year,ref,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2010,0.0,-247.81095131247054,-315.36751443296174,-26.51392905631326,-131.63811403597543,-64.903116062935,-10.880736660449486,-188.28821666695274,44.187751624506404,-148.23664174464653,-73.21528059717537,20.20227928488623,-105.56277172538432,-13.984254037228482,-28.602076825889412,-57.09949725759009,-170.7540465989723,161.83140311618763,29.571063286111894,-1.2693520809582424,97.73063440824865,-126.88515976444842,-391.353283605115,-161.9061996998367,-96.63602062387457,-86.25879822891216,16.2453542780421,-311.03428098378413,-48.25360601961728,-62.84045017692051,6.453444396958844,-156.78964710572046,-231.96790266754704,-37.72991399004968,-12.580443636093605,-79.74811185372164,-61.012797693716664,-183.961249628411,-75.49163058341924,200.99297377236064,30.21664600551412,120.99713081691402,141.76497424191098,69.82805175195165
2011,,-62.23638812629309,-226.9310469468224,31.0335502320238,-295.54535318351634,-50.79722220730133,-103.84838253642215,-98.53729664380558,-29.650613632405737,-259.7018851353787,83.1466422489907,144.8100792854185,-83.25553742924001,5.973672547237584,-123.33454801119888,-16.74440868411091,-34.224715362306085,-137.40307909804164,61.40014594938464,-160.15235280515566,148.40693388915793,-73.20796740016021,-169.1810098092372,-41.48414819645512,1.189738462414084,96.98690164755749,-65.49862651846848,-111.12201390595379,-143.8368728792193,-65.95460818537782,-173.45075078459382,-74.76760564010914,12.784426098635777,24.55833516147959,110.88759362491476,-32.61924195797553,-49.69587690489999,31.733844155308702,53.58254168971871,106.1137694702054,21.455251931893372,41.97440531243262,-59.093754877380604,-138.56462001582372
2012,,-59.44328307204586,-183.98992997828583,-132.47847018495685,-176.7038958351141,-92.57458772577934,-206.13688385975166,-308.935525371812,20.6071753014063,10.839245619190251,-175.02960606910136,184.87375733306078,79.77417202675213,40.327453122930706,-58.88699827709996,-24.84983129496777,14.106626191664645,70.08771101788886,100.64443570629317,-145.2707223160939,-59.1087528554861,-11.755270115660892,-158.82328135323212,108.60628729904772,-129.4474902764839,-158.5505701580534,-212.5650907329429,-49.02757756075016,-184.42888585470473,169.19247061471071,-15.539178293205623,-123.94039466652458,152.1825269878127,-66.76337606529478,122.11546773174621,-89.30467750259805,92.33093783977256,-4.374961743282029,-114.56060644735209,-171.50294744004475,-179.02788742135442,-36.6943978295609,-99.77909609465792,70.98929173090187
2013,,28.968872969031736,-195.911404326744,3.392443671079832,-42.162542235006526,-116.50181428442193,89.98305198655885,-179.53352371487244,82.1460529668675,29.721656343959808,144.37727235545503,-3.8643880472409364,6.073421196906452,-34.23924859069405,-133.86219030302152,157.01617617541933,-28.086805474782977,41.09147686390327,129.46284759583398,20.72152028345681,-95.83829726288468,-57.808986877281484,-352.3300807342232,-188.94529801155562,-255.6921576320196,-33.44337656007218,-15.585091549149979,-136.3433030753817,-217.60573394851605,266.1922273249536,41.13652032530467,-212.17875563472575,-165.9335494281268,-164.95409454491397,62.572556646977205,-51.19389384229032,98.69827290347041,-132.69758725603157,-171.93083431589275,-20.833797363753717,-151.72280565569417,-24.64344289090542,137.03675095031554,-0.9603806931604026
2014,,-279.10069469896143,-420.58015433263876,-323.84552663819454,-15.217146753443672,-84.25094656811751,-1.01086632920061,-81.63951646830543,14.252473918825672,32.401871018540646,-22.86203471833221,133.69599771837386,-19.79503113237496,-21.152618403676854,50.403246597722955,80.88831489732274,-249.86880037949254,85.5284932194811,108.31378288190206,103.7145046327314,-56.84247026555636,-61.4315169384883,-140.87039629160944,-87.67955505811886,-151.18410739535324,76.6445473401094,-77.09482266250035,19.656927760382814,29.878931396599,-37.4340869052881,-50.52658705644484,-189.2932627589538,62.257152145269174,-94.03903173453023,-44.69200987047981,85.53416663130088,169.75994128648722,97.40194006054026,-105.875571608911,42.55945630723261,26.477157076926915,110.03059191527154,-165.34207572182578,8.464353129971755
2015,,-65.4580603153131,-279.33500250550003,-84.14374417698122,-112.95742929893356,-5.442538867648352,34.222460378791766,205.6756500386448,-102.74489277847454,49.821289010898454,167.01192674203037,-22.29689427717028,-179.58007683020878,35.949076103608945,-28.206113027420372,-4.084014613073293,-40.79750286904442,105.13307867562389,145.2691111420986,34.08345267666664,88.98632221269463,-101.35375890406203,-232.2607694070653,101.86238293677513,-162.21107401600779,36.39097453664806,-27.27120762830549,-44.3090864363088,-30.1537246089498,23.45314434365514,-37.86461864514507,-174.0485280359755,-46.679461932461095,-28.61109606609324,-86.83026263462699,150.41377806698745,118.79795386855415,-161.30186427022562,-118.60565836465116,-38.02251005833676,74.49184233373444,-84.94182841789433,196.2783347563984,127.84770777563222
2016,,110.76508232703736,-166.1368592671543,-102.7369056783399,-213.53850920228973,-52.250289520807314,-3.296082751805102,-218.600488523215,142.3342225249255,-32.10542498233002,26.249565405993735,45.54189669390314,8.150920737589217,74.12237349190013,-178.8321476944676,37.37090772574413,50.17396219141028,0.8576443342656148,172.7824967900167,-116.63650785763764,-25.37849560153427,-147.92954233763305,-327.5116529454749,-21.87373703244174,-161.1056927046031,-57.59227108359704,12.574938191826277,-170.64067245965322,-47.55628151252256,55.68071986798759,-176.2051823863277,-118.76716633321058,-118.64038779114571,-78.12130150767763,-34.408155440628605,-156.1611393636772,52.25844640827495,-96.25114046035685,-168.8015337217239,108.33810695877469,-11.697353085714553,-147.8809737908249,-248.7091917531813,39.20039834782801
2017,,-73.5425445052698,-265.2011729412219,206.6553533182955,180.19112180280626,-51.1046682754436,115.25474955668426,-25.043625604988165,-71.22809807709649,53.230128551450434,72.53101575531412,-76.95599060135783,-127.52296819496041,146.1207844377809,-127.38473559303708,86.87784165220455,-80.72508290809742,41.155194236306215,42.54649962880535,1.940455922630008,96.03039717064223,-143.0858404281538,-258.86560040315584,-63.6225543953754,-70.69057933777219,-158.8664463269323,89.45857573244302,-98.53097201465147,-237.8563061087649,140.03180332016518,-0.9927157730637646,-150.45842158791243,-106.68616063066827,-128.57159930221076,-60.45573614852134,-4.4887875199056,85.42004080189213,124.25087559204042,-102.11806389678623,192.35574209987283,-74.76225701535128,-56.917455005464944,28.93885417602769,64.88364281849636
2018,,5.286573535341404,-183.91049743134255,-173.7819656776585,30.755733634085004,-107.8300011564607,-97.31174434745111,48.061022436316875,80.51582233604404,-67.24547309756201,55.55653547896384,32.22740867019081,73.03933814056927,-14.91456434691554,-112.83863483285182,-48.840400005155004,-13.848583046705357,-55.94334565563821,-202.37123773718378,-51.45671911278657,64.20603980866713,2.4633652057310655,-222.42242763355472,-178.78140458213664,-144.278840069681,-195.96147659052497,-152.59131153737616,-48.63276293687869,-49.16861684718094,210.1709297691557,-65.9649592616289,-241.94417946989853,-100.80095720812574,8.185330712355722,-45.42811247149575,-11.065809756185729,6.401285788993391,56.173073960817305,-112.41385532753281,85.92489382630174,13.699009489319906,-43.55935727770503,-110.49499677111874,18.02290028462653
2019,,-172.6487515111496,-275.4295005912304,3.056895103186889,-125.0185409223281,26.373201729659513,-61.95665758108805,39.615841768262385,-76.19601202005532,-94.46489884076021,28.767531434090643,-88.66349201492926,45.61162458124056,-59.89517439187779,108.942716540412,131.23886550327222,-103.43007862063797,-110.0747156686964,150.44405421808995,-98.0332831341741,195.4454306392654,31.057301751479372,-171.4005670099137,24.68256761042801,18.34323968670401,16.717292303556746,-182.37744518565938,-68.94047400768727,-161.37475827188518,64.44111661393038,-64.77809478810923,-214.47615707441628,-28.11079243636715,-73.6505990353312,32.09148709696581,-59.61486699497533,-129.44312787609778,57.90846341790973,-4.621037407811002,14.680892829504728,136.5738060840083,28.20288461955124,-85.6749065374529,-144.13896536951933
2020,,-58.74449745794408,-280.75269379862823,-64.34348028257949,141.56041457654283,-109.59146293221391,-15.533946429094328,57.42342266135995,125.5843474850858,85.38073010544304,71.36144554342138,120.24543545535721,-171.50849136170262,0.4792681504998768,91.41126465698846,67.83279889773985,-65.27907689486102,230.35108315432467,262.67992243137485,99.64484730888114,4.764427363204732,-194.48594783224473,-345.6463735734993,-4.772317831390353,-114.78475107596068,-100.81930059170418,-122.56193110708074,-124.34232157350385,29.73932055464934,59.98379746933051,17.086767595560104,-91.01618165865847,-190.4070786684863,-19.925773703167636,-105.13022506469724,-33.12182981277539,113.9081137602293,-128.0804040887544,84.41816438154262,-164.17191834092245,124.55196707559662,100.19567711741354,-177.0177079938981,49.376801711643566
2021,,190.50566225820592,-135.66940122962615,-83.67696233879582,-217.74708463401726,94.14525003934534,-143.6235928982204,-129.72726250900752,69.57551973024022,-89.78852953192734,9.592908233506819,94.41108559183203,-14.263127677579803,-7.0033689490900315,-49.24363461389066,54.00886638214058,121.09268486988344,-146.05486955639606,259.02168427886704,-164.67416252820328,-80.86427381797466,-159.3125000292561,-150.3489667143906,-170.8117913392174,-116.807915794297,15.657946651180282,-59.62409411092034,-76.50366842720649,-232.85310269132168,-16.729044418727767,-54.34099139399848,-187.60454269564605,-2.3622720456262414,-117.74278407888448,-44.76099607911641,34.63712854295443,67.30778309749792,36.90232046345295,-105.80594861985247,12.32432253877198,72.5628209514881,184.8428862499145,6.677901899507674,165.51170788814886
2022,,38.156827500954364,-195.95181595954733,-14.274499568797523,-27.34919715576035,-114.56388781117948,-106.44479851237713,-83.97375646087045,-18.91544514957883,-66.31516920135977,-30.265269042791942,173.50952517017026,32.41338578778425,-51.256845934783314,-110.91689706950109,-6.46682836084716,60.93436728650897,-105.04135781014492,-132.69285880720219,-90.12323486436696,-94.40906970929018,-62.646876132274826,-265.78468201338114,78.4704932486245,-152.18161516565044,-6.674892622088578,-116.231523695585,-87.50587109553521,-89.45630577790473,-66.27870559797839,3.3560320103731556,-132.3742462270265,-131.79109598066316,16.518096460847346,-106.72301803744233,-34.51176723186683,-95.86337675026874,28.80407466969666,-126.6802512149448,56.12631333337231,148.3818185528704,-101.75278248021755,-42.87798200634387,-77.90498279451907
2023,,-90.79873116440757,-283.9881196876662,-41.450360817277556,71.84584433126133,20.20814752351089,-125.20562179414594,-77.3733478886079,15.332236568894245,134.91362767410624,-58.02741595359089,-70.42816139859411,-18.412916508178057,34.475256033597475,-136.67988805439336,80.62455984588996,-137.23502766734128,15.239888055890674,-33.15915877572513,66.64729385712974,-141.26821000459097,-133.073135325402,-380.7322523921879,60.92680992728583,104.63321372402231,-11.757905528809772,-65.6335720111415,-183.70413492476985,-99.00128002424509,100.08788936211761,-42.385932892222,-37.378699106651254,-238.6396134611873,70.07894542718418,-30.04843563914062,-191.9797661166591,-55.49481658690382,-218.3977787505433,35.361316468413634,-31.987993762221606,161.04343414166817,87.76256321403685,-75.89380758585656,87.60081078850203
2024,,-148.87030535625593,-302.7699290979202,-206.9318199033653,-102.58239444286346,-214.78488105812482,-37.104759089504626,-40.78254450369326,-73.17164680508773,-58.737774371440764,-13.140433505849558,20.97792357513356,-40.305370014495736,-43.85166360135304,21.38667020958087,23.611585532049617,-201.299820843666,103.05725601129541,88.85579874939629,-58.54124024222375,102.61107588811956,31.219098315028646,-58.41169568864592,128.0938219996426,-42.36264595456015,-51.56009968137886,-67.36238125747764,72.53479316367918,-203.74155022806826,89.32865767690487,-22.839819901133296,-186.8551498631649,92.9672181801651,-206.61348187459413,64.27224832345553,34.75070795011152,-35.49097029926804,2.376879273454392,-1.497910520361188,116.32035495166247,-47.49580403653198,-89.52802835734423,-111.65189124951411,-2.5057421512894393
2025,,88.58042914901318,-119.8562180110871,-123.75085959384677,-175.4538629958684,-132.42013679444824,-141.46920291760085,-216.0739226278755,-168.7951570198132,-167.97386300730994,-97.90321311891228,-15.150142559285882,-67.2520916422863,26.569724073583302,-149.57319152906808,-67.12115322035874,-7.892031893034755,65.05992765152791,22.952456428675305,-133.01891869855876,25.287619890372753,-109.91925130937346,-164.93293293898557,-11.148162923232007,-79.85357120224245,-127.84386868793285,-62.11543849378734,-82.97700812440053,-100.76069964630346,-43.363836135525105,-11.712922627671333,-225.8811329152545,-74.28092068275754,-135.56061234947344,122.27125922455923,25.206864606395357,-31.079907763114534,-31.34947730310944,-90.3801765308678,-81.00165988375909,-3.4150648803804984,104.17946627400124,-185.84298702505328,140.23429214193493
2026,,-198.23858071792057,-296.0215825404873,-106.5869704886752,-84.56564857158702,-20.38848954654162,82.40383425408902,-22.184542531302156,-18.540949358825742,-96.39721336928187,49.849956143269765,-43.33820490097679,67.96503673460779,2.522272617108456,73.33379181611838,148.3710953588551,-2.128118439516527,37.8419254722761,-155.81817142373296,-49.085383154950534,-89.33290086009754,-13.498443253310256,-313.2294801209885,-135.03518155423683,-185.3283431316387,-73.7655331881034,-107.80824978489818,-140.98800285615357,-31.920214010942573,97.69233703693908,140.8942654167006,55.1243857526722,-130.67813305958066,-0.46277932739201333,-80.82075281610457,-48.773197812898616,-15.495709200612225,17.074333028805427,-19.5472853011467,248.069421302386,221.6196728850564,12.720206029687574,-54.6381461108067,30.221972273585152
2027,,-112.84915905272709,-278.2389980217999,168.08339594829442,-126.05264897571328,-141.12315843874063,-95.2544356360936,-156.5726715091227,38.17185566767955,-145.0243920308024,-184.98157710027596,135.5983179738431,-50.25160388174197,55.717600464712405,-119.71850556836455,37.13336551255202,26.800549288465277,-51.07997815602022,0.8646723785304857,-41.53571773829833,168.8184788222478,-91.6572981531175,-161.69773122462095,-98.71882521439568,-27.951233826664804,31.331999632039583,-40.549100912950394,32.630620657209874,-68.84363406435529,111.47497903027443,-80.68323791546896,-84.70899203279271,143.75607893868914,-98.1670394392462,-59.20345429406672,-35.19004832308087,9.722525681440402,9.767147363704225,-88.98278935003003,-30.18643005862168,-67.08229468607874,80.99206152227384,133.26359375835477,-48.856976126405925
2028,,36.89324610200549,-182.07082659233276,-19.35126544212153,-60.85232234609788,19.40750871278499,-2.739366755722301,-190.76202427257937,144.27355051162897,78.73976325900958,93.26970746637414,136.4676768897932,-68.62944982211684,-8.654786517503794,-57.39476740775655,-70.5225270748241,-63.313898070535515,119.49895594236887,52.03222302663073,34.732056728324096,-47.56902130613719,-55.00242695021865,-245.44021983524624,-27.27352387167059,28.4956885208868,-158.8834390270864,-56.8633529999276,-86.82265945749873,50.257742579574256,125.96172034960091,11.801494114893103,-171.0779262585927,-73.26347655258354,-77.5970059347207,38.033997053422695,-16.63907528082791,-20.438382177699054,-124.53524875694382,45.9439769929603,-64.38063507724513,-85.33992824752977,110.6642354755021,12.638141587689802,171.23338395660437
2029,,149.75948505403983,-183.70754842002856,-165.14163106614444,-94.57265072027343,-40.52174694899986,-30.78754809104902,-170.20304861665585,-82.23905287794616,-111.24959102983689,3.245549929609979,-98.7987758016954,-61.8101467368225,-45.14381589069109,50.17915792089411,168.86384792664182,24.441447709655108,-42.802912077112126,24.5269620535679,-96.43151000134748,64.42802263241776,-113.79703171540837,-144.61086391721085,-203.6858212139977,-67.09333269675244,-103.0687634824937,-274.5798184094616,-44.66803235098172,-176.54487974582497,16.538434444176914,-19.49734650396664,-72.81989216911023,127.52147988046227,-47.036618606786476,-145.37262830026492,-10.057217656807495,167.10566768409967,98.18719055031238,27.59823664081091,-126.01422384824701,-50.81697953834038,114.4434419880763,9.690181234621605,-19.512448784359492
2030,,69.62085977330992,-93.9657481290115,-39.09424187575911,81.9830877774807,-5.443531612066522,62.54199377537202,-192.3009253139412,129.76477933172077,82.50052915872789,144.0969656876116,62.56002741581233,60.061478638542326,-31.91434865984462,-100.1150666955034,17.565350704335287,-19.386340831885946,131.30393600140997,61.88498767138424,127.95037956819067,-113.68556366991811,-78.15296611837385,-23.695743025670765,-48.15782453410213,41.4806799880854,-9.161854132635483,-66.79555702828179,117.82990820353882,-88.80914342150305,3.795481460093015,39.77084540679596,-198.07512715072755,194.38037517655835,-64.0627536617315,4.4080487362724625,-96.30515723866563,-55.26002628320862,177.2892972491843,-12.407291907485671,85.32224539351898,-36.21481710601188,-17.070155086707928,16.980811720135648,-51.1936182656267
2031,,63.03299537543569,-68.70892423550555,-66.11982531146089,-254.71495404818725,-67.21105132793969,0.15829724863039019,211.8123999863692,-143.85845320640715,-95.32577529796379,167.54563940327193,73.75616825642783,-2.3744357612634985,-83.73013495777002,-32.11493634163543,62.44992844849003,280.95058887922573,15.251302377111642,191.51889376045426,-76.52076042140891,-33.418586726509886,-108.60374722028445,-325.84929313425266,-253.4273628705442,-56.60013221096062,-36.92107776142694,-72.85601236783407,-189.4638364714629,-178.0147486924002,61.3426544673315,25.5769446477492,-58.30056461704942,-124.43610007259383,-61.82568266247097,30.068750395405345,-4.022580160806115,100.52134080514804,-64.81831271908192,19.782032847417668,146.4510487186402,-54.512973245820206,-4.194491688508492,72.84465425382973,-19.637118775290503
2032,,38.547952792837805,-177.16279366287546,-162.36791376626115,-167.5981386713171,-78.77104504275508,116.93829015755227,140.53826821337384,-75.00009421847693,-6.850288586471265,135.6282887536513,114.08320209980582,-11.896416288892851,82.3247105610742,-43.63141787505498,72.72157268017725,12.438160375347138,109.68274159347834,44.09285036874189,80.10486999271723,64.92060979223913,-55.510500461333436,-280.8398338268199,-4.594976128019596,-50.17211929903067,-105.36858889536393,-223.95734019848072,-93.17458379427529,-50.585773313488346,203.190560634838,-91.52460674041453,-239.02408517590544,-169.55910453956886,-31.260355356748107,-75.74930537102841,-100.27942366006641,-26.334495382988052,-95.04894073279081,-57.78005233977416,8.968433244673406,37.5258655231504,19.832726298705552,115.98647147465681,-63.82735406949763
2033,,99.92783863454167,-163.90680254139573,45.034556608737034,-215.08496410813547,-182.25765884525106,-48.34526291098899,155.43245211197882,-43.23435850877138,-72.04946114098453,-5.278934328581158,-28.8547824907983,-38.213008916145384,-31.66588534124054,-10.454996932634856,115.30483942828278,40.251185163237096,144.73711525594206,-39.48606520667158,-59.50565690933354,-27.25287321959985,-125.90182504338168,-252.17676138082834,2.544864310296248,-106.77277341753864,31.9723129377536,-273.8360095285798,-110.7918252915266,-139.22795768510008,91.32368269222661,-149.6947589646103,-192.79501948405186,82.65705231052232,-45.45083981257301,129.89700842019886,128.64036385833924,132.26143846999946,47.588941425640996,-217.60157922053338,30.943118907088092,96.1275693589206,-159.78622772101556,-17.02884083063617,178.69882395415993
2034,,93.71162656060744,-9.65581446094734,-190.32120023597793,-196.9205514145208,-24.243914188680435,-110.9122612564662,-188.7484689115479,-104.32499215978521,-117.20131279189769,-114.86895000734887,114.11922394349074,107.65603141703332,1.3311508713458693,-165.48670136142437,156.46935248292436,158.1276624995711,-63.5343280645813,-59.39986157838706,-107.61708150732227,-129.85831836386808,-8.91091234933748,-275.70667054048266,-5.249613725927304,-186.30148908577667,70.25303947740645,-94.64312778536038,-28.608205991925274,-176.00038868480965,8.52291322934741,-6.135761489852598,73.29593560931585,-95.19394386251838,-60.127321912060665,33.50165351026817,-130.07028851115678,-58.768207421858676,16.01457861944823,-79.42376515316897,128.79215193325376,-74.65192664594122,116.63193526099417,-11.792868263123466,-18.745072679034593
2035,,79.14838826168727,44.39736598837658,-160.66277532580568,-115.52510249378747,190.12649185701457,-84.89017060440312,-143.48499422639992,47.376271111693995,-102.77344114555069,-46.86167183875489,82.0842395413074,114.55854619719719,113.10784993008542,-133.18609683192324,275.67279220765977,107.95760696211107,-91.0859461621684,120.32287512682649,-72.45039364974656,161.74598911982343,13.409950948237451,-55.666052915079945,-78.23883455059416,-92.949255973976,-89.96739708397484,-22.68631499052185,10.791456479107524,-93.6867551616279,-9.764546481715456,-124.45914113576646,-227.48515812453002,102.58001983103816,11.14389957359981,-36.56346515240028,8.562755660667449,237.75806615653823,165.3681777824513,-80.5282971900321,178.91137505685867,13.659750853753508,-30.051109782101037,185.7214486742297,149.22876159297402
2036,,186.51238383752673,-138.09444842631672,-6.239490072846024,-198.94824356212342,-93.12789361755313,32.89292142464501,-211.00433802760324,89.84662321181963,-119.31076862985498,3.218854148535229,-40.09272530174053,-56.41880466744368,-20.031126525367313,-75.84069540756428,88.21109776075093,83.58429555181408,17.017356708706416,72.74472633310131,5.347619854877394,346.4046727590327,19.110983856684356,-162.77838697529637,132.0545597309955,-120.01702806048661,159.70278869668994,-14.249599631722447,-3.162227598462266,43.006225042848655,26.160447759829594,-146.00017011855795,-195.1391241715928,140.35422348961106,-48.3876734312405,-75.86935663004289,-112.05209509357923,41.077340430747086,157.6844655300705,-139.5002820232936,122.05106311764337,4.900871155681102,-19.028489030633352,3.1817759446277023,121.61590824596965
2037,,135.95242064326033,-218.8774836025749,-124.16022850070993,-215.31621307155007,-75.10775569384703,-47.00966351701754,-93.12187270692732,38.25450360583977,-90.89468700733022,202.8367973898164,-112.55277763525737,12.39512573449906,95.40928756954213,-94.31566600381859,61.19361426199305,70.76544084747809,-2.3734712289768822,102.70512716668497,-144.98595636392514,197.29041058460484,-107.15501533789865,-108.89299355370082,-109.51093596558496,-127.46045064215355,-69.19324637199787,-141.7244608707976,68.64864676221873,-225.73189061575573,-24.993433179963517,-64.48121349628144,-170.6807079776525,148.41644366296703,-79.17209704711354,32.84151477816374,-142.30828138131972,-67.89512524080811,164.31924802313563,4.864856193355308,-69.75028472936583,-95.78068705487539,-21.057714944161887,-67.16932542673732,-121.9358223662162
2038,,204.784367020942,-84.0202562001453,-96.6078552728618,-163.9735949389089,67.64767535835642,-108.84318081282146,-92.94135161732231,67.61161523799672,-96.93555298657026,160.96337487318772,68.23584880789758,-112.59765331519247,-10.448213409850155,-24.948944578199303,57.93874073758195,74.07718306282675,-64.87857102767077,-51.02690863646956,-125.71228734861222,-144.25220541196222,-124.71366897367648,-260.33934282296536,-41.19416356306624,-257.434901702324,-108.89824983746865,-138.06710967163878,-7.989886485753686,90.49723647753433,-55.49697794946053,-73.92906033660097,-115.73397690495494,-81.34539499106808,63.67241825547114,-39.803141977365556,-71.36521804189931,-6.44370649378277,43.54986407608612,-154.42889361198723,24.57103575292126,237.4253697714446,-137.38626859255697,-46.8019887275903,96.64080805749336
2039,,224.92901750155704,-63.0712239550391,63.52598836635718,-87.88037357374105,-175.2316300321641,-34.0218775210289,-17.039489481464784,-56.43516621084831,53.13153020790605,-73.13015463321415,77.15774316179534,72.88348089912904,-149.73672544708432,8.868387640159426,-18.189929089946077,143.6351639341758,19.979450902474355,87.10651052494086,-26.31314626605655,72.09849693695901,-50.47263206410372,-319.61655589909833,133.91089050311018,-164.72217902409687,-244.52519165567105,-201.5082922268652,-172.32745828174387,-366.2962044423562,1.425059360140665,-60.03538639033684,-112.5421583340696,-92.23797603419212,-113.00297841434673,127.4051782066689,-119.51691935912822,93.87592852005287,-69.68916515831177,-129.63175541703083,-149.234153462265,-36.47926028940333,-83.6595208580876,-10.702760960849957,-69.55080679760903
2040,,109.90792721242008,-98.7398806729812,-139.43872648855177,-109.71335154145385,-99.45353101109873,-8.700037176538387,-6.127516795607107,-18.625429531670363,-9.223744158853833,57.83481965080421,62.811011863227804,-43.72639997677845,45.23489538057288,-176.16301538132768,292.7487341668374,159.56871205245295,-77.7915770512497,-5.65267291610553,-95.34994154243469,64.97354563464535,-103.6465234767968,-178.99532597018907,32.83214687419559,-49.58458806816725,-100.04885454426119,-125.96441219656845,60.0937034051351,83.5931307787531,181.51401373654232,-19.026466584550008,-41.007073858320325,38.646969703127525,-75.19709819789927,12.243005090825477,-106.494541148432,-23.16182724258323,142.68910117935434,-23.698308870021606,110.85828350318945,151.68443211810882,41.20733824394915,-111.07093634197747,-48.49575440790386
2041,,297.1435683680754,-59.075871571854805,-84.41437293972393,-3.6077619836982535,-125.18751118597555,-4.681394570915813,-119.86446508203647,97.16016173873663,-63.872706520907286,-64.7412218137764,-74.67514950922828,-6.767923444230462,57.771880968634946,-50.16641256478101,121.66749330996129,82.51890471588297,-2.813762428294808,270.3926135528517,128.29583517324215,-54.139392173366105,-77.06430045308906,-155.79213355962685,-132.96981761375332,-241.12159125536192,-73.66187958881972,-141.2567480769112,-37.20535470352297,-94.91169833339194,137.35508270540743,46.65661103160812,-184.30280923899414,0.7992364021073968,-97.06838635027015,237.14570031152562,-119.19748706239812,33.42455145485144,53.39570389302014,-103.6368008633591,-78.10181899167435,16.937313728952972,-41.737005043306226,-47.46790161205155,-132.3614417293308
2042,,-56.85873794078083,-217.0204068074935,-49.113219526112914,15.128863772765271,-149.60668801005153,-3.5785698171443414,108.33196845756197,-54.68721339105758,-122.67473029816944,152.3429137971159,99.8483950551381,-13.074410835468711,31.00979283352069,12.417099806196575,126.89932375700846,-22.669083802367652,28.410627027543114,82.22200962059696,100.44104454882279,143.43169883460234,-20.157213325171142,-225.5298710889383,174.25326187055055,-143.73108295775063,-172.17620617237253,-116.68575374625544,-105.10063686400326,-158.55661122864376,-40.52475574150344,-92.34244979763571,30.25594964268373,-56.956506166573945,-90.96090668163941,125.2545032381687,21.913500456201632,-28.888404373298897,-10.806962407520587,-69.58459218903857,108.37411439693949,48.926069453246555,97.1710183065968,101.54126657819131,-72.70128833481249
