year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2051,,-3.5749999999999886,-17.32499999999999,-13.824999999999989,43.42500000000001,20.17500000000001,-16.07499999999999,-31.57499999999999,0.42500000000001137,-27.07499999999999,-7.574999999999989,-16.07499999999999,-16.32499999999999,4.425000000000011,2.1750000000000114,4.925000000000011,26.42500000000001,-2.5749999999999886,45.42500000000001,-33.82499999999999,-19.32499999999999
2052,,14.175000000000011,11.675000000000011,-1.3249999999999886,-7.324999999999989,-30.32499999999999,-0.32499999999998863,18.92500000000001,-7.074999999999989,12.925000000000011,0.42500000000001137,-2.0749999999999886,-8.574999999999989,-0.8249999999999886,13.925000000000011,-24.07499999999999,28.42500000000001,-9.824999999999989,-2.0749999999999886,-6.324999999999989,-6.824999999999989
2053,,0.6750000000000114,-1.3249999999999886,-19.07499999999999,-9.574999999999989,-18.82499999999999,-8.324999999999989,-8.324999999999989,10.425000000000011,-26.57499999999999,-3.3249999999999886,-10.324999999999989,-6.074999999999989,-6.574999999999989,-17.07499999999999,-29.82499999999999,-7.824999999999989,-7.324999999999989,13.925000000000011,-16.57499999999999,18.42500000000001
2054,,-21.57499999999999,-5.824999999999989,-13.824999999999989,1.9250000000000114,-13.824999999999989,-1.0749999999999886,19.17500000000001,12.425000000000011,-6.824999999999989,12.925000000000011,-20.82499999999999,0.9250000000000114,22.42500000000001,-5.074999999999989,-21.57499999999999,-23.07499999999999,12.425000000000011,3.9250000000000114,5.925000000000011,-18.07499999999999
2055,,-12.074999999999989,-4.074999999999989,5.925000000000011,16.17500000000001,-25.32499999999999,-8.324999999999989,-4.824999999999989,-23.82499999999999,-11.324999999999989,13.175000000000011,-23.82499999999999,-3.8249999999999886,-1.8249999999999886,-6.824999999999989,-27.32499999999999,24.42500000000001,-18.82499999999999,-14.824999999999989,-26.57499999999999,13.175000000000011
2056,,-17.82499999999999,15.175000000000011,2.4250000000000114,-10.824999999999989,-31.82499999999999,0.9250000000000114,0.6750000000000114,2.4250000000000114,-4.074999999999989,5.675000000000011,-4.824999999999989,8.675000000000011,0.6750000000000114,-21.32499999999999,-23.32499999999999,4.425000000000011,0.9250000000000114,-18.32499999999999,0.17500000000001137,-4.324999999999989
2057,,-11.324999999999989,6.175000000000011,0.6750000000000114,-12.074999999999989,15.175000000000011,2.1750000000000114,20.67500000000001,25.17500000000001,0.9250000000000114,8.925000000000011,-13.074999999999989,6.925000000000011,5.925000000000011,-22.07499999999999,-34.82499999999999,-7.824999999999989,-4.324999999999989,-8.324999999999989,-11.574999999999989,2.9250000000000114
2058,,8.925000000000011,-3.5749999999999886,-5.574999999999989,-14.324999999999989,-23.07499999999999,1.1750000000000114,26.92500000000001,2.1750000000000114,15.675000000000011,6.925000000000011,1.1750000000000114,-8.324999999999989,2.4250000000000114,7.425000000000011,-23.82499999999999,-17.07499999999999,-14.574999999999989,0.9250000000000114,-0.07499999999998863,30.42500000000001
2059,,-41.82499999999999,-13.324999999999989,-12.324999999999989,19.67500000000001,-8.074999999999989,-15.074999999999989,-36.32499999999999,-21.32499999999999,7.425000000000011,-1.0749999999999886,-33.32499999999999,-4.074999999999989,3.4250000000000114,16.17500000000001,-42.82499999999999,-7.824999999999989,-2.8249999999999886,33.42500000000001,-3.8249999999999886,8.925000000000011
2060,,-7.574999999999989,2.6750000000000114,-12.074999999999989,-11.824999999999989,-16.82499999999999,-11.824999999999989,-25.07499999999999,12.175000000000011,-10.324999999999989,3.4250000000000114,-11.324999999999989,7.675000000000011,-8.324999999999989,-22.32499999999999,-7.574999999999989,9.675000000000011,-11.324999999999989,20.42500000000001,4.925000000000011,14.675000000000011
2061,,-27.32499999999999,16.67500000000001,15.425000000000011,-6.824999999999989,-15.074999999999989,-16.32499999999999,1.6750000000000114,-6.074999999999989,11.175000000000011,11.925000000000011,-21.32499999999999,-7.324999999999989,-21.57499999999999,12.675000000000011,-25.32499999999999,-2.5749999999999886,30.42500000000001,19.42500000000001,0.9250000000000114,-14.074999999999989
2062,,-30.57499999999999,-0.07499999999998863,2.6750000000000114,-13.074999999999989,-44.32499999999999,21.17500000000001,3.4250000000000114,-9.574999999999989,29.92500000000001,-22.07499999999999,-41.82499999999999,3.6750000000000114,2.6750000000000114,0.9250000000000114,-18.07499999999999,-7.074999999999989,-1.0749999999999886,-27.32499999999999,-2.0749999999999886,-5.574999999999989
2063,,-20.82499999999999,-7.574999999999989,-6.074999999999989,6.175000000000011,-22.07499999999999,16.42500000000001,-8.324999999999989,-30.07499999999999,-13.574999999999989,8.675000000000011,-30.82499999999999,-11.824999999999989,-7.574999999999989,-32.82499999999999,6.425000000000011,6.925000000000011,-41.32499999999999,-7.324999999999989,8.425000000000011,2.9250000000000114
2064,,4.175000000000011,-12.824999999999989,-4.074999999999989,-20.82499999999999,-34.82499999999999,-5.824999999999989,-7.324999999999989,12.175000000000011,-1.5749999999999886,4.675000000000011,-19.82499999999999,-11.324999999999989,-6.824999999999989,1.1750000000000114,-34.57499999999999,6.425000000000011,5.675000000000011,28.42500000000001,-11.824999999999989,7.425000000000011
2065,,-1.3249999999999886,2.9250000000000114,0.17500000000001137,12.175000000000011,-19.57499999999999,18.67500000000001,-0.32499999999998863,-15.074999999999989,-13.574999999999989,2.1750000000000114,-22.82499999999999,-4.074999999999989,2.6750000000000114,-40.07499999999999,-23.07499999999999,8.675000000000011,1.9250000000000114,-10.574999999999989,-26.82499999999999,9.675000000000011
2066,,-14.824999999999989,14.175000000000011,-14.324999999999989,0.42500000000001137,-27.32499999999999,-13.574999999999989,-4.074999999999989,-0.32499999999998863,14.675000000000011,8.425000000000011,-20.82499999999999,-15.324999999999989,16.92500000000001,11.925000000000011,-31.57499999999999,-33.57499999999999,-22.57499999999999,-16.57499999999999,-34.32499999999999,8.175000000000011
2067,,-15.574999999999989,9.175000000000011,-14.324999999999989,9.925000000000011,-12.574999999999989,1.9250000000000114,-30.82499999999999,-12.074999999999989,-9.324999999999989,12.175000000000011,16.92500000000001,-24.57499999999999,-11.574999999999989,-21.07499999999999,-34.07499999999999,7.675000000000011,31.67500000000001,2.6750000000000114,-28.32499999999999,-8.824999999999989
2068,,9.925000000000011,8.675000000000011,8.175000000000011,22.92500000000001,-24.07499999999999,0.17500000000001137,-23.32499999999999,-7.824999999999989,-2.3249999999999886,6.175000000000011,1.4250000000000114,8.175000000000011,-1.8249999999999886,10.925000000000011,-24.57499999999999,-8.824999999999989,-0.07499999999998863,8.425000000000011,13.425000000000011,7.425000000000011
2069,,-0.32499999999998863,-28.32499999999999,-20.82499999999999,-1.5749999999999886,-16.82499999999999,29.67500000000001,-22.82499999999999,-38.32499999999999,-20.07499999999999,4.675000000000011,16.92500000000001,-0.07499999999998863,-13.074999999999989,0.42500000000001137,-17.82499999999999,-3.8249999999999886,-8.074999999999989,-29.07499999999999,-9.824999999999989,1.9250000000000114
2070,,-3.3249999999999886,12.175000000000011,4.175000000000011,-11.824999999999989,-33.32499999999999,36.67500000000001,-23.82499999999999,2.4250000000000114,-18.57499999999999,-1.3249999999999886,-36.32499999999999,12.675000000000011,-15.824999999999989,34.17500000000001,-26.32499999999999,39.92500000000001,1.1750000000000114,-23.82499999999999,-13.574999999999989,0.6750000000000114
2071,,15.425000000000011,4.675000000000011,-2.5749999999999886,-8.324999999999989,-32.82499999999999,-16.32499999999999,-29.82499999999999,-3.8249999999999886,-27.57499999999999,-0.5749999999999886,-33.82499999999999,0.17500000000001137,7.175000000000011,-13.574999999999989,-5.824999999999989,-17.82499999999999,24.42500000000001,5.675000000000011,14.925000000000011,-31.57499999999999
2072,,-10.824999999999989,-1.8249999999999886,-3.0749999999999886,-9.324999999999989,-6.824999999999989,17.67500000000001,-35.57499999999999,22.92500000000001,-30.82499999999999,21.67500000000001,-19.07499999999999,1.1750000000000114,-11.324999999999989,-16.07499999999999,-35.82499999999999,23.92500000000001,-15.824999999999989,-11.824999999999989,0.42500000000001137,11.175000000000011
2073,,17.17500000000001,15.175000000000011,12.675000000000011,-18.07499999999999,4.425000000000011,15.675000000000011,-13.324999999999989,-2.5749999999999886,-19.82499999999999,16.42500000000001,-32.82499999999999,10.425000000000011,17.17500000000001,-11.824999999999989,-39.32499999999999,10.425000000000011,-26.82499999999999,-6.824999999999989,-11.824999999999989,5.425000000000011
2074,,-6.824999999999989,7.925000000000011,-21.32499999999999,24.67500000000001,-19.82499999999999,47.42500000000001,-19.07499999999999,-10.824999999999989,-62.07499999999999,8.925000000000011,-29.32499999999999,3.4250000000000114,-9.324999999999989,30.67500000000001,-49.07499999999999,1.1750000000000114,-28.82499999999999,4.175000000000011,-36.32499999999999,3.1750000000000114
2075,,-2.0749999999999886,-20.07499999999999,11.175000000000011,-3.8249999999999886,-19.32499999999999,-7.574999999999989,-5.824999999999989,-15.574999999999989,17.67500000000001,15.925000000000011,-33.32499999999999,13.925000000000011,-7.574999999999989,-6.324999999999989,-26.07499999999999,-13.824999999999989,-22.32499999999999,-20.82499999999999,-27.32499999999999,-14.824999999999989
2076,,-0.8249999999999886,-19.82499999999999,7.175000000000011,13.425000000000011,-36.82499999999999,-20.57499999999999,22.92500000000001,-23.57499999999999,-11.574999999999989,29.17500000000001,-28.32499999999999,-0.5749999999999886,-0.8249999999999886,12.425000000000011,-37.32499999999999,-9.574999999999989,-8.574999999999989,12.675000000000011,-6.574999999999989,8.925000000000011
2077,,-8.824999999999989,-16.57499999999999,-12.324999999999989,-13.574999999999989,-45.07499999999999,-10.574999999999989,1.1750000000000114,-15.574999999999989,16.92500000000001,-10.824999999999989,-17.07499999999999,4.925000000000011,-0.07499999999998863,-15.574999999999989,2.4250000000000114,-21.07499999999999,0.42500000000001137,-9.574999999999989,-18.82499999999999,-13.824999999999989
2078,,-17.82499999999999,-25.32499999999999,0.17500000000001137,8.925000000000011,-10.074999999999989,8.925000000000011,12.175000000000011,-0.07499999999998863,-20.82499999999999,-24.07499999999999,-38.82499999999999,-16.32499999999999,-18.32499999999999,-4.574999999999989,-19.07499999999999,-18.32499999999999,37.92500000000001,1.1750000000000114,-8.824999999999989,-9.824999999999989
2079,,-16.32499999999999,-7.824999999999989,-1.5749999999999886,19.17500000000001,-24.07499999999999,-6.324999999999989,-0.07499999999998863,-18.82499999999999,0.17500000000001137,-7.074999999999989,-22.82499999999999,0.42500000000001137,-13.574999999999989,-13.074999999999989,-24.07499999999999,13.925000000000011,-5.824999999999989,-7.074999999999989,1.1750000000000114,2.9250000000000114
2080,,-11.574999999999989,20.67500000000001,-5.574999999999989,26.67500000000001,-26.57499999999999,-0.07499999999998863,-45.82499999999999,-7.574999999999989,-12.074999999999989,20.42500000000001,-21.57499999999999,-10.824999999999989,2.9250000000000114,-18.32499999999999,-25.82499999999999,-41.32499999999999,-23.57499999999999,11.425000000000011,-7.074999999999989,2.4250000000000114
2081,,8.175000000000011,-13.824999999999989,15.675000000000011,-7.824999999999989,-44.57499999999999,-11.074999999999989,-1.5749999999999886,-0.32499999999998863,1.6750000000000114,15.925000000000011,-28.82499999999999,-8.324999999999989,-17.82499999999999,-5.824999999999989,-25.32499999999999,-2.5749999999999886,-9.574999999999989,1.9250000000000114,-14.824999999999989,6.675000000000011
2082,,-16.57499999999999,-2.3249999999999886,7.425000000000011,8.925000000000011,-12.824999999999989,10.175000000000011,-17.32499999999999,-4.824999999999989,-5.074999999999989,-3.0749999999999886,-34.07499999999999,-31.32499999999999,0.17500000000001137,13.425000000000011,-26.57499999999999,8.675000000000011,24.42500000000001,-16.07499999999999,-3.3249999999999886,21.42500000000001
2083,,11.175000000000011,-6.574999999999989,-8.574999999999989,7.175000000000011,-28.07499999999999,-0.8249999999999886,-17.32499999999999,-7.074999999999989,0.9250000000000114,16.42500000000001,-19.82499999999999,5.175000000000011,-7.074999999999989,-2.5749999999999886,-13.824999999999989,-0.8249999999999886,10.925000000000011,-29.07499999999999,-22.57499999999999,9.425000000000011
2084,,-24.57499999999999,-6.324999999999989,-20.57499999999999,15.925000000000011,-15.824999999999989,-14.824999999999989,11.925000000000011,30.17500000000001,33.67500000000001,21.42500000000001,-48.07499999999999,1.4250000000000114,-9.324999999999989,14.425000000000011,-42.07499999999999,-5.574999999999989,-31.82499999999999,-23.57499999999999,-22.82499999999999,6.675000000000011
2085,,2.1750000000000114,-7.824999999999989,12.425000000000011,-10.824999999999989,-19.82499999999999,-19.32499999999999,7.175000000000011,-14.324999999999989,-0.8249999999999886,-6.824999999999989,-44.57499999999999,2.4250000000000114,-22.57499999999999,21.42500000000001,-32.32499999999999,-23.57499999999999,-24.57499999999999,-1.3249999999999886,-25.07499999999999,23.17500000000001
2086,,-29.32499999999999,-14.074999999999989,10.175000000000011,19.17500000000001,-37.82499999999999,-3.0749999999999886,39.17500000000001,16.42500000000001,-17.82499999999999,12.925000000000011,-36.82499999999999,-13.574999999999989,-1.3249999999999886,-1.0749999999999886,-37.82499999999999,3.4250000000000114,-39.32499999999999,24.92500000000001,-6.324999999999989,6.925000000000011
2087,,-20.82499999999999,-2.0749999999999886,3.6750000000000114,10.925000000000011,-26.82499999999999,-10.074999999999989,-0.32499999999998863,-12.824999999999989,6.925000000000011,26.67500000000001,6.925000000000011,-15.324999999999989,-19.07499999999999,-20.57499999999999,-49.82499999999999,11.675000000000011,-27.07499999999999,-26.32499999999999,2.9250000000000114,15.675000000000011
2088,,-6.324999999999989,18.17500000000001,-0.5749999999999886,-2.8249999999999886,-21.82499999999999,-1.3249999999999886,-19.82499999999999,-18.57499999999999,-2.3249999999999886,-17.57499999999999,-13.074999999999989,-9.074999999999989,-9.824999999999989,9.675000000000011,-28.82499999999999,-14.074999999999989,-9.574999999999989,-26.82499999999999,-35.82499999999999,13.925000000000011
2089,,-13.074999999999989,3.1750000000000114,-16.57499999999999,27.92500000000001,-27.82499999999999,-4.324999999999989,3.1750000000000114,-21.07499999999999,6.925000000000011,-23.32499999999999,-57.57499999999999,-6.074999999999989,-2.3249999999999886,21.17500000000001,-26.07499999999999,0.17500000000001137,-56.82499999999999,-16.82499999999999,12.175000000000011,18.17500000000001
2090,,-29.57499999999999,-22.57499999999999,-21.07499999999999,4.175000000000011,-38.32499999999999,-34.07499999999999,12.675000000000011,4.925000000000011,10.425000000000011,-0.8249999999999886,-24.32499999999999,-2.8249999999999886,-8.574999999999989,-11.324999999999989,-43.07499999999999,21.67500000000001,-22.82499999999999,-7.824999999999989,-14.074999999999989,11.425000000000011
