year,ref,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2053,,111.41812593957366,55.343795427476834,117.54781900999023,328.23709281499487,259.5876649143397,257.89639499291525,280.910120762891,269.7220808956972,161.4714419763045,235.48886372323523,300.2046831847242,175.04687502466732,171.11188103477753,318.69432230838675,338.14341073105015,235.85183747807787,393.2686794422152,243.16191382828993,217.80989296259804,31.243504300698532
2054,,131.6064663977977,151.64300807915743,182.1496554102664,310.71287628698474,280.49684463904305,132.325979976682,235.28823630294255,185.9601620971348,183.54291399877093,89.8483555041912,426.7891593231748,285.72192362977466,163.19759965324738,326.3962293213099,225.2176327495913,172.00344940611512,396.7388952318988,166.3525519430491,107.26604206277443,295.87600022533434
2055,,188.63279646946603,136.6563691365086,170.25677724000116,297.3077032817423,268.06179521718104,246.57646312012093,140.1210351720597,221.15678001321749,175.36926617547078,197.34748355729835,278.54302158285554,364.8821997778409,23.288917504703477,335.09320668105056,312.762159926669,361.2264711924354,328.076729708278,395.34149326216993,309.7784340569133,258.87334418919227
2056,,-23.851013516108196,277.4311462973551,139.52018391448564,263.20759831748273,278.95133656869575,278.9688084675113,201.23331192518344,149.82022851641295,-91.64345020249857,131.53038757906097,342.56632431967773,331.54744745098014,201.5366079467908,450.76592270339324,455.00513363394066,216.99860758744308,258.49673346354075,215.723443022016,150.64498130745233,99.91483180615387
2057,,192.6481585278534,165.78895881662947,143.30062598318773,107.30834141144533,107.5157164227553,124.8978865330846,206.8173731772972,83.35096558356781,85.67087431652772,32.17818056266242,263.7631324401441,248.27005183518804,248.99984905278552,302.8500161911479,325.27679927380996,304.1112821634906,331.43658458304117,199.11817423800358,121.51650733339147,29.040472414301348
2058,,176.87208389712941,236.067848726148,209.4518668142523,226.2091268943277,251.55689045875533,95.93933176910468,279.24752628111537,172.27851395160314,144.75594796369342,56.27545216210774,379.99412949541374,270.80317564439065,159.9363508329352,180.61496935597143,237.2442552878165,307.61163143757585,476.57649918565903,290.0675487751678,272.73886232491805,122.47308161016417
2059,,118.22581736350412,109.35287952927501,297.9518587214375,473.83598179817227,355.5412298076985,300.738619079817,227.44243274240534,298.5767780719152,43.132215880254535,131.11499867512384,219.4651890429882,343.49343323088715,218.49269833412018,305.3728719099504,268.7372472283878,371.36679925087765,286.03415936016154,240.95348409908638,360.36466344695236,259.72452714165274
2060,,144.39031506062656,257.4871210309607,136.63536288232945,465.08367778426464,524.2313204208317,370.52773820854964,260.14815851660796,117.25759652019997,176.02204449250894,152.44006069046782,346.11873797929866,377.5629398835081,270.9427133721679,467.9101615028235,273.3712485970891,438.62095154163444,372.1030326681689,280.77007731579533,204.56522510968762,61.7660793143873
2061,,-31.376807034209378,161.0810125261355,261.485633533096,319.2427541973789,303.2335292896628,322.60810563625,214.8503973043039,52.39763874337814,66.91083175197718,223.8359131142197,489.6725531509842,331.31277946668934,205.45864737955208,396.8361850543956,170.03648859074792,250.86378773225306,261.2023145358535,220.31240841871477,250.859095204426,349.140705305173
2062,,189.5176514578602,301.53637456596107,252.90404948821242,351.5822233804861,74.70342853696457,331.14126268744485,415.26569182888625,174.22890996155138,247.14358021634098,165.3286875246099,441.62327838731517,424.15030768079805,196.55131153398906,454.23434351526566,51.66951972156767,328.6158273607639,230.40545714566588,288.4239134007912,248.5571257200454,351.50253148325874
2063,,44.08350604796806,145.1319064691702,176.856383557164,267.278307386689,137.78441389527507,232.4958839395258,141.67676004453415,393.89341267394184,103.57284399547143,164.25345323935926,494.0746502189527,428.8491257104952,346.49291774255835,408.55855590220926,365.9474239525898,384.7020771704106,379.8180967827998,299.0516342690589,253.4913817603874,209.58561357888493
2064,,189.73971409654087,296.9006060101283,152.5494347632748,297.9115593857123,269.98388587331874,208.14493487989057,316.49267383105416,267.506560048902,-17.109351045417498,279.76024546128565,372.0730885876919,387.39343419765055,349.924923436688,351.34781962631223,243.5405918500296,314.28144145483293,369.8244071418176,310.78854864825917,393.30026179934976,405.82561179160984
2065,,216.61031202876757,199.32588201370618,205.24789942799225,188.55263641412375,211.16731747586346,239.6806480569703,226.2573943781481,226.79288701351152,71.58190870183671,229.3969023868185,570.082093657928,329.6917731064327,169.56828448791384,330.05711670354776,529.4522782919471,285.6153122077185,378.6277231619488,335.84254034570404,379.44287257247515,312.7742755078093
2066,,106.24786995877412,231.86095628426847,191.1465203077846,162.39746201035086,299.4374734084063,292.91152890580634,215.10069105840785,155.68631344077266,351.33861421020265,239.76443580680234,332.067842089813,473.4709982729223,314.04674198033763,409.7640511769405,216.93834177852978,438.28266184852646,468.7094045957615,143.79982314980953,331.57182934369894,278.9065238459748
2067,,175.2921548484719,74.20890693370029,102.76273198211175,310.8764499897552,199.4225865510739,290.1172175155816,289.0969801424326,166.25340695440218,103.24994943455113,186.4654965490722,554.269065595568,307.8917878694165,362.69066250857486,477.87013788501054,481.0367545640488,384.00728023866805,476.74153814883493,225.03250792245763,327.95500111051024,475.7525371482211
2068,,18.65864591444688,199.0968112179853,245.0068786625484,469.41528878577674,287.9343884838654,347.3146694850143,347.85507789911526,210.8816165634662,222.79253468857814,224.70920535297,406.62203358514034,383.82047109590485,293.81463996366847,457.09327692753914,237.35350050572424,324.2076869324824,214.95343870693387,298.5215760090491,257.51719775014044,350.98066306087367
2069,,268.93821996467705,121.8535875632615,280.26980542979027,298.1490665974129,219.37165403136805,308.5869372048851,330.94158829244634,359.5878819930581,275.7423034594349,192.98392166400436,517.7472712535305,355.14858731417144,182.33557616454937,555.3969321818854,325.4014086136681,474.44589147148463,372.09289593969197,592.8403158068563,419.5647154792491,365.7484242279543
2070,,170.52782094616532,230.11053321206145,158.2509176656381,256.8982919071982,253.59960934783066,350.8710314226755,271.13257712402674,283.91508961453883,454.93183786754116,171.14900948759077,519.7609865348036,383.822322763388,131.44733061178204,484.328108283034,199.99104777946468,389.6970070983198,316.2836209588586,329.6240700174694,239.1420400614461,331.00194548800937
2071,,252.3816706461148,11.693279159870144,160.39522091183062,305.36401005235393,452.5059099861296,356.46317831162605,331.13077940696894,107.74939498769072,306.9163464707267,321.1772847432944,354.17127065133536,438.04756726524874,159.13631649282706,493.942622535204,421.0106406759305,361.43259359992544,522.3718177431388,252.3710225268892,255.90440349918117,480.16520846861977
2072,,163.46293520418612,261.5176560602463,222.9266387162047,349.79298825778005,221.00378129415049,332.5251104525605,227.24397665378183,110.56854129933527,109.01755029838432,234.97257329879312,460.21381854257424,431.57739895322766,312.43725713798904,514.6355597887082,385.2012758873916,446.5026570537034,392.2467930411344,541.3749710558936,310.3766166622331,271.30427764125807
2073,,22.52594652931657,301.9345720948236,294.42788251175125,402.02304610814826,244.52899517795913,442.3805484214686,238.65073100114387,78.37035888286891,228.9403532355759,102.19017493086312,297.40236320403983,418.7423456525298,341.0407534540773,502.828252635039,418.0697143092452,402.3438084955783,225.47790794933053,579.4464725081175,409.17587757207593,356.7514224044944
2074,,255.15144288496867,-86.49834375683258,323.1729011017351,325.5322970466568,152.23167187187846,365.16803831056814,278.7015669409725,347.349496173993,261.92551562977724,195.73106040969014,481.8041932734691,401.0181806720075,328.9181641725222,524.4742533438298,382.476223572809,565.522322367447,480.9176798355361,309.13472509516805,466.00036467907967,380.84237010979496
2075,,206.08390709970945,326.024982445972,206.94939314713383,409.62795271002506,204.48812666018375,265.1693194669797,186.38916984856996,140.63189766098367,126.86910060236096,97.70784428536217,544.500622058687,488.2601299108678,143.2923281690055,710.8209236862572,389.0112647030728,509.73964537524853,487.1382915153149,418.5696517711822,329.3327452071835,368.9249540721098
2076,,166.01564692325746,70.75891942852286,155.52906308937781,369.7137026976088,264.44836591979947,125.75984722126577,363.42218500018726,216.10781938892842,16.41118483886021,206.67111512796373,556.7805409199213,488.8292163066885,310.6215144629018,611.2552931175501,374.7439396174368,609.585383489501,578.1824889296463,328.575601300935,418.4476699075917,424.7091585717235
2077,,205.37158088662818,282.41260618550405,235.90421246002552,376.0680127000219,285.5403838134912,259.05878295789444,407.29085291812726,216.57837325480978,339.52803291953524,168.9003000083767,702.6098348182418,475.1435759292567,357.1121146733203,350.71426430148813,449.3279123924026,402.4741245550058,605.2661010731476,544.8840780377445,432.5625030318056,337.71553719830627
2078,,167.47114891611682,215.5671105923443,186.67210261129685,509.4106141993575,193.95717957710713,199.70226655230408,216.47166852665168,267.6516663165148,265.1144196906512,249.2393569692158,490.27719520500204,528.7711062797548,317.05070761156685,592.6840353733683,356.7159876667547,551.2088943877802,389.504315482784,494.6584616403602,429.1363146416229,261.1374477234531
2079,,152.8416297444778,229.13557915594947,334.5289974791549,350.8873055297631,4.354753596703176,257.4084969061746,234.00064119042372,308.66586193018065,121.7365620978212,329.5899189245065,590.9978681347543,562.5770130518117,300.95433550326516,671.9376927367716,350.12421360841836,509.5181255160983,291.201188142692,438.2008105207483,438.08288360679717,318.1541913974611
2080,,230.6332410294499,289.6300253197196,469.87411608458524,295.16860078160835,336.09608271960224,397.58002678925186,329.9336713578309,344.3499048904455,99.25454359220566,247.58526065148726,640.9472502262092,552.1614544899935,403.32544371378117,517.5171420938618,639.2907133747553,521.2213712671305,487.4242270137561,247.7030278153852,372.71422586867766,341.501735831087
2081,,73.41660144252137,157.9032982081826,236.61890836953262,265.75254525952505,329.45317011260795,345.7950380692155,369.2336247231842,482.3909758408204,210.24294463991373,146.2028879903196,730.6732233651223,474.783041674194,277.62278786413117,575.3828110194813,496.8998732685682,475.41119438213764,348.5926857717309,416.93472947284954,343.5582179876492,420.7402641003123
2082,,56.72781405786873,82.67013812327514,253.7572881348724,319.16652751539914,265.1415594777104,295.1162189019192,291.2764803927348,97.4815148942771,112.69592414247563,239.44580473438236,497.5236450792704,454.05532019127577,381.84707322229315,643.4672914331427,357.2427186175696,487.02229828007466,409.83957893561046,495.52063853957634,467.7674376022974,452.5279375653495
2083,,297.4798682940186,191.12032931745944,160.52521770654448,520.1860553472156,267.3742534257308,196.85145079968743,324.8895359036974,245.52631405464945,236.94499449734212,84.23220099722039,677.1468178154632,474.7168884071357,296.3393558744674,542.9756135016573,502.749661194493,427.7240940080328,608.6522547085383,493.68227013366095,463.654757316051,319.93301444218105
2084,,226.51973969525397,364.19640307181726,312.8390451305427,366.71571711157276,501.7757071691399,193.13321208066282,171.2974722692502,176.51585150251367,132.08555245379603,211.52879618425686,682.0292781954263,524.8712285633014,173.9141968842182,586.9375028627751,407.47904893520763,616.3079473951307,385.7698504433761,650.6059914492266,271.57487631020194,345.23347068653356
2085,,129.07564436917255,152.56217512973717,334.6038569454863,359.169592095348,425.07496482131455,273.05943414859576,214.38214755633408,300.33129547470617,166.3961797487459,262.6055676135361,630.7841091698697,590.1440187162057,233.56560929618718,531.775420385829,497.55821463913844,651.7780278502091,340.71501952863537,594.1936351114769,429.27440072698937,355.9931487945546
2086,,187.67709327599096,72.27439575885182,177.19979465910092,337.73503070318066,91.04118385356605,123.4771081003355,321.0199437277656,242.59976294540866,327.76273364230883,175.12091547550835,631.2056145231995,637.345650493347,413.9549088558656,653.844486895036,380.130455053727,739.4190012464028,348.0124297458251,416.7991918098628,390.9082990028928,435.0941008213872
2087,,87.37171174386867,146.98065897833885,312.0728408035352,300.1028940461724,281.2677473941958,303.4754336435649,374.46127050690075,332.8500601007445,207.4221514720375,99.03249405407905,739.1439758375959,508.64636860904875,464.00071717051514,658.5879673387713,500.31496058142557,594.2832516784024,413.3862349289939,537.9612660979424,428.3546659128406,424.37926120151315
2088,,179.26130974351645,72.49345493184956,317.96570385515815,423.620621930138,314.4105441672309,383.6514957381455,332.24950438726955,177.08644532392964,183.43551711555529,174.4787247422305,905.7159177754206,548.2798896151248,362.64598882335076,641.8696922303975,504.31996322644636,612.8771198116178,555.588996405861,630.0702361624767,511.78471326117915,191.26548710579027
2089,,194.6306172081895,214.68879009220927,257.1076198155333,466.1705820860975,224.72781802681584,136.772521595311,363.3884966221376,258.669779995751,384.401987914599,186.22631821121968,874.677186038643,656.7987527603341,382.0487708329051,375.2075549422789,489.6100683819518,777.6521604805807,444.49825044600084,674.9689169482967,372.3459888137327,333.9394605679927
2090,,92.93593182787845,168.76777282881312,273.1891481452367,268.8155518112876,583.3228539261622,234.08194070247464,415.08066435774435,230.02584387544312,253.18128979565972,123.191921605875,774.1193379902911,575.3632728424122,378.883447301464,561.1137321419224,408.0389232144353,487.60808294822664,366.42688891379566,526.1193283819562,402.19703727812475,263.7485051401045
