year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2014,,444.73027612137236,136.50260117718523,294.54789906326243,296.5614708007429,368.3519979052388,471.0559549398532,555.1812644860362,408.2668488083724,585.0767408838045,520.4532808033653,404.2029996785663,469.69271601329154,441.98638885677093,431.89309217123537,315.7586071730419,407.78078680536595,451.6431291417778,455.98516711593453,412.1890089453608,508.35894067486714,315.2451507080085,373.37538638659424,537.9066803390781,463.82436532344013,347.83743919506014,484.39570177794263,484.20377249389276,339.5502753123312,531.5010811857721,431.9520973767867,462.68567845411104,420.0746146114192,386.77930761283943,477.35447335771414,445.00834825073224,450.2851991976501,427.2168149249325,436.50736480139597,482.9175787602207,348.6736361128041,436.9140691385049
2015,,426.96353746731444,245.76062501661303,379.5106438678834,404.5438838745322,438.7975761121114,453.0586363854335,499.59680078219816,573.9191771738846,500.48936754268715,511.12329628497565,411.0775264308637,486.3196960371367,453.20938103382997,357.2030211922963,444.06927626427614,437.5607348109338,496.4261757030725,455.71438073405926,520.7239706275864,443.8967750379787,293.3790596474445,474.1528773771994,549.3149584595478,455.8036235066603,360.6854813745128,457.5093801786528,461.47771353044556,353.2805573430496,525.3512966234293,434.6698096096031,424.80084052071265,420.99297951375496,440.521074478528,373.4411530575817,504.3013296339166,431.63364381889664,522.7259539439376,447.7932219712033,444.5890741757802,534.7613290944239,495.3135872161621
2016,,481.0896626896274,335.78918818866134,503.9144503158329,396.94862715210934,458.976243381796,322.9633254047707,455.0308054530223,329.3867913794176,503.2211408129665,498.0212319994925,463.569319925505,454.5768583168616,413.02424091860485,451.2054292800653,491.8621027985555,343.9063972275407,465.77924645480897,496.94127724511355,430.7783022859171,496.94247850463654,226.37973531206376,482.98154337201805,483.4127053763542,520.2905206403307,348.96762573015036,402.87723148248733,441.8144300878418,401.68415298886697,498.835093155743,440.7820902738659,407.11151675331615,347.17556164031566,370.6085720367225,412.02343051579794,337.8490077197787,453.7286984036458,465.6186359016271,381.4008611820257,468.7238788181448,294.33544001387594,499.638993561049
2017,,503.14463521833494,258.4205916548172,416.6553140943488,533.4866970592515,432.64030943483925,524.2720989336483,572.0207939393763,465.44174321078725,489.2906231660671,516.2269182893341,450.6296097648053,501.3744651209722,422.62824767083066,378.9299848311509,426.42049618766123,365.64653191898697,484.8708068965568,494.5072554742457,502.6949265704708,480.9906917947027,261.1833826903429,437.784387029029,391.93751672747345,582.6486558066905,400.82405307659496,422.37767052887324,360.57662264502494,411.0707602752163,580.3841035359965,389.9344134660683,399.85307221585487,434.02801440702603,382.125195614984,510.54083541522493,443.6126538437757,414.91003459978907,449.0748391584767,420.93715969133353,471.2366330527792,407.18025384672825,536.0520761085064
2018,,441.642188145047,351.1810703090131,466.37914984071057,429.36108105132405,398.40485307659225,561.9471406428195,490.2755778776449,570.6905011373062,514.3520804974175,523.103357465589,491.1470483010215,460.70374628093634,409.763775920175,451.26075283214885,439.10714836216124,359.36930553163984,448.8240681763612,351.1648744821317,469.5724230910385,476.92964006424853,301.68478024867795,406.9224557785857,313.4508605295744,463.17060800845303,360.2327091670322,445.8541543200974,409.7975998934629,308.3057654681238,578.0260029212203,456.9227760825661,420.16884255850675,414.1307695317675,419.06646963884504,470.1130718619176,432.17501776317516,439.15406365161823,489.552044883808,452.17105600140644,507.69631740747263,395.46618780603774,434.2344149777394
2019,,473.2843572388262,286.8113925496049,365.24216017258124,485.2201357324096,488.1301386720491,402.0783506480812,480.1284918342249,529.7167329115047,423.97074773232873,408.63663946720357,408.3184870182913,446.8198714720355,489.97132424173043,449.62498285502693,404.6677249342622,470.39380761424945,445.0473306582756,504.9102941870683,509.9720851569462,414.46993956799605,333.09838156602416,472.73388787604864,437.1717799365326,375.5924320419848,470.9198286742025,440.2580413007201,403.2771500399913,325.623253076859,566.4789929549434,457.8680757678556,430.5785858411202,417.1586769188131,458.24012623932896,473.9637005249401,412.4202322664313,464.50502392210416,485.45585737382055,453.3210463436966,467.51165514163614,367.08452638593354,451.32482017255995
2020,,499.1014386060097,279.50787737351686,421.36740311606127,446.0061349835913,398.70238319599173,563.7074652447668,517.0925609518051,459.1647640190746,517.728534710032,477.88429184935825,452.14093307625825,487.7244359134595,506.04800599139315,357.0263540020842,398.11935109415106,467.41643040200927,544.9887243935299,521.3743764039723,465.42060327140683,495.14037279234435,203.2314192285892,479.5925086564331,438.5817761287497,427.4180683575619,405.524907413412,425.8853727319944,475.2022803306867,403.9088858967593,515.6560037832197,487.1215102680201,337.35788546255,450.2157714867372,560.4310016680276,406.6036710375185,396.00351826423713,400.57144578549355,482.6083993216656,494.3836196610227,356.0271249072241,341.1974721933189,476.91631793917816
2021,,465.44792471156325,360.85904456174785,512.350124831844,426.35399596877534,481.04272225708786,371.74495500844995,399.16901815963047,365.311623781407,504.41837786613183,411.83924063561136,437.32254128637095,420.73827253620243,480.52295951841745,429.54205935672906,447.4246331342526,402.87688951992703,389.4174032117412,485.76606946948544,410.09087584083136,492.3437637210652,308.29385324174746,393.0461221698193,494.91175488559,499.26776449752026,382.9329830181195,423.78622220947096,299.6508604724298,393.0175354579357,499.9009716674099,426.9885482541989,406.6560196422221,416.5178160250347,503.08343194545205,472.3189853233187,464.6175423419652,472.0688012536282,458.4452528811504,529.0716426830039,418.4697226545968,440.69983451597466,516.2096826763342
2022,,482.8388759294383,284.3566471187524,488.10010450962557,475.1044244292548,469.11894611628753,446.1825866984875,404.8694908209129,386.630264026877,569.1525102233849,483.43925223700455,417.1850843287778,475.20283065849526,449.3091047127663,474.85124178794695,452.4138457098225,392.1900584318697,403.9972242587165,430.37430507581496,406.646053510082,429.7154698556069,266.0707546249718,446.4951155198938,493.1288696398927,451.41966055449706,351.97579595829654,418.53381373042305,430.98758780577987,400.6376122613107,478.98830826920596,537.9030118150081,383.31260853907446,437.7559393846508,415.2754820544898,466.26387218276057,431.9521394418613,392.8798440594566,542.6141016739452,406.95731746219946,482.61152024590683,429.8859158910233,501.46684850286186
2023,,458.6910000251192,251.6934051172822,412.73359935704275,445.95795248680685,469.36902696064186,495.0470191643078,387.59184880082597,432.45943740143383,493.63766016640335,511.9894248782916,444.54652402886666,468.66346126226705,475.05235081189073,431.472305411379,383.51543268381823,368.781813330968,452.6302097187679,490.77513344314565,348.68995399686094,466.7630477741279,160.68703147547458,468.38379655699055,472.5250356510523,439.37345742011274,508.99476864803484,353.57582053379986,448.63531737949137,471.5422742063283,524.8404769201985,525.8114778958674,286.02183060566136,406.941679433615,440.97302953449565,344.8544097612502,327.567329526904,429.33161181578674,502.65441295614806,464.24296370235487,439.1199545564219,408.8328899779299,437.61585668925306
2024,,474.2368634281929,225.14237478511507,370.86688991640307,369.5913354673201,337.5453294011284,435.2553626324103,415.7223237405615,384.18290670327235,458.2736857570454,478.2584407811824,431.3118575491631,443.9386696361941,454.07775437596746,417.34070827456014,351.09674493088045,449.97468189193165,502.80628174716367,484.519028605375,464.0055595339981,429.6767252390476,351.1540277099705,478.1335199447279,491.2407508145915,448.5606548645312,509.829892661154,498.9263255584789,311.5532096950989,396.2129378893422,566.7159282969719,403.7105122769555,452.0422358891252,412.9611984614702,512.9002814251168,440.836592027421,430.6619468582002,446.3724919109459,442.05121575828116,435.8671488600039,473.0701038045133,389.6978103140008,412.9441395574972
2025,,519.3741503971686,345.28872925105134,476.41942301480697,350.11655669055574,332.7254454872775,375.56853562360254,405.62826024161006,338.3624020220651,476.09316221461035,414.5044293867577,349.9788856993208,401.64035456231403,438.6515263833123,417.83041934787263,425.94526001988373,351.78757542244864,493.47898204983517,453.7161710217337,486.0512538882195,449.3179720214955,348.8293253726934,453.5298943937267,409.5028574700726,470.2883086774546,423.24525348160796,452.8775899580046,485.9741050283391,319.17287203688585,485.33141089713257,391.2474898299355,415.7063348363434,437.6908188400152,469.22201533533826,405.78404031552486,456.72999362806615,479.0488252237976,435.3993773346702,480.9438445567073,417.2829252068327,342.4436866133507,492.5628914319597
2026,,452.4953713480387,279.7141867701456,358.1258319655539,400.56189139110234,419.36638582212055,378.73747566150263,506.2764680185571,473.4718313888984,388.7144662730254,388.757891681038,414.5071972321908,417.8607259886245,479.78442630301754,456.06247538178445,432.3810776074517,464.89206900112856,479.8624224663837,404.9482626865749,411.2025941826901,490.5343207670366,233.8424976512292,408.9245384345506,369.7176396165793,455.58578148294026,351.6630657169381,406.02988617401815,425.4977726696092,445.048822865369,509.998170690312,439.44545130557765,413.1594088933114,471.75015039576857,466.57008712929445,443.8409164422681,408.2146953709776,422.806544591145,605.1875023427901,492.56774574144436,468.8208994911529,396.6583452847117,483.99938968688735
2027,,452.27701348927303,285.29633887246337,382.1658827919563,480.7299735436019,403.3781515102966,416.33731000073584,442.0705031906747,390.3814590136138,522.2549724424757,406.3627878848651,475.78006875142387,378.59954831109354,458.2451420321559,418.7552845551665,461.3151471944758,375.21427131459654,427.8878370075051,420.64290922771283,497.7328729474354,468.9951498791793,323.05412212063254,429.1868265765096,503.02402331255973,482.51923474637584,431.53001568456176,458.0064992184632,405.7122014944891,510.03652570111035,503.0115081026446,457.1475913170392,502.75546344442296,385.5254998945529,427.6706749777353,452.8792021195017,413.8127300182019,392.0951338556443,398.23880873630594,501.7226759020377,465.673865335406,484.2764462295574,411.5490870600612
2028,,449.35684266268913,338.79003754922786,463.6642135212004,513.2207231387055,457.4962596774761,439.79798090205026,450.5824075788678,338.0413849857769,571.3801136224495,506.1930731547233,491.77609155942116,489.076334863847,453.5131716217818,406.85334547257247,425.7151661235462,424.94832043043823,506.3451017668984,495.22185450892425,414.24566374157183,450.63599672115123,290.4009450160445,434.8478414883735,447.6871423311265,471.39516602310357,515.9635829961544,529.259491256144,483.96820819368975,399.47286398394675,535.6406683301109,416.5079822250321,463.3580747493774,432.1575102225805,565.8750670946021,403.4696979465585,429.0915860757399,474.2619066144352,408.132808173096,532.4020665117755,404.46435434589114,464.814356915707,503.0013608596903
2029,,441.52015917379714,312.98900639866554,522.4210999081832,410.3478991132445,459.66972944407985,412.0049817617071,460.62885042548635,355.83307571237935,504.30939786614545,448.290937217308,422.0670047685883,433.2537086039282,467.1790898179731,406.6629730476881,488.47945362549956,461.3789618054103,469.688986342789,507.4843705357508,459.0043762921194,460.8917734915041,357.8418873602629,346.2030525583337,358.7024096285075,342.17635833180213,435.8150522737831,457.98721265678535,334.81578803413845,463.94359180194334,491.0014078241399,469.63187079504587,529.3831248405372,418.3711137893372,546.000497686706,481.4175035984156,447.8764251083409,384.5332481161119,432.3865465976047,457.04068154695545,399.03405301586577,473.59149178503236,453.8172083064071
2030,,450.96570771217307,381.7071700693764,526.5794495734248,438.10495401165707,507.3707092746691,498.4120959277256,511.8273400916681,378.7220281439178,496.72558427253966,518.214601816827,489.1211334932952,541.0581970135349,433.74301732593693,440.30632378776653,468.8183847149185,393.8336166089034,510.29537278889643,477.8100167700891,374.3833719359436,425.7416466591913,406.9227210341004,443.7477024741469,468.0873538754576,384.0447294431623,458.2417617168389,562.4210527399458,352.0838075612584,371.8966953420257,533.2137777999512,471.35880946758675,530.8208445960502,444.06703368720537,517.8995606553545,487.98775799105306,414.9033689765288,444.4668800094536,456.92029288075844,415.15980425051737,433.4334600230399,444.17520091157854,485.6755483932448
2031,,426.48651738557277,408.9470522527934,523.9971031324112,425.1487645421601,443.9963902407262,333.25129225972745,525.4450999600228,514.5426770989612,520.3031931795489,505.98345161795396,381.42286349356203,503.46118581015,467.0990951719565,429.0616252124425,508.2398383155106,410.1398402890483,420.26966781356856,507.35205666766564,433.4268527357979,502.3703216047796,220.7640178964502,331.74944300695176,464.9919768374866,485.6937520915022,470.75374898171,418.0919851415361,369.9212233346148,415.1745661812217,518.6699915205647,476.2273820917406,427.4918916515408,462.1789783021837,507.6105975671346,401.25136909697926,453.3886205263233,439.9689945106666,416.4767618223375,494.4314817670732,438.96550286604537,488.47618281184464,474.214738703993
2032,,491.32440913941383,377.0994762638503,513.5360879484888,365.9472930132067,416.05358383313,352.08272336344265,565.8033112393151,580.314567348207,534.244513203962,457.85066793863973,410.17279098197116,520.2271590603218,474.3849645685523,433.9473987338232,439.7794537963861,405.44214988914433,504.73081668827626,487.239002398213,485.35007954547206,454.6803016211898,251.93345643365498,407.66102722180244,421.74940938279667,382.5641626798912,496.70850266742895,404.80382436606226,436.7501978317328,355.2456219345955,563.851475987835,480.2477640703183,376.42935041527716,406.606404273092,480.2491225274691,430.53417356110015,395.61196145521467,433.4573742292446,462.50790506886057,481.45139450716306,431.6139807505121,469.0763230696053,492.72153040764056
2033,,430.7878651978056,322.0857031281405,483.9690609763934,481.8263000378213,313.0213258153742,294.1157702707839,470.00062356246457,516.0436259550422,454.26850196176423,444.53824366195204,434.69162412468864,474.3346479896429,524.9937812070895,433.2336864172992,487.5281461668811,430.73451398553846,463.1109037760144,470.39901208256964,427.09567836954193,497.711177896897,229.03292183753155,433.61065108859543,473.0295131584146,280.28094446914616,403.2341824393609,412.96481610979646,407.51229896252437,340.1966825951213,610.651515498778,487.7178789714802,481.82203140475855,367.30850214319224,365.1292948112689,481.94591711614675,443.3429632296059,475.17792613299093,504.61065062136674,376.05564515445315,484.3596323802448,443.8393863173112,508.98959576648383
2034,,485.77786919848216,398.8825977739872,501.8734923523094,382.4557360416778,417.6958863047215,331.7199641613642,414.1457363747366,364.5036066546078,518.4982679037281,431.86919232500037,417.685790764136,410.3563528439161,463.57680787489414,484.10876548365525,487.65665536762515,338.11293071724214,436.69047315857773,452.660088724607,386.50813599891114,418.11332648039604,255.95003100918535,487.03482413152614,516.8432535401115,370.74549025313274,329.99678411663024,443.1063410761461,343.1601937931047,464.02701717746146,528.5663383645718,491.1878075820406,417.2306736617115,431.15610697829476,415.49868370549706,454.4562983147023,361.84771842274677,439.08477823014476,431.1880568150825,466.8162960313771,479.74590684538765,423.8564803038041,443.6825506185945
2035,,466.216115673813,492.1267090812886,503.6695618922931,351.95337170185013,546.8727997077368,392.83059019650034,403.0760842055105,365.17472085737506,540.0560705777465,424.603700874898,460.7280864963356,464.89033202459115,457.9019528119418,496.72401536360616,501.07587620530626,329.69442476123317,403.42158878868645,466.4437494821808,465.4847836869424,502.87478871260737,408.5444473142638,459.5067418551706,475.67976057896294,476.34759923440294,405.50476941032997,524.5803088425392,389.9522165208464,454.788772185495,474.23553133353295,487.0109043595949,508.2024634056341,378.8672078836188,431.5625255161763,537.5363872551567,438.283978626135,412.52754586193834,428.6744331245736,428.3029057857709,510.38302571630265,503.9634373999516,501.06676009060124
2036,,466.2300414494915,387.1681700425475,541.9038719048898,440.13237452944435,524.1565623982433,338.8929311600146,430.76581675213924,346.6071603266889,448.1238640069098,416.15460845233764,446.1595666877364,512.3484435891826,481.0521601913464,413.7488712858123,468.21819648072676,381.63464250794294,505.916259526022,472.3639639523844,548.1822513860335,508.7111067784151,398.93459297629437,536.3826668172353,583.6286152700233,528.5980785750473,379.95362695216596,546.4029307361867,444.2469424321988,326.6358399805657,487.5890099904583,493.45574252284655,549.4597292349009,361.0158439221289,400.72737940391767,553.3553209715662,367.65539348950006,404.2129850034056,464.1859576378366,420.2800679130144,459.35500063160606,450.4073313875539,543.2156162916779
2037,,507.83856383425535,277.22098476644766,520.7491020436611,405.5997728753001,395.74430718415476,291.7614059200908,471.65371624804783,416.40279115610133,402.9122259705304,429.1942659966706,450.5398340433842,474.99500117450884,507.10094977300594,459.1880380858673,442.02251386301083,388.23800635672046,439.1008284834623,442.61356992531256,548.3060738445099,403.36363950869617,427.1306685303984,429.41434897215026,512.1442651609906,459.45635448272066,404.6994038489128,553.5326188078022,323.589809963715,355.27684032328267,459.3850760463411,487.58852774979493,564.6059261415261,415.76212088017775,490.9790927310902,506.5711124529505,367.9519606710354,465.59786132339576,419.4969782625132,434.15667969317013,444.8744978208414,408.9381231876094,416.20215151447695
2038,,465.23415606208926,376.9374458433932,562.7129235697337,404.46606648975524,521.7512983047752,350.0921113329781,410.3465893591936,431.91669371859814,504.69214604926145,419.1636010786183,504.05533284057066,483.6227132002501,486.53899788691643,388.9879340547284,463.2239833045903,410.3864496168339,415.98194954987065,495.8638222361634,392.46495708567716,487.49699489178096,271.04506771805666,426.10103368718364,439.578656130839,381.6694395032048,306.59682744289967,513.9565331395469,555.7249095637196,407.7898979389344,448.9016969662395,526.5213689639832,445.3992915999567,407.9125853897916,421.66847981015485,487.7479540147492,386.3692185898312,458.26430602095286,545.7265425906032,388.2346398026994,466.1591759696027,428.33515187243125,465.41498871686554
2039,,407.1237660157695,411.3609216763174,576.3579477334462,469.8007866521593,430.7895093378648,429.4601443565747,448.5108073605434,474.19824173401844,549.6821203573386,493.5714458842485,403.17479715569493,444.88965307309434,389.68476506251795,466.76117741360974,500.20082731649967,442.9535005566546,493.39653238558134,480.0735291458213,474.2289963335638,498.1569277057404,201.7097830971744,505.253907941553,339.64423920347616,349.9569984533567,334.9915287217323,413.2060530740309,230.01832938668164,428.234876930466,452.5367784467102,448.9312759290023,427.1389466523053,399.96401843286066,387.86401676986776,429.4905218505379,378.45241866494996,483.68231416852063,424.2634832335973,389.0992595800459,386.0664934478926,431.2485246022881,477.4394403556935
2040,,505.21747556817724,392.1672275326067,557.6654003697387,416.99239691737495,369.0087176355411,391.2005313840411,501.34097486632925,487.75212339698834,480.192038461508,504.29449051073294,421.1823964315335,468.18378007806393,480.2680449093491,426.4410680367656,541.2596984091884,348.6243879128723,461.9297649520378,471.179633421663,463.29397915868776,492.76851635127167,303.22419275256493,544.1926238068324,351.95701350280956,398.4812708792725,418.90907716252025,511.63979545250265,490.99583174295293,485.5244852181683,567.8337184858067,487.952067450167,491.8458599273476,425.18820129699697,464.8819774543636,485.16447851630693,365.93726316500715,488.8395891687305,515.6477114175038,496.2067047132482,470.80382656176005,384.3857145790132,456.3241481080251
2041,,504.68273863083965,439.1309697666797,603.267118742599,430.246727224085,361.16692205998874,440.2418019290209,480.2403373994083,366.1854686671641,438.5892403757032,495.72051521733795,481.9571656825857,428.7346044843198,500.72290339074215,448.55838023756286,467.7702965252239,411.5197780732724,462.93932672893607,457.6545164221863,409.04073175958985,530.8513790289427,359.1607725175936,369.2673498829291,376.26708134508976,404.66834063360085,281.56147312711914,525.236081531911,401.88653286821756,367.73337334363595,559.6659896751468,421.1501924397427,481.3912080189826,463.8458304580282,444.43493838236554,424.30374888618184,367.0598344178562,492.1763461294793,497.94162594752356,461.408113828372,444.10017417707905,421.2324771349105,448.14758487094264
2042,,514.5602929781129,331.077697672874,492.7456562483854,408.19661297946965,350.7269554554447,439.2453043161712,507.3999208603312,520.5974336282342,512.832615983474,405.72839069304285,421.70801731969533,479.9383375616737,516.2717897065756,423.89224330821037,466.57787306809854,410.78683076992195,463.32706776767003,540.5005855399035,518.1124718885549,502.06617812226415,254.67673665151824,486.14640879891925,388.4648766047189,413.9387451174737,363.9754513885851,487.9865965712037,400.1529477748141,471.41195713283327,466.2930364481287,446.7424469270047,430.91355609821943,383.290530511096,427.28489350104184,413.0088281821903,441.9939420438851,492.1498750761554,527.6763550156077,514.0570765556351,455.602302939406,493.73873522767553,462.7842728964492
2043,,458.76210951410116,368.4045516990933,443.91893299637053,453.88113098725574,450.13443959984136,363.4557735655678,424.75712133612853,356.6161225424696,476.538505880141,438.4888379768869,488.6687019263587,397.0060337364967,489.1730820709482,361.9541100654967,444.9546995967596,432.04944362350955,449.4819825028073,364.8686929775873,422.90159267105173,424.61376857184143,217.96137188358284,548.4822520696538,427.9824137128616,380.97504462632327,271.9871695591455,454.31638971852345,334.98935823404304,469.68771133297,494.55833218437465,407.0615296989589,400.1178299891698,402.7670514021451,360.43197718304145,486.32979097627674,428.697118009594,462.5942347634851,432.05524784339167,418.93152036128447,491.65312764260364,520.362009649788,511.33381477967214
2044,,417.35132680233795,266.64039941898096,450.97250591684565,447.29181910982317,572.8439929693516,304.9415851705964,422.652284805954,385.4324396839767,475.26814316454306,438.56461600572237,470.8410125206411,511.24805949188936,422.63775561746195,394.45004241976727,445.15097448283547,382.218445276482,461.5032173572464,545.2534733659119,420.97818745970255,465.9541835127495,298.63485493050604,410.912836826215,366.2804232248916,412.1599830478268,415.6615468967737,424.36774004330385,437.1357315726005,408.2360898733049,438.02467529439775,497.45085347668106,441.28109481370865,393.64478622260475,452.5114693468434,513.723042700693,379.0042520456762,430.4332449188158,526.8459727559392,494.42163165001006,456.1459651370301,402.06293364149536,494.28173044344123
2045,,499.4554236095091,416.230632610977,531.2152233318739,451.5673122475504,563.432710190273,421.9558558209819,392.87287354795177,370.4230346260322,500.60365423448036,517.5070417516664,474.940414989642,422.6838875285759,433.16935027389474,400.456207322334,572.1224305432381,404.73672442527607,446.5269304391822,548.2200340028193,406.39335739085044,481.2844233062467,298.02371112832486,418.72031240192086,439.93190475494924,389.99550700905513,505.4439464067544,494.1244035440352,381.1087603163363,330.01969167621985,453.9654792066474,450.88249643116274,462.4818827598204,428.5681398572923,528.6660591492476,500.4296473288712,464.398428301859,356.66991269094217,394.2325229663313,505.5853526852447,402.9763768554381,384.0670669785872,539.2958463276335
2046,,500.9911338410587,291.04233147198204,405.9367473020785,320.75704296148405,517.157676729069,427.5448417570675,485.78930266008877,424.38817153713507,480.69791041292405,557.6475267555302,441.5878569934966,507.8019631961459,487.94764317339246,466.641130993048,366.9412312660687,389.9791865151381,485.9702328203735,468.60799865704973,432.07530206287845,504.14232735383524,297.7247138715494,489.19290343518725,491.6469099869595,468.0461924693056,506.7245241189963,449.393599012346,400.9844321764089,358.1700634779218,472.6923658747157,382.8333334350829,428.9522226256639,363.5331087877653,545.1044983958865,408.3947580989669,423.86029403013066,470.4616950358717,493.11100999586273,522.0322295616094,455.1924233731438,458.6402429870146,515.5947910191369
2047,,460.4469929356566,322.8010809755954,436.2788160903803,433.83137212015686,461.388005531875,373.31816436298374,480.0492769822351,448.3458370509844,471.58676763577773,533.1170248785867,396.5553233791471,428.06974307348884,448.18130044535894,456.85736279264256,472.5440153621265,434.5232062652023,507.65668340925197,444.5852211332361,451.8158418059828,459.3416786462597,346.2225256300741,507.282564147213,327.34605839587823,459.5851983032712,293.48314470020233,538.5206415773933,374.2414194755465,447.69584727625625,507.109165381235,415.9181150543353,527.6573692914344,370.0677267016801,382.8169940226425,486.0292606107067,399.8374601518577,431.5458793734651,501.58420616290175,488.18795340543835,517.0394640514327,426.4234593782601,476.13705268081065
2048,,464.5251966162271,286.16421450099284,355.08693087976036,445.78267717816505,448.4143971964866,439.99941555204373,337.797778735002,217.10532066641275,548.8035071314287,489.62564452126986,435.6284475105084,432.86850452250343,416.17452037343224,411.7565780680137,416.86488045563857,377.97389240301857,492.9212314826279,456.9693477413459,549.0635985030983,468.3407283934415,313.89069247584194,455.50177345979813,257.1263884148267,401.27468873715605,410.00880867285383,479.54432482199536,259.0043599290034,372.2943565671007,498.22869975752366,381.92306436209384,450.79943725576,361.76896452215124,494.91545151457893,431.8353408280683,407.47550553768207,454.3465127878263,367.3653905028868,460.53161626730594,481.05946257822507,401.3705944881393,497.1831189330911
2049,,500.24411288566574,295.39447672687095,431.1300723947926,400.3961070526396,416.36376627849853,365.0759100464003,485.6519865814468,413.443782457455,496.2526182065009,409.57033471613414,422.2568715266204,492.0955141324434,461.51063868851423,420.9586439189791,481.61365975398013,373.16519364191055,484.1940010556486,521.5153927047749,453.59244701502195,522.5459244196186,240.64035301728472,433.9191810527509,345.37831682320075,440.61737204545113,467.35568910112437,421.3844612913132,352.393281732395,453.58905192345384,560.7294424595375,432.2565893152531,424.56312744410394,383.3211635522426,514.7611446857759,401.88690096086117,411.16219004278696,409.54788343501434,442.99061336697054,477.4075227218177,422.36146448812826,396.9573154051595,549.9279817702579
2050,,471.3015745477514,238.2212809913032,440.5528754014844,433.21222205413204,337.12931733205295,304.1721414456833,418.41305996828453,372.8116234571025,571.2868063244024,369.4025031787212,488.0732846802559,393.02619887427,429.77692621515246,403.17800224229563,479.7957032814393,387.33443770163143,414.841291446708,497.2719378125067,418.2953213477982,504.6987149285342,268.6455502334675,513.7500210261085,382.4780911931725,544.1105857879465,436.0516698688683,485.0979293348574,415.4676577964179,368.84526473984596,479.3604795134103,507.7874794602916,379.8409062088909,392.4799834681142,538.6910056781031,445.1156535408002,367.75999952822826,481.31776845019414,519.8269746251825,525.4897045598677,461.56799181102167,448.15725676800736,567.9901877350501
2051,,453.5630519909335,268.87221139818314,391.2646362289176,447.3147472610604,404.689223327168,341.18507469103736,487.10067845900915,449.7898498797664,440.6249393216229,416.2895733701928,452.0784357077432,573.0547908660608,403.1809691380867,357.1037222299689,390.86027976413953,491.1114590328887,469.6218025271113,503.30694608227833,385.07938341373597,522.6069877835408,210.82771756695627,566.4686797415071,353.78350243045685,514.7651327253168,425.0077139793733,506.2984507091523,260.5323478047909,378.9073992053562,447.6608865451327,505.366695533441,456.94773134866864,389.2983133865027,548.0681627025915,439.8388055412658,460.50529238300703,435.28632327984474,459.55602874410755,542.6387317034843,502.523407341009,373.0461056681596,438.5494871132468
