year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9
2057,,2235.193135414419,2193.889149182231,1958.3813339949293,2137.2118666703786,2382.3246305597586,2082.7310448105927,2184.3409269338285,2130.4993369704457,2225.5968809919445,2079.973312512138,2352.483477018768,2203.424891738756,1984.7633349903056,2206.637858472421,2416.3381128506894,2250.729061772778,2205.1528395590517,2223.4280397768084,2231.7266567070424,2138.092427569041
2058,,2256.9238299699405,2213.048541381839,2016.4242675277474,2173.077568985845,2436.0530458873563,2211.3325913673625,2145.235656514453,2198.604529891102,2234.7955492396277,2166.334344636822,2348.947232142707,2204.786980956362,2094.852600789738,2199.9276836317,2390.6046568196402,2315.287271265497,2252.760543351297,2273.161582900683,2318.906792882589,2116.289630669708
2059,,2353.7650834842702,2125.3607306275644,2138.4239497476956,2108.9511757695227,2415.6492071363905,2258.4089239362606,2287.734588316765,2254.2771197050824,2261.146122267952,2037.7830533309927,2354.212707286919,2202.4801318024734,1945.3623069005039,2174.3609483916875,2452.7991759196607,2223.3717483969413,2315.085270455021,2187.875641252074,2372.336746161883,2120.3949312212826
2060,,2295.53817148412,2166.7022019350393,2087.8753795212256,2156.970993642643,2430.543428553449,2362.416695326508,2332.6909363370432,2196.66449587082,2256.4128875744623,2156.1215448713538,2367.767547781413,2247.1657737249925,2080.7627509496356,2173.239682788949,2565.704217083668,2194.181570928279,2353.4645185752456,2214.211988379693,2281.6956829986225,2082.7957823098304
2061,,2286.150181610903,2103.5899605677287,2050.780144010739,2138.3261593224997,2378.019260048423,2162.7345842088557,2274.1629888506804,2220.7187134819364,2334.872822646521,2073.382215122044,2369.487668477493,2197.9352792618406,2096.6465047980587,2124.1109025044702,2499.7040960994555,2135.113416240126,2176.6652541514713,2181.7569960480732,2347.173164019074,2247.0585531065417
2062,,2338.9019934758558,2207.567353829676,2053.9574226515065,2280.6536120334276,2449.573550982596,2101.3050696040714,2222.024877194435,2232.0455481423296,2313.1620875860594,2243.8138605875347,2425.421959266579,2208.0956849518043,2082.2690824159804,2105.3100592494266,2473.4111041549913,2196.6883052151984,2274.0954005595677,2257.6169050265494,2312.6976102841554,2249.558449669424
2063,,2258.6372090458185,2136.762013801003,2024.6561633537865,2166.739237160677,2366.8324608376074,2160.2801569991584,2235.48698621718,2336.019378521142,2246.7111687313213,2072.602075049396,2398.1173818800767,2284.282845450927,2132.5633070588256,2253.253697167037,2496.3798174545286,2274.3804533621656,2291.112108869457,2226.388619504894,2287.440629973351,2229.0042061887043
2064,,2232.204485508587,2198.614415586035,2084.955365601543,2213.7824453375774,2431.1636335968396,2216.655186578571,2200.7522390943022,2218.878806546419,2331.8297421408515,2090.1949830722483,2371.9010031945877,2247.502559764866,2069.118607415557,2177.76557150837,2493.3697309385266,2277.175655721545,2282.698449423108,2228.615391314314,2395.451448843163,2274.325739694141
2065,,2295.7274205646763,2192.1792241595303,1960.819563670305,2186.144604379844,2420.8394889048327,2228.90648343894,2218.127694938327,2234.681447617781,2292.37270575974,2074.1212124657573,2381.146964073693,2199.0082078727355,2206.6605926464126,2345.6894318136715,2479.993609244677,2238.627503697948,2249.4377917372426,2200.5282246323077,2391.130631482124,2226.1201866429615
2066,,2280.4373682550736,2152.638394008119,1997.8535452573417,2174.4964162068336,2437.8526919854003,2245.978737661566,2286.0491830697706,2189.868590070379,2313.958621739113,2235.901834382887,2392.967014202002,2300.3908511518753,2052.7799794342,2161.0477128956263,2500.697013442789,2227.000443243492,2326.6971097601295,2147.8290775671976,2381.4257490838168,2252.383623676931
2067,,2269.284800330649,2182.7121768725738,2016.4160076015721,2142.3657990257498,2480.016727278364,2148.3328874964473,2229.359663535356,2195.3380590158527,2311.3262895550415,2107.439159524486,2306.917377696528,2272.1150573389978,2152.1925170624404,2278.9635197130056,2525.4397908896003,2234.265939151156,2268.601233432232,2226.1811628710325,2402.9220635120832,2323.1354631832614
2068,,2290.894589914727,2132.3285862031557,2122.6314960058526,2140.8044600962726,2439.1594644958714,2182.574693699454,2309.1619635676648,2194.228214723925,2325.7109064895762,2211.156157005045,2356.868853128097,2212.1480206549854,2095.8545400558087,2207.4211220237476,2524.286916749167,2105.4573495680015,2266.6056592600467,2254.422546647875,2298.6328045126234,2203.89861371598
2069,,2285.513528196677,2234.311067075203,1978.1647574490394,2127.396090730373,2465.1964729293804,2153.881133906326,2293.3558718358277,2317.370047279293,2330.725569255851,2228.9389060583985,2355.0510231011735,2209.910306248921,2127.0762654748364,2198.272244793131,2580.118400419333,2216.8225594374244,2333.418704169694,2409.8346242687107,2405.5265515272026,2269.273514509194
2070,,2257.806749843402,2173.150566049236,2028.7731168062578,2159.806147136148,2412.8609132693045,2255.7362234001835,2257.88445866863,2302.782482612616,2302.448307423638,2330.8819234868397,2367.263861219515,2186.1938822989127,2142.101337223692,2212.140003655627,2536.235665131794,2207.7740439806566,2266.466892032892,2255.4966371610144,2322.7542563130937,2261.258310709936
2071,,2293.802737505099,2228.6302737068945,2035.2120999871947,2058.7375252898246,2452.982924629897,2276.908263233693,2313.7348424074994,2159.6095733166508,2385.701231167235,2179.1828361698313,2423.797124262458,2162.2153420110044,2023.223694755732,2281.57900790795,2532.754774608957,2285.6076947354736,2255.21438894422,2245.862798012435,2348.045120471614,2268.8172161602133
2072,,2299.249508735252,2169.1114489115466,2013.8637445526122,2169.4650832057396,2442.9510846699363,2136.4144535435544,2274.1476619359714,2205.5804625896144,2394.342028956376,2112.2418131081567,2440.88296319594,2232.478306668347,2081.7443136294733,2246.276948690247,2563.421438740725,2286.9317875131233,2318.5205102270756,2383.318749155383,2359.3612024481004,2148.4667239929963
2073,,2315.171056085989,2135.9550144715163,2048.055705194088,2199.966417084071,2409.2666112393035,2176.979685786265,2349.608170789329,2119.250918546701,2301.675722559361,2252.4748610553347,2362.8450695972915,2269.2492852480864,1971.5379556069197,2260.8758135916732,2515.1285652709994,2167.0752697700773,2296.2839651011573,2478.7647369911806,2384.48002072807,2255.2421832876894
2074,,2328.079009465009,2216.9659288793823,2037.9639337416015,2051.94845583167,2470.700134414372,2115.578440224959,2308.7315438733704,2260.19761619281,2337.667269568112,2157.3012691635354,2371.3251561628663,2232.813924520873,2073.9363988570744,2270.811856336573,2531.788245374406,2258.2849809392433,2399.2847633965766,2236.401490962114,2399.6389853055607,2228.377262497763
2075,,2272.4851315076476,2224.1025003493505,2079.350525595006,2209.4301929452945,2413.7627226183554,2128.0272286802137,2192.7063709842037,2205.521299482372,2207.392836258835,2103.6630416523176,2402.3284885976573,2164.337253871121,2089.1544744918015,2257.9569148161963,2620.9697317921587,2292.0585674978042,2294.4632484388853,2329.10934535951,2372.577388268983,2228.3065273426364
2076,,2226.6942635915566,2174.447269917666,2036.9819586742508,2111.8777405030232,2529.6927367217386,2207.9579710170265,2188.172990512214,2201.8503776438897,2335.350706137888,2107.8156943614235,2383.6265542543742,2279.556981930221,2133.358375004625,2231.732394386668,2636.621175826223,2380.9564893263228,2414.167866620605,2280.989747687898,2412.968597757639,2275.4996659502995
2077,,2288.7076523581554,2191.386796298398,2065.5557941003717,2178.8167780715526,2489.8695433946264,2190.3475735757506,2251.3347967594323,2208.258896842135,2298.07837908246,2231.9231786375613,2376.4736530667205,2293.613546657205,2209.3538794677384,2243.654632853092,2456.957248397028,2321.056639369679,2274.390235727345,2363.550659322864,2404.8313683399892,2243.1924902842698
2078,,2258.4399330109472,2212.279110113696,2147.7871043252467,2191.3783022572093,2369.1080458450824,2152.411679182954,2230.304652600567,2201.3030904738202,2307.5744588828006,2180.018217558787,2390.531549482541,2280.5470486166914,2110.0557478334063,2245.7595741195337,2566.3742272303557,2175.4996923363747,2343.390549699828,2383.5050110618045,2415.56053452263,2199.2000307286853
2079,,2284.8511267279014,2175.5891850944163,2026.9925506290883,2166.5475884906427,2414.682912054805,2096.066400362266,2286.8903653702423,2274.9121754137104,2395.3876106564658,2135.020603470101,2474.377816608124,2254.1626532326327,2171.929692712873,2266.214156487509,2600.7594866494774,2152.8673063415777,2344.2150595161734,2319.7166184356543,2396.2610444464926,2251.427853347935
2080,,2403.9506914211206,2213.500275577293,2044.2628452015313,2171.490668204978,2460.973010876599,2233.2275487758498,2274.376183902394,2288.665647438183,2312.4318671420137,2101.52281434076,2450.3964656104345,2298.5240957612127,2194.433730235823,2356.24396515199,2590.8901129943965,2249.8782590806813,2369.7018532509387,2211.8063174582167,2394.1089426224285,2224.792745991569
2081,,2304.0882567401054,2175.141676690938,1998.4634257680998,2145.6435077780025,2498.9529185945303,2200.751294597391,2282.2914927088623,2325.3741322477035,2249.8704230217445,2166.5116990727156,2434.2735493776327,2270.552781699986,2243.5563820358993,2207.250573399818,2530.392760716055,2225.150895943372,2322.64242290288,2326.4439593899165,2416.202341624829,2323.699430803035
2082,,2295.349256805376,2143.5447711628785,2016.2236094732032,2133.2873901916696,2450.9912285342684,2171.810781967115,2248.65361163951,2151.7259324696934,2280.0475057362787,2128.471711289988,2372.9728095634964,2302.7791477472524,2087.0751670750597,2228.7944088437075,2614.7138030476212,2267.090913581691,2297.4608720485717,2346.237245315166,2484.7614120739267,2311.2546094086206
2083,,2289.533050080047,2241.6152934167,2172.87504952682,2193.365078959058,2503.190654126692,2212.4010664284297,2196.521528648181,2199.944652949349,2233.771025878663,2192.929287563349,2432.5655437307173,2264.505402327921,2240.304610829694,2302.6823285192295,2528.9703541487465,2329.507511210837,2273.3224590701857,2320.1280201945087,2452.4872376193143,2220.095924271835
2084,,2267.017403165552,2240.1753917049427,2036.2593311946466,2198.0538354648775,2373.271635434656,2314.402212199882,2230.9131166555944,2230.03079083746,2300.444322546766,2079.7422752471557,2419.047335639809,2218.0833990635742,2234.0596627059845,2266.761270137542,2591.4455416480155,2209.090769191289,2385.6101713308603,2457.336411461533,2319.4598253107856,2263.0444812071582
2085,,2363.9303966996627,2173.6553026414545,2087.976868412,2137.8428889169736,2426.006593710095,2281.8387127031633,2224.0621747184487,2277.6736070756874,2340.0467799780295,2139.9181634336715,2490.1869473960296,2207.555067441696,2196.4183533413334,2295.551283905936,2515.1720549065785,2245.8951025238875,2423.4184936932525,2364.5397142722636,2440.835145492659,2257.111858512823
2086,,2271.0794028575397,2261.099148818526,2047.2646148875685,2090.501928106157,2478.891548483146,2056.4839977861857,2165.794183419502,2250.2995087933414,2281.861423655628,2253.45284409357,2442.3754075273237,2266.603790381495,2155.7168746349425,2211.031560525228,2599.798568425404,2244.1814966579427,2471.2254099079278,2279.749046864229,2408.950599213136,2250.6308503406326
2087,,2316.870678010705,2147.376077684962,2027.6464111517491,2113.4339227249825,2460.2592332060067,2132.908467355817,2263.841946446465,2283.171713398875,2269.28311208787,2138.375204137193,2369.0012299002756,2316.9957462919697,2183.316402015695,2288.231714917392,2584.9798458060986,2222.4457095794583,2411.0972735153778,2351.556858686488,2401.753514932198,2285.2511952110813
2088,,2362.2924521684654,2174.6924084817924,2092.4465783682494,2054.347390766534,2447.794629266119,2242.3916897617005,2287.548534972222,2209.504275041519,2357.1266968737255,2158.959588779705,2425.1772843205044,2292.673520141898,2267.0165322198773,2294.050916413429,2636.9976435968874,2376.8173465239215,2369.3855476969256,2441.4201305192987,2422.9563621359252,2157.701039679817
2089,,2349.034892184313,2221.9190316078584,2053.112084347692,2198.1668442516025,2521.944272582317,2188.4536649578745,2156.922996352355,2223.8889570391025,2331.133049340498,2315.240585976023,2494.431585535299,2281.471675679386,2274.265115976664,2303.063375192657,2448.063944100616,2253.5791859921433,2481.110415563284,2390.5558985502203,2340.271965005188,2244.5333115955145
2090,,2321.8359947115664,2136.9839833565197,1979.985978340076,2170.1956090107697,2477.439632821451,2313.0852552927736,2204.0431032269075,2225.578053944287,2265.396789788678,2176.51211602994,2437.667404486773,2285.170429346328,2224.894004004259,2224.8662511248967,2547.6161646366845,2250.280027464676,2350.9601693943723,2360.8951560699907,2342.485404764351,2208.9798152402705
