year,ref,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85
2057,,580.1969069317868,372.8969897818282,418.090582711958,312.2780999723833,362.48881524440765,345.8737917702292,426.109362054681,408.133664733499,327.1206848936758,341.2667771333886,529.1643192488262,492.1759182546258,359.5755316210991,356.47583540458436,429.8428610880972,327.18724109362057,421.93620546810274,402.2366749516708,360.83209058271194,247.3960231980116
2058,,416.2410936205468,383.7903893951947,360.79177022921846,532.3811101905551,394.18613642640156,307.62137531068765,374.07677437172055,345.34879867439935,250.06048053024026,320.90637945318974,446.7230046948357,332.4219828776581,265.1494062413698,442.93786246893126,289.961336647335,334.2728528030931,317.4910245788456,334.99309582988127,408.32560066280035,405.32974316487156
2059,,359.7450980392157,628.9917149958575,242.68986467826568,162.70560618613644,325.4357912178956,375.4197735432201,347.6045291355979,267.06821320077324,356.931510632422,288.0546810273405,347.86854460093895,261.5614471140569,443.46975973487986,363.0193316763325,583.0538525269262,376.3399613366473,481.9939243302955,292.3645401822701,378.0483291908313,296.6387738193869
2060,,569.5813311239989,391.3758630212648,449.51118475559235,227.79563656448494,374.9025131179232,407.31814415907206,404.54681027340513,354.56117094725215,379.048605357636,319.62082297707815,513.5940347970173,528.7544877105772,327.25158795912733,353.68737917702293,375.8561170947252,288.7782380557857,465.2772714719691,314.4841204087269,402.3570836785418,235.53686826843415
2061,,367.47417840375584,570.3435515051091,407.7809997238332,286.20215410107704,312.85694559513945,380.82739574703123,364.9942004971002,364.3162109914388,358.51919359293015,403.65617232808614,396.6782656724662,491.0245788456228,546.6152996409832,374.61585197459266,389.4054128693731,508.5089754211544,359.7500690417012,286.7097486882077,452.2181717757526,301.93731013532175
2062,,419.8732394366197,375.872963269815,474.1032863849765,428.3761391880696,419.42723004694835,282.6053576360122,358.04335818834574,278.9163214581607,435.4849489091411,338.8080640706987,383.71085335542665,444.8439657553162,366.94228113780724,494.81331123998893,515.5694559513946,425.48301574150787,626.8307097486883,431.40845070422534,428.96161281413976,229.01574150787076
2063,,438.3338856669428,419.03838718586024,346.3084783209058,277.39850869925436,543.4468378900856,311.4368958851146,480.2366749516708,354.7401270367302,298.86384976525824,371.54681027340513,518.8478320905828,426.27589063794534,468.81662524164597,320.8528030930682,370.76083954708645,244.1913835956918,360.28251864125934,323.13808340237506,319.2134769400718,218.63131731565866
2064,,389.9287489643745,557.8157967412317,409.37365368682686,301.54404860535766,407.52941176470586,273.62303231151617,460.91797845898924,380.1400165700083,266.91797845898924,381.120408726871,413.20822977078154,395.42612537972934,403.65700082850043,369.56724661695665,468.3098591549296,506.07539353769675,468.63325048329193,350.71278652305995,310.2344656172328,351.1706710853355
2065,,333.2424744545706,490.39188069594036,313.01905550952773,379.8980944490472,431.7263186964927,294.87655343827674,352.9345484672742,334.023198011599,555.7782380557857,302.7569732118199,344.6083954708644,303.33084783209057,389.3225628279481,187.2018779342723,631.1206848936757,392.5451532725766,406.17122341894503,382.7274233637117,453.3816625241646,407.6307649820492
2066,,383.9331676332505,318.0958298812483,341.5457056061861,266.70118751726045,404.1209610604805,329.15299640983153,346.5802264567799,353.26429163214584,409.8771057718862,413.95553714443525,473.6023198011599,288.82711958022645,441.2742336371168,344.98978182822424,406.67578017122344,292.3159348246341,421.6788180060757,365.2551781275891,391.5437724385529,394.06213753106874
2067,,410.56835128417566,498.7677437172052,423.1999447666391,214.98425849212924,308.5272024302679,412.5263739298536,322.53686826843415,326.5644849489091,464.27671913835957,471.4548467274234,303.1648715824358,450.7925987296327,514.0911350455675,261.2612537972936,518.4866059099696,370.88898094449047,315.34824634078984,329.05744269538803,333.3156586578293,332.14857774095555
2068,,376.7636012151339,341.6603148301574,347.49378624689314,189.3573598453466,370.5735984534659,257.4225352112676,331.90665561999447,349.24081745374207,367.00082850041423,406.8856669428335,404.163490748412,238.93951946975974,463.31123998895333,459.5098039215686,501.987848660591,425.983429991715,419.01629384148026,265.3211819939243,459.2173432753383,327.00414250207126
2069,,394.6260701463684,372.28141397404033,304.77961888980946,225.88760011046674,509.8539077602872,272.962441314554,336.62109914388293,324.33222866611436,400.98370615851974,287.01905550952773,430.56089478044737,327.11737089201876,345.51891742612537,591.4357912178956,434.5520574426954,283.7937033968517,352.67605633802816,329.42004971002484,455.58381662524164,310.5266500966584
2070,,386.5202982601491,238.69621651477493,288.43938138635735,368.58657829328916,459.83871858602595,387.1342170671085,391.5272024302679,415.01684617508977,402.80889257111295,392.37752002209334,376.42502071251033,459.8414802540735,368.4725214029274,495.2388842861088,565.6583816625242,334.82739574703123,296.60811930405964,272.87655343827674,550.0303783485225,364.927091963546
2071,,370.11902789284727,394.73626070146366,349.5890637945319,218.4103838718586,296.0093896713615,291.2250759458713,450.65838166252416,392.0781552057443,448.2383319524993,346.7158243579122,248.91604529135597,617.3465893399614,417.3927091963546,286.59486329743163,382.65202982601494,438.4357912178956,425.03976801988404,360.152444076222,467.7757525545429,237.08699254349628
2072,,252.10853355426678,467.34769400718034,521.4592653962993,376.3656448494891,449.52499309582987,460.3700635183651,337.71775752554544,267.3501795084231,334.96106048053025,356.0745650372825,444.0858878762773,432.3761391880696,362.15520574426955,417.78348522507594,464.9519469759735,358.8097210715272,350.7809997238332,246.5901684617509,354.4352388842861,291.47500690417013
2073,,373.5346589339961,361.2620822977078,478.5153272576636,316.5095277547639,527.4396575531621,378.3396851698426,404.9223971278652,369.8180060756697,361.50704225352115,509.910521955261,419.91714995857495,324.61971830985914,310.9759734879867,268.1880695940348,489.33830433581886,311.3557028445181,486.6470588235294,299.3209058271196,400.27506213753105,304.4777685722176
2074,,461.7749240541287,356.42612537972934,336.16901408450707,308.8163490748412,467.3043358188346,336.4192212096106,386.40403203534936,380.41618337475836,637.8572217619442,389.02126484396575,383.88014360673844,278.1902789284728,419.5526097763049,378.31842032587684,404.15686274509807,255.16293841480254,426.28003314001654,276.1999447666391,392.00690417011873,305.5553714443524
2075,,376.3344380005523,528.2941176470588,366.1902789284728,365.9872963269815,579.6484396575531,420.8428610880972,335.71140568903616,355.37807235570284,304.85031759182544,484.1858602595968,402.58547362607015,461.67605633802816,355.0234741784038,373.86246893123445,414.31786799226734,361.0361778514223,419.4421430544049,260.4305440486054,566.6396023198012,252.35984534658934
2076,,401.8726871030102,466.14305440486055,344.6799226732947,338.07511737089203,576.4979287489643,292.6205468102734,408.0867163766915,378.7268710301022,404.91245512289424,402.10494338580503,350.96824081745376,363.66445733222866,465.3198011599006,337.14913007456505,483.34797017398506,222.90637945318971,364.3921568627451,241.8550124275062,402.985639326153,262.871858602596
2077,,390.949185307926,345.3211819939243,325.27506213753105,358.4440762220381,398.7716100524717,348.6260701463684,345.0093896713615,339.038663352665,269.1135045567523,346.2162386081193,323.2852803093068,425.37752002209334,356.82601491300744,389.3079259872963,360.9461474730737,302.5492957746479,330.7511737089202,591.1297983982325,362.28831814415906,271.89395194697596
2078,,348.35376967688484,299.8329190831262,332.04501518917425,313.32283899475283,392.4542943938139,457.1331123998895,471.5341066003866,305.48632974316484,547.6605909969621,387.3871858602596,629.5067660867164,342.5498481082574,343.9223971278652,491.13670256835127,527.5122894228114,363.7103010218172,339.9839823253245,360.36592101629384,439.89892294946145,311.09362054681026
2079,,301.6498204915769,428.2358464512566,349.2896989781828,395.5802264567799,518.4277823805578,303.6854460093897,404.3402375034521,366.7641535487434,318.2223142778238,367.6923501795084,506.0027616680475,363.2245236122618,361.04556752278376,293.37890085611707,535.7263186964926,458.6716376691522,577.7406793703396,309.65810549571944,382.96603148301574,246.93813863573598
2080,,336.8909141121237,417.35653134493236,289.24468378900855,277.60314830157415,340.1574150787075,382.3904998619166,368.2648439657553,286.36067384700357,413.2079536039768,387.05827119580226,563.7622203811102,477.82546257939794,439.4548467274234,207.93537696768848,358.48135874067935,376.5324495995581,370.6724661695664,287.1394642363988,351.88262910798124,310.0204363435515
2081,,413.6904170118752,370.37144435238883,275.2725766362883,308.92405412869374,443.6909693454847,238.74399337199668,462.77879038939517,384.85142225904445,396.5907207953604,454.37475835404587,586.943661971831,445.81662524164597,349.5586854460094,325.54736260701463,546.1599005799503,352.74924054128695,324.01574150787076,366.0234741784038,463.2079536039768,335.88732394366195
2082,,479.6605909969622,445.5202982601491,363.22645677989505,321.68047500690415,355.94780447390224,412.5818834576084,437.7224523612262,371.1383595691798,377.1372549019608,408.85114609223973,433.8434134217067,311.11101905550953,405.5984534658934,477.89339961336646,546.4907484120408,395.91107428887045,514.6310411488539,339.2916321458161,483.37752002209334,317.9041701187517
2083,,482.3515603424468,407.9820491576912,336.73764153548746,333.73487986743993,380.99917149958577,276.5868544600939,276.038663352665,539.302678818006,406.21430544048604,316.88235294117646,486.4545705606186,279.8351284175642,383.25821596244134,363.4727975697321,362.88677161005245,446.7448218724109,387.1737089201878,364.1275890637945,489.25186412593206,308.5868544600939
2084,,394.86302126484395,408.26180613090304,284.3454846727423,402.82711958022645,460.26926263463133,373.5642087821044,376.037558685446,293.9828776581055,489.94338580502625,426.6663904998619,439.12979839823254,395.28831814415906,278.1969069317868,427.56117094725215,574.90057995029,280.69317867992265,460.76746755040045,232.4672742336371,541.5291355979011,271.20767743717204
2085,,367.4225352112676,468.06931786799225,407.3449323391328,307.9820491576912,295.91273128969897,321.20933443800055,454.77299088649545,233.21154377243855,369.3916045291356,403.3490748412041,416.11792322562826,340.5512289422811,338.44490472245235,389.9212924606462,527.673018503176,270.86992543496274,421.4001657000828,330.9895056614195,546.1563104114886,227.37531068765534
2086,,402.3949185307926,418.4857774095554,359.7155481911074,509.69317867992265,496.4534658933996,269.9019607843137,427.0676608671638,348.68737917702293,643.4857774095553,357.24357912178954,524.9958574979288,484.5824357912179,478.08146920740126,423.9886771610052,418.68047500690415,252.1786799226733,430.47528307097485,248.27948080640707,391.7939795636564,270.4004418668876
2087,,385.981220657277,403.55288594310963,231.94449047224523,328.11792322562826,357.025407346037,277.7406793703397,411.02734051367025,266.6674951670809,536.2178956089479,434.6586578293289,477.25241645954156,372.6376691521679,351.83982325324496,441.6652858326429,426.9806683236675,295.5653134493234,451.78127589063797,246.23253244959955,381.3374758354046,470.48715824357913
2088,,391.5575807787904,480.6119856393262,366.1400165700083,278.0679370339685,389.3131731565866,303.901684617509,484.1891742612538,275.2046396023198,460.49986191659764,536.6188898094449,613.180060756697,330.83899475283073,289.37696768848383,460.2736813035073,398.2852803093068,331.47666390499865,369.5225075945871,315.1761944214305,406.90057995028997,302.73156586578295
2089,,429.091687379177,284.6111571389119,356.6730185031759,474.5730461198564,457.7843137254902,240.1483015741508,328.9146644573322,299.938138635736,486.4899199116266,406.93123446561725,404.6721900027617,464.5214029273681,242.97155481911074,447.05109085887875,500.76056338028167,136.7749240541287,400.9163214581607,331.9096934548467,363.6603148301574,211.13697873515602
2090,,611.6680475006904,310.8478320905827,309.9268157967412,368.29881248273955,307.11709472521403,256.6774371720519,339.31786799226734,251.91714995857498,446.3015741507871,373.7083678541839,586.754763877382,405.5371444352389,389.59541563104113,412.8505937586302,542.4888152444076,318.66169566418114,467.4172880419774,270.7230046948357,438.62192764429716,392.44656172328087
