year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,508.6679579956604,609.9109774835385,583.002002849425,462.2294002582935,432.829462453601,517.7595251727743,490.1573160869232,528.1705708282047,559.7647302574417,599.3043104890572,471.9132625818753,480.9288941465092,548.6607941367129,560.1431090038724,442.659585068744,628.8218888107708,519.1855799996692,485.3412631954116,467.3452191927922,538.258720680272,463.699034266549,399.29980969003975,622.4815809113851,547.5909310676974,442.6272264464317,431.56260216827,510.93367482153934,323.8892341689054,507.1854918881296,589.6578164796125,495.1472566792888,503.08969972242,560.4632389294882,593.1579825673551,486.9819185548845,457.4776927056748,524.5283450243853,586.3520052989936,449.98500737353766,629.4139904096248,499.5368126427171,489.7125589875536,470.8688491886823,515.2389511669895
1992,437.532714945692,267.63160011979465,287.31402992522624,380.771576260894,467.0348235230896,552.5239160204743,443.27851485926345,574.6440710450867,546.7302525127885,408.6258824681798,471.2724244036354,385.3150777552469,271.3823077042923,485.92003139058784,633.422281765287,569.1551614699542,712.5743342576133,445.0970530050892,657.9646756389907,388.92428871080506,469.7468125118248,604.1402575468971,272.5277425908412,280.2655269503043,363.4883234262606,470.7993003814522,533.9892934692201,407.7059543660277,637.3755814487439,701.4448303497616,443.7282612127812,535.5189638903515,548.0709144379073,402.7601425428764,489.0513221871377,382.79764248898056,263.8463310455009,499.4077277539266,630.2833089584634,573.9094462024899,686.8401809002913,450.1095994487868,641.396486976852,383.3760787793986
1993,491.1009686428128,359.08838513641496,460.59650988437375,385.3120776913232,519.38601731735,589.4476148574635,439.4950685335923,408.8116693332903,411.916795862224,468.74962872726417,586.7523511536807,484.0578472149797,559.9355005693451,481.8750504887035,448.9963664533191,633.1922120263802,499.0585813348874,437.1439405379501,443.1871532304342,440.7561774050938,446.5000205983157,456.4889940485039,371.5683650080504,446.2168283498414,380.1533499007545,526.4147522635684,581.7386690258809,375.9374947132685,584.0023301183903,490.5195959260097,439.2233976752564,392.507155590548,404.6415430827268,473.771943514153,612.3163768997431,473.25786219946673,536.1777408187795,493.17006792794575,445.6374071483848,630.8260016198014,487.2659694337272,441.9881373680994,410.3017851469404,423.46552179791
1994,607.4844673026691,373.4993648072713,615.3007794451698,237.5824551332645,292.4618836685474,420.5145120891847,437.7014555963045,332.394181173694,596.685614665117,423.1749129339332,564.3629253254246,499.9569157124165,523.0713535906145,703.0018377012918,488.8843001804385,456.8521057314581,497.5602171206652,405.6239117532345,414.7542398041469,565.9802761258727,443.3378020638141,413.8242328208116,390.1380222863624,581.1235006094622,231.45356118127583,291.5678120264608,410.8544051528985,400.7372768900432,397.38088415098736,406.2777545798738,443.9169722159921,319.43934777015915,590.1823818875564,417.7821748705052,585.786383585163,476.7522373337546,504.1064976702156,698.6814986940664,486.5917659205254,452.84770798920607,481.05082818305306,407.7913943605729,401.3336645108158,556.1002161166525
1995,563.5591938550544,359.484519703602,289.83011378554164,377.7842209713479,540.365404377079,480.0720778269229,565.0597069873268,555.7750078118961,352.50848511981854,508.1559727037023,594.6619900885237,555.1818853654484,459.2505972156758,338.50152647148707,644.7400836265989,320.68259108707366,560.0882448129624,515.0122449196747,357.443989419725,575.6931739776015,434.4210922421669,626.2261125345777,376.9154788753237,278.11293668848066,363.1880428572066,550.2704707241569,464.02597174401495,536.0506549983957,505.5618573681412,563.039860179772,580.9897659399476,526.5905616402895,347.73292383328646,513.7117219788391,617.043393962587,537.9482993671146,437.41135867846697,345.6394038872566,631.5009351516449,315.9493405777164,543.1948159624125,514.7784644550709,351.5347214438496,561.9890220168588
1996,504.5106036723021,531.2983316098793,324.3970419027281,158.59453512457594,629.6179738983056,466.2230543972698,471.191130563726,314.22410734922465,402.9030248468914,464.2068402450856,378.0054070576,438.2241982782456,382.16791519074906,378.168817410922,300.80299534457737,526.6274884231657,375.4410024269847,521.7122899214704,518.2680565231071,460.0902536410117,456.240821005369,508.6477904931088,555.7263349495937,306.48811276299267,152.12084261028514,639.8156668822138,454.1156895396575,314.38987667296107,450.2040299583625,269.67690832178897,478.42244489900816,294.6773420040536,390.18127964252005,475.4956683210684,394.2342854301637,427.901286465265,369.981455531384,388.2595689283033,295.5960972845953,522.1522105873978,368.7904418012262,523.8121485390151,497.50281036816847,437.7674355650898
1997,442.03946259476913,449.1414366911447,593.9394023545666,374.0968481083668,439.2287543306824,487.681912834469,425.99024489216487,625.1516357400966,558.6187026142027,532.4368538352687,449.7749638443124,521.3164409679116,413.6033175291312,520.5243752390327,410.117148638072,510.160325996809,621.1657856196729,554.2406521098392,292.0913397797075,422.46392271861873,458.1114951896863,496.8886379931871,451.9861837006753,577.2973030558496,374.6351297243443,447.11479765599097,481.99022052757385,382.1889598684393,463.307561589696,464.3743645371691,431.452565173553,601.9186939129854,559.8715372432665,531.4726703641123,472.2198559544133,499.62534803465473,400.3901177808501,545.0563734742829,400.587854133023,514.7407476832195,608.6456178690499,554.5409986290101,276.7025466305186,409.7324620976351
1998,380.9994801623894,433.9311194688964,292.81584382559186,303.59021671173144,165.60606264189832,496.8754530870709,502.90229979892064,533.0888211759759,484.4790911279162,318.5548159782304,377.8711637253706,404.7858564324721,801.2095256885159,539.8810297602902,412.4957146398781,424.108083862028,462.6489500228548,441.594662789041,340.4136706671315,302.9568138587585,429.4771807970654,301.3071062087874,447.45354984373273,284.2913916329192,289.1213333017897,163.60439227085195,489.2177475939016,394.80089635148727,396.94436854275966,527.41532510457,504.5820169832865,510.044209517363,472.0770104961543,318.5559214535287,393.3604627629712,392.7904652937876,763.3372937700764,555.6817944646092,404.717177043826,425.26330632969615,446.9349024983669,436.6741064964841,332.0776200577768,294.8931282845001
1999,563.9156163170843,470.1295148288328,317.4373204778163,346.7159097334076,367.5512196057385,547.5863335843225,461.2393078709933,765.6088058306548,329.10502114828887,369.50547103382064,699.3090157011555,474.29671328936246,515.6024733558282,416.8106514274014,664.731324818684,429.9620281341194,736.3469547336176,461.91721495962753,487.318948228741,435.32473053770457,507.88161107832497,346.78706604939146,473.3090943219671,302.5173969206516,339.3070697762591,350.21803753054525,541.2283173751981,563.8593803784339,411.0453076736768,646.8214403466644,478.12686039147496,727.8703089239754,323.36060118864486,366.9751939326007,711.0659316570263,463.4915876527034,488.42892298940666,422.00265198421,643.4220823499866,431.15751836248745,712.9973594453155,462.0187088457605,465.86486953963833,418.9021483193554
2000,515.4744066604701,410.6724488707929,533.587774706724,231.91150838339772,504.7091800197194,380.0647376831199,498.2833343712984,329.2447504042407,373.9290776505042,592.4449140827663,617.7690227211559,474.4845844731838,538.0951888961832,478.2301104588867,509.2076698066422,463.3616552481792,507.3165757406528,435.09859581472,339.109021765196,589.7684421200139,567.3398669742545,512.3967415976255,417.729541690274,508.6372278844691,222.41614364792156,506.3426709315588,370.9462334746381,428.080578335264,419.5639788142787,249.3670137681817,495.9049312493464,313.2912245258158,366.1069968532164,592.5037361207126,620.506759864618,459.7595027326233,510.4280172293099,491.6027827498924,503.9316070546492,458.65691344405593,483.0453251500451,440.5330206521974,321.2819373692972,568.1375572161722
2001,459.3169522510875,311.4963309412025,456.8097047598652,323.89123162852485,332.08033735901137,463.2766973093157,560.7285094254117,392.26661810733896,592.8844663996971,443.3115900564563,459.0680756188818,459.931175157844,526.7705301491401,619.0571755686259,500.43824616831466,429.4373926855069,527.342121291556,510.0712232205812,416.0072559537308,490.8425085704655,485.21602575675536,476.35840005622873,322.52702768385166,437.0358036281535,316.9135028923361,329.38126732203,450.3295858036885,435.0618851950313,465.86203351853936,424.1267545283024,574.5683436546137,370.6693525374234,571.3697737385534,446.28884922816144,475.6621854137331,444.0616330426146,504.1813237803532,629.5735549364172,490.850628487637,431.5703946938712,509.9393063061873,521.2016820954844,408.3391682694561,476.35890685000055
2002,367.3433965352088,468.2967864020116,483.3702839844517,415.9798779676029,419.6309420889552,495.245973500806,396.9955411995885,568.0299274230315,518.4384742725509,361.1675842978253,575.2030861250444,531.9965251483151,545.9536619829547,614.7134862971571,535.4423814021087,584.7955578604739,639.4016021590214,467.0476946251814,481.1463668272573,377.9513805859543,489.7531863129676,452.9345524849687,484.206637662104,455.5122172164199,409.7406376078067,415.973117707254,483.6394308485563,374.3973228600503,354.24036602158014,459.0045022651457,403.62036069546855,545.0670468416997,508.8596569552767,365.1142519270894,589.7073181551656,513.480601099917,514.8221399274249,627.92879316244,537.9119114837032,575.958203621493,630.5623322397144,472.955161623523,460.1924219689993,363.0818613444771
2003,549.5093812526356,412.0120353656289,390.1492610312998,154.22848965084478,309.5928499980086,407.595591217698,458.5149983574591,358.44484592356395,430.8191944050524,426.18779038618686,474.1994005798276,646.480778340299,533.1078658358254,436.03476680211793,374.24261968272975,411.4377896962751,500.1772026901362,469.39384455089817,440.1244487700334,610.9117171039576,476.3048899069101,385.8203780141429,420.9544388645084,368.93429566507984,147.46137743104447,309.4576972679162,399.34099399135846,378.79596010419135,458.50752029406,400.9966149748032,455.2244359643048,344.83534629370695,425.5096407688169,426.99370688044297,499.1990025601646,617.1353268595956,515.3597348495233,442.9787364697214,360.43036235979343,402.7229933097009,461.666238057468,473.4061329574522,417.5838665261674,590.7709183174246
2004,358.86092064200034,423.70606096307216,396.1673300722125,299.3405693977604,573.7193479858959,418.2108592219459,494.9504030332576,450.36801012470846,669.1886110525119,462.3352324986241,354.5912699473544,535.4990373629427,545.8251511802142,471.7614236324944,405.1571141039141,414.19987734336,549.2395031740099,517.3440054679892,485.3262827473817,455.1241508522394,361.2717547931349,626.8011145190325,439.47661994669375,372.3399919630491,288.7289063351341,566.4715296536725,406.5191292726495,330.95796786343465,290.3706136725342,323.45297302247866,505.32332025034873,429.9668882097134,650.1896109467923,455.2176224750745,369.610410043088,521.702771870412,532.220777565987,484.1053632099212,402.39680644212046,417.8985430601649,534.8770407637628,521.5678333245139,457.0612212472979,443.90215532715854
2005,415.4837577453527,315.04336512684193,344.6416063586464,386.3004090241172,487.794628947488,544.5594341448743,665.8528376657932,453.13418048917873,400.7845341248828,427.54448761608296,326.7725680626835,462.30737556834754,625.2589461468704,481.8255850421593,461.563020124787,573.8184435246974,505.60858745258673,575.3371521097209,509.4127549206149,394.70750815804894,301.8051541142293,466.4370070980214,320.01264876279544,337.853853539664,373.7234303327375,482.1228947483192,534.0187321673834,433.1917152690881,562.7664596227045,471.99981910583,672.9283701806007,425.6650964327754,400.6702181009498,426.3838203539899,339.1154038541263,445.76788029142114,605.1745099570338,491.64053895792057,461.4758371817904,557.9566694594865,492.2331353082279,571.6230599676685,482.4852197178988,377.2635878819411
2006,368.8291618724303,357.4120279522867,269.84360610223627,356.2526546404152,361.29212823526814,369.0665172677957,637.2611017413543,534.0181931724987,514.2593870374801,486.6970009086896,512.4501032123362,526.0632284716199,390.9321923108304,508.0544551542305,365.2191963037947,391.169568723091,657.9378486227309,658.148521016092,384.5282097402509,439.2975913916176,460.6452028845577,450.7262099986256,524.5607354943764,551.0207300016945,347.9180995415809,377.9854931062033,497.1924441455973,317.810355669656,267.9492917126723,460.4359348330023,580.2713408943081,788.1829927675325,514.6050862365825,449.7429100972377,369.6253621561609,577.6486661078839,412.8068196241029,501.62748990756313,540.8331429594217,402.0548148375832,678.5421590336088,414.1252371701541,475.6710232703522,693.5872877235347
2007,435.981722130342,368.6000934845943,282.41004530488806,220.33919185068711,599.8318277994034,370.2650432685226,419.4775378896267,367.6919646248931,552.0906301891855,709.6852098099268,557.68236687176,355.63553621751646,550.3129922698231,526.8167325480495,505.33709174972256,636.850313541085,411.5527512639709,645.1313746483371,493.43423174089634,477.9265743421579,486.72567436226205,743.2214350944604,536.1810519863261,546.6145262587786,221.11282768513823,430.0853341679158,425.1577107092621,366.36421697548593,411.1437951427408,330.4772362830814,527.8738968753339,494.4510348986322,472.6179058686424,482.1096915246105,531.6668189551265,538.2480287026578,465.6139962464496,584.2243227884645,550.2904169011407,393.2875261187148,551.1162313065386,436.2112786398314,532.8984001231343,441.7977981160551
2008,552.6524804809599,459.94703362388304,390.5699637438186,183.57962739809395,509.1235638713149,361.8563908937953,440.18632746055823,352.2881144066609,377.8598947435016,490.83743602074696,453.26834219980486,485.1170105889572,445.9591496827665,437.857792229544,442.2063304078171,653.8114090181538,332.2368836343762,584.1866283566665,468.7313665336136,497.9586182700764,532.9144478927433,557.6238677770939,497.08787447895634,251.6556346997233,253.3031018119215,276.6730326393185,468.0507908104805,378.5452987323716,397.6860065654809,396.97771257907806,357.7820256815628,442.4939075435381,451.50521736344473,300.7681127101331,596.6002564409387,437.9951038722902,553.1079310380113,334.1055507357664,464.1405526357772,528.1759146989779,418.7379162980906,396.4681922264384,655.5055899413494,474.1822436170204
2009,512.7873241306796,460.4921813806093,582.5288814195528,185.38011270477247,302.2704035721152,486.1624129762731,428.1647281975276,408.4838784765458,549.2458021527106,364.0867963112108,384.1433423859864,502.4310134102996,360.9506865721903,439.1192656246804,433.1914738155911,596.1595275450034,390.56616360071865,346.522320065846,542.6606183306283,518.3785257528712,305.42422122061413,385.4900435923748,330.68412666359893,357.248938859727,416.7589895176899,514.0672033936777,484.74195411556246,455.4176136916622,387.1776641905748,510.96853411861287,504.65178038517473,586.1862860657133,481.5999353753517,576.5670250982953,444.7093365843528,597.9994136565386,598.2859210207665,419.50844900193977,441.4483527535908,566.3291846514728,513.6506917842058,513.2550282576069,772.4755133286212,664.1061413050766
2010,581.5187383874979,486.4036792726072,287.6530783645609,151.59598683843555,353.09873109972585,433.2057998274116,537.2435252526543,241.52476395108832,493.7140628611031,321.63057509544024,379.5996138244024,532.0736588534809,484.7569926590752,396.4971858614204,461.0348985909529,409.1271363722028,310.57470689454004,665.7778860057116,594.7553438284784,510.5319828580022,371.9024856683042,477.0174047040051,326.88202623625153,460.0305801429432,89.91127516093078,394.7882740931983,397.9139317588469,318.28466093877194,477.0779760498806,174.5200409019271,431.6391548062077,229.48336202834105,461.94854964100585,396.3145933566216,475.2031864353827,483.67283568719694,426.2326731150198,517.1505373530056,395.1053881209159,728.4765611392376,286.5487649709187,614.4132752420531,617.1338090640029,539.4872653794456
2011,,558.923452248831,370.1405656630605,260.7585918940966,187.5058850883336,468.3658885323733,642.0830405627779,389.78966525631273,397.3085189573007,230.78773683422756,409.5477890117973,474.499683793538,518.6855607883542,601.103664345772,355.9778739115324,485.5994171155002,437.9274444759888,337.118811069363,645.9570237399284,545.5921004888394,417.99620269783895,310.3017847280163,438.9605429745594,359.77735980545566,275.3161276319413,497.8861685338736,633.9670240168404,402.9556870975804,421.3488041561512,359.60735174278466,437.7958669967215,493.49371271637455,545.466512928807,539.5881099412736,295.54654516001835,601.8536212009709,446.1534948004197,503.7252649375456,476.2309108631956,566.1395086973309,540.5010205591026,529.4152038335379,386.50254940556863,339.9171605627812
