year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9
2052,,-935.6271508191035,-974.5396628581079,-1362.0000356751705,-1085.7229038228152,-849.8090596916127,-1105.3822193074157,-972.5597793172128,-1049.3372216078924,-905.8443658521501,-1098.7862783522723,-910.1108818282337,-1030.3188055989353,-1342.349777555821,-1084.0140475295439,-902.8830248566283,-1048.0184998812506,-1034.4550060937963,-1026.851486966249,-914.9302505465603,-1138.4004960346901
2053,,-919.3394605713033,-1055.7383255738973,-1424.712201761649,-1016.2229979936028,-875.3363304071772,-1125.8763727945811,-1086.3616020185345,-1024.3339580476372,-899.021025691321,-1070.414687955882,-886.2384221846637,-1008.4799245943905,-1388.2228374681117,-1096.9463153896463,-863.4519731645382,-1122.9979400665338,-1043.4530637460825,-1023.0102619627942,-921.5643420082306,-1050.2403663906236
2054,,-954.07518453801,-1023.7600620736439,-1326.7432174483845,-1085.2058583755334,-880.9873944368292,-1102.6606775476462,-992.5069111859038,-993.7787156930681,-878.4671041065649,-1075.3708153723933,-950.8868005756367,-1031.4170779318947,-1358.7873850342917,-1094.398092144207,-864.8391849177592,-1156.011374716657,-980.4794503726516,-1039.5027061903752,-888.8641154011448,-1147.772718616951
2055,,-921.4949332124961,-1035.0452933120177,-1322.1148221947494,-1014.4688789945412,-830.6407928283056,-1108.753683720127,-1023.335170752167,-1039.7310792749704,-900.366213593737,-1071.0476157821072,-959.404891501747,-1007.7716673076993,-1343.2800450137681,-1140.7031977630786,-872.7686691411732,-1128.173466474148,-1061.2049207868472,-1063.2653736081643,-967.9891731628354,-1047.2835790384456
2056,,-940.9638449403192,-963.7147733412862,-1353.4705555303549,-1087.5340802088062,-856.500394041519,-1124.560473589609,-1007.8262911283737,-991.2626437906961,-866.1066343063158,-1047.9450461802085,-958.9062975573211,-1046.023905419785,-1404.1690165633743,-1165.2832937646076,-954.1202569782922,-1109.9900131387549,-1005.284503256189,-1025.1196996294539,-894.2704996155412,-1067.820288355054
2057,,-888.7750384125375,-1036.6813972108048,-1298.9780479377127,-1053.8030466754758,-827.0257082407838,-1036.2456892058635,-959.0651809911092,-965.6759778477076,-846.493366550631,-1050.884139763027,-975.6662946715569,-1039.496083181054,-1390.4748245581156,-1119.7002496918649,-845.2955984240184,-1143.2810243220483,-1000.9691584065104,-1051.8093923489932,-861.1462184008165,-1080.365412511449
2058,,-871.6066175561982,-1053.0040793395392,-1372.1464884080783,-1103.7197915432025,-874.3833314577955,-1115.1494186677137,-950.6726789583695,-1017.668138441753,-829.0375880956753,-1094.5165285950147,-966.5614186948396,-1036.714009860138,-1433.1181409475282,-1060.217700121681,-825.509413146342,-1126.8575505203094,-1039.017753516157,-1046.9437434135234,-904.050076586916,-1072.645896798945
2059,,-1001.7921318478293,-973.8758222422293,-1420.6710488782596,-1005.6916522475256,-848.7934775969638,-1140.2280824310565,-1056.914421010446,-1068.8561940047634,-857.7224324157528,-1014.1586036818053,-1000.7106101644704,-1040.645176930529,-1334.233734556551,-1083.0186673122603,-897.7466241386655,-1130.1381059266541,-1098.5910757483648,-1001.3961754037009,-930.2862499429657,-1049.6021033648644
2060,,-948.2496775196023,-1034.4162752481925,-1416.5802366928317,-1114.2310369436682,-860.8542890742378,-1210.9757873573012,-1084.184659952759,-1002.1834901863208,-883.0850106391995,-1069.9964986471277,-988.063699328924,-1069.336293571891,-1389.5776157187202,-1104.0611715606342,-929.9771646448389,-1070.2946961711277,-1128.0893984158106,-1049.298692066191,-903.1853328130037,-1040.7309152307162
2061,,-955.321788167982,-974.1978690763754,-1403.8315227409919,-1057.3422254750599,-834.8753005483782,-1119.149789349302,-1088.017799995388,-1044.6206295513934,-917.0848152392164,-1043.857227872254,-970.6226519013785,-1054.0217929529908,-1458.8647000897645,-1023.2235165082784,-900.9102234899301,-1056.0153974707628,-960.7729670951612,-1023.1203230660067,-958.2441977976955,-1107.4209417935995
2062,,-977.7977233081333,-1042.201427884636,-1350.1504404431366,-1175.033295055417,-893.5622332091752,-1050.9188883694228,-1001.34505880492,-1070.5867510504008,-932.8934123932154,-1117.1523386529993,-1038.5086075501881,-1039.4056249076648,-1422.7982791528952,-1016.3685536697221,-872.2833925594637,-1168.7371678650493,-1067.9682395817895,-1049.9966749291098,-948.3682554521474,-1105.758875455644
2063,,-919.4934056071456,-1010.316472291122,-1359.3004241653146,-1092.4879090033455,-819.6058739378259,-1116.3993032280737,-983.7037316654823,-1122.301819470019,-868.4669508437769,-1046.994172112897,-1015.1416970165269,-1090.617876765812,-1475.1614949529608,-1137.4431524231904,-895.79788523551,-1097.8341668773373,-1102.0594434624777,-1021.7471759963655,-901.4619273714065,-1108.4464556054018
2064,,-909.8562800830705,-1036.7480627939249,-1406.1831580289077,-1141.7164387198281,-847.2832298392282,-1115.2540664056328,-1034.5462288743843,-1017.1019067532739,-926.5070804800102,-1050.6391099017414,-1005.6422619744767,-1085.316600823236,-1409.8098797162984,-1105.4552338770686,-919.0818456058269,-1200.4096080030477,-1073.151259087248,-1032.7496884195239,-978.2267418263177,-1157.7722904678362
2065,,-931.8056051888652,-1043.2644100433677,-1341.016820213459,-1122.272505972293,-891.7458920207268,-1093.779374026175,-1024.1905989677102,-1070.7919326137699,-879.4510698176086,-1061.2469745644091,-1000.3061993495548,-1030.9707616836713,-1462.4897324305402,-1194.361357386475,-897.5602990345096,-1103.2806423889733,-1031.2778749627992,-1017.9235033992495,-983.8841877133145,-1084.5500916433648
2066,,-943.8844933617347,-994.3722893603885,-1325.146424507434,-1089.2363891120353,-901.2448766369216,-1167.4239683016576,-1074.176575965817,-1020.6128094054629,-902.4850851900146,-1128.9102964378844,-1005.1128977230915,-1125.768837317411,-1398.927611170383,-1039.9008104521613,-934.9856344442983,-1141.2082534833112,-1102.8636049060897,-985.1806579649174,-983.6131012402589,-1148.7725569655981
2067,,-933.1956130551766,-1031.0333970997794,-1287.2371522436063,-1068.9791149722332,-905.0324825338416,-1064.015024318685,-1057.005385973131,-1023.7259179830653,-934.8416212735533,-1067.0058494423283,-923.5912097273163,-1102.5697000979826,-1462.9598934287776,-1148.5724688674632,-949.3728781307123,-1139.608491854694,-1017.2258461191304,-1068.4507807154005,-1015.6233612628603,-1168.1663089125354
2068,,-957.8384061864172,-981.5220053053581,-1422.9178882564904,-1066.2432612391285,-887.6283667667012,-1132.2896892490567,-1088.6401501821401,-1010.385133849772,-919.3133097420259,-1132.3034899088766,-953.7407026245687,-1042.066250366072,-1411.9570993755312,-1105.960531185427,-948.8539144857632,-1033.0743476095822,-1084.64605099255,-1087.354816718625,-899.4889428435808,-1076.1501859951973
2069,,-913.6102385976924,-1075.2550064912884,-1382.5706330521116,-1068.2956928150597,-900.4155682136575,-1080.8052711697069,-1104.418356265664,-1122.6103936865056,-948.3889059883973,-1108.2480602083137,-925.8635528612358,-1073.9741665798797,-1456.2316537578442,-1104.2882786699815,-973.5442246398629,-1133.1621432029583,-1084.4551564848507,-1176.465764273737,-965.405602219821,-1099.390018087713
2070,,-914.4811298359364,-1021.6699719692383,-1383.5642269832947,-1099.1197498360284,-860.3623517686001,-1108.672288940546,-1026.193794559475,-1075.5981794539334,-935.1346924949157,-1127.7781592355122,-982.3583567028413,-1036.4402706079732,-1471.9411009641303,-1119.8967727768213,-962.1439583745009,-1083.152199141406,-1075.2348515506173,-1066.1562326538633,-924.6720780139372,-1085.782652952235
2071,,-908.3260958630381,-1061.7843376710475,-1386.2865710448282,-1029.9412725753778,-919.7943384822515,-1162.5808490990366,-1092.4482855002957,-1028.6701604936306,-1007.5914865769832,-1066.8168454282632,-1036.033017902379,-1032.4067432095385,-1353.146421623305,-1174.004076719842,-905.2492377429621,-1156.1486040668046,-1022.5507633063635,-1050.3223027394565,-932.3098254125048,-1121.742056740381
2072,,-966.7066669203527,-1051.6885433595912,-1382.2123331581404,-1078.0313038880686,-891.0958480718109,-1068.759872101381,-1013.7647084973373,-1035.0582602662926,-1026.0154255691318,-1079.143524218356,-1043.7346003497728,-1077.9110726976269,-1417.5163648669254,-1112.6581329862788,-979.233910883202,-1174.7870290846085,-1103.3977647721053,-1148.90341216162,-950.7986483813515,-1038.4620670096183
2073,,-945.1341953268661,-991.1866331120086,-1385.9674054186662,-1115.7273190749147,-847.572585435124,-1083.535650377572,-1142.4185840019068,-981.1636952617791,-942.4736438925124,-1114.4021533285759,-1000.3886252116558,-1097.0197119075028,-1360.371866642942,-1095.627833015118,-955.0220027920732,-1075.8592915860377,-1105.7133692250363,-1185.2645582198375,-949.9875724523267,-1142.2570345132558
2074,,-924.0410410848399,-1049.0027510191526,-1390.9730751396198,-987.5097510347866,-918.2135498872335,-1045.979347920526,-1076.816447507349,-1063.3841026262226,-1008.9193830493618,-1079.615785102858,-986.9219815061861,-1066.0481842796635,-1407.2110049864075,-1168.171306953379,-930.3661043649445,-1150.0836086229147,-1189.2914983801716,-1037.9026220439505,-1023.1637125773195,-1155.1821880839534
2075,,-923.5271815133956,-1090.7225169512344,-1370.9067728586956,-1119.9519928242244,-852.3649237992499,-1093.045995172913,-1015.5553510310124,-1027.7186841505136,-831.1339030227514,-1063.2354797654448,-1015.9862405102831,-1044.6551816034676,-1455.400038607149,-1129.7134928466512,-992.8707540222745,-1182.17337306713,-1065.9909789533353,-1120.5776543579168,-1002.3588821459257,-1111.391762127017
2076,,-883.9541713234294,-1034.6546617458298,-1386.792259529282,-1033.9297812372033,-944.7939609928785,-1143.2948847121484,-988.6943994554167,-1048.8210865270476,-951.8035966649036,-1065.7922738327338,-1002.8056542570353,-1091.8878707095128,-1473.1624787137491,-1081.180918641649,-1049.0390227303556,-1207.0939142235552,-1157.6326442662535,-1129.270217518986,-1010.636033611358,-1141.621561334196
2077,,-924.0206949895287,-1064.1372376349027,-1416.4197958019208,-1085.298637443469,-939.3303920549947,-1100.6951263464562,-1025.4372226183145,-1044.7762513868593,-897.1321424494599,-1134.0739570795645,-1006.3476319611495,-1107.0501666343848,-1529.8154560175635,-1131.8478157518343,-858.3211839282139,-1171.714767827838,-1087.988136140014,-1152.1682918983688,-1025.8092272853405,-1112.8368296739986
2078,,-936.4170108264543,-1076.9621037271809,-1464.9973493139441,-1081.8297722143802,-827.085611546167,-1092.3873767252207,-1056.2147685271525,-1010.2715800394344,-920.0299516587661,-1061.3157573696794,-1031.630503472371,-1158.6264628260737,-1472.728330048033,-1137.565566694574,-963.8241420728309,-1111.2335054973569,-1098.5470539179278,-1114.275800331202,-1013.6577625475984,-1162.4213860488735
2079,,-944.818507961576,-1025.904216506437,-1357.9658704295714,-1035.6072221429454,-874.8989557144532,-1078.3009525140485,-1073.3278580898632,-1077.959132325629,-1006.2853965448157,-1124.073067093359,-1075.3740823650146,-1067.127425727127,-1505.1858528714824,-1173.6464664783102,-1000.6645445675313,-1069.938294556186,-1113.0153183677571,-1126.3933859536705,-976.3439705280425,-1125.2984850458593
2080,,-1036.1104904520707,-1019.3845600159584,-1370.3586887667225,-1036.5384041888974,-895.6688216646226,-1100.882523864826,-1076.8968159687997,-1072.0004023311367,-933.260778976341,-1062.8291333163725,-1058.5725407750833,-1134.3554246426052,-1517.4143459137986,-1206.2336500990555,-999.5549434529576,-1107.8606370492248,-1134.8401939637101,-1019.2234696157448,-978.4235354390753,-1113.3513536595751
2081,,-950.0850202210322,-1070.0772767137587,-1402.1927996874492,-1112.321116445627,-955.86951978041,-1128.1464862936514,-1081.8738519393637,-1110.5688833997847,-845.1655544701957,-1096.692810919299,-1051.6586362628286,-1090.000114495942,-1560.4456279872734,-1080.3807595582339,-945.8599389023866,-1145.0825517279109,-1068.042709251226,-1107.7357303235663,-981.5552865239465,-1179.4612297079047
2082,,-935.9652469286998,-997.3683066684803,-1342.1076510911214,-1060.2323097390731,-868.8643912306038,-1101.1060159266513,-1048.967910373527,-1005.7475710051413,-878.1713094261049,-1069.3766634198755,-1017.86280153902,-1140.823444634606,-1448.5849192382175,-1097.7740838957166,-1011.0217500000554,-1147.1853532825626,-1087.4687889270294,-1112.3791572991822,-1061.9264438988293,-1148.0950867593765
2083,,-937.314374978454,-1060.4914739809105,-1437.5474370709085,-1096.5130283470012,-924.6026802152828,-1060.2956737690588,-1002.862378031039,-1089.686622286671,-851.632603374972,-1103.8376893668124,-1029.2344759440412,-1072.4816601771604,-1530.554572880509,-1132.5296269233936,-954.2349426457831,-1149.199104704724,-1081.3423620946642,-1143.117453258728,-1038.8654229641384,-1142.7877710761518
2084,,-946.8908083833762,-1077.3208830916387,-1437.6967109554291,-1046.1494025992415,-821.5515547104433,-1227.199113348242,-990.5030223578442,-1028.8377820938426,-880.8950665405437,-1071.922541862509,-1027.8164453712861,-1103.6540321798384,-1522.8058413407207,-1152.0760579660605,-1006.200546386805,-1134.5694911481341,-1163.690262602744,-1195.64637264047,-949.1924910496459,-1137.1659091389733
2085,,-992.7209189198088,-1038.076445207662,-1472.5322010306352,-1041.0192205199342,-880.2998803344781,-1201.4816764240709,-1019.955937783558,-1084.2870351658844,-942.9260465500643,-1083.3001265206472,-1075.4328471173549,-1062.51661485463,-1541.798965056233,-1168.2417208336392,-938.4399904165175,-1164.3249667072228,-1173.8800376815602,-1093.4835330550081,-1020.3521415406062,-1108.9886769356654
2086,,-945.8923881530918,-1102.7901394285122,-1388.1065949848303,-1037.307870547693,-952.1198902048632,-1013.7034564512228,-954.6170177564723,-1039.2355750061183,-940.9889231765133,-1152.6155074554767,-1050.6648755921815,-1111.1127790782693,-1519.4539073662127,-1111.4236570969188,-1026.9012970340946,-1105.520849504173,-1257.0511947898344,-1087.9225105248238,-983.9071296589136,-1194.2233833536816
2087,,-962.5388423908894,-987.5584147388331,-1374.009059000139,-1039.117143595288,-893.0549028116725,-1048.817078342005,-1060.5725836931388,-1090.1151423379956,-885.4402415863906,-1084.9499077552787,-942.9602431236422,-1162.0589154047975,-1517.382705752792,-1194.7482473982268,-1034.36209283663,-1133.6845000230674,-1175.0661019120607,-1113.693133527613,-970.7800997702752,-1090.698031480335
2088,,-988.2832985656564,-1006.9346864094837,-1439.8256476699266,-1024.9102310972276,-902.6089090367136,-1142.0255243340603,-1072.2792975726961,-1041.7515533847209,-969.8886289704351,-1135.5563617928128,-1048.9471544462945,-1123.830658334461,-1615.5571861655535,-1140.8052734344647,-1021.7006362506727,-1247.5861979763076,-1165.0146140920733,-1199.3001676078452,-1067.293829400986,-1162.0603657075208
2089,,-1008.6998678911204,-1070.3670199931412,-1384.842849272808,-1120.7788528402511,-952.2948058041925,-1110.9210177406717,-1024.73038004803,-1022.7014487124648,-914.1602685562902,-1170.4657498255237,-1082.6229161689266,-1105.7880738257231,-1589.74539919792,-1181.667888998582,-876.4517654332731,-1167.369917410531,-1238.3811789928282,-1146.212423836792,-940.7520926765651,-1073.438965070101
2090,,-987.6459041209787,-1000.5845457090609,-1378.4229862499428,-1093.0913718121697,-917.0650643286372,-1186.9406799713252,-1008.8515955729104,-1032.8925775801158,-864.6094062665916,-1108.8467040465612,-1050.2861032174478,-1118.0965238964977,-1528.8558300705026,-1109.2519208435801,-970.0290395552697,-1129.1806241342379,-1170.2641512603905,-1117.4261999424589,-957.4236280578511,-1093.1836257969162
