year,ref,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2051,,1532.0196769851482,1424.9003960322357,1752.5737454218452,1585.1692504121816,1197.9413436034397,1573.8437487285387,1571.725634306194,1561.1200473182935,1418.6272375885374,1582.8934267453214,1446.7203252099084,1465.8728544468254,1657.7200220175482,1635.382819902993,1340.64151258822,1510.0950627127877,1534.3756181166332,1490.9060131589154,1513.9436476926385,1560.45903644899
2052,,1455.4359664536155,1481.805211768864,1766.2437460721549,1667.1106489025701,1368.8266043828817,1596.1837726486447,1506.5700696685394,1515.4881547264563,1432.9564804977522,1595.752500075092,1422.3468484288019,1513.1993140454679,1756.0253327415712,1625.7009810079508,1344.303404863755,1610.7064767194793,1566.32973364684,1511.0060445296021,1457.6948683353735,1618.011549363875
2053,,1500.246323976593,1392.0345189411428,1802.323614110509,1510.4754829586836,1387.0782097782053,1630.9607424669548,1539.5202513471586,1568.7049065098768,1438.8526924958796,1561.4375234837562,1414.8115648910953,1537.7985257273326,1782.3391276645561,1657.8635204352236,1357.2166647554927,1697.8529950983238,1535.559151344131,1555.2874760828713,1414.978977275477,1521.1921785128043
2054,,1500.1361102798792,1416.9155500166212,1785.0478508086712,1588.8353080204465,1353.9252464518008,1641.3336664430294,1474.1042795900325,1538.7608620763908,1345.6466041740828,1576.004881983789,1464.1748692006254,1520.9293743627231,1849.458623106308,1597.0237463123653,1385.792976310323,1687.3876141283686,1496.3623508002615,1516.3436509848489,1358.4114969411544,1626.5623587324767
2055,,1546.6795531919215,1430.998585097302,1782.281360310274,1548.1389348854145,1305.0569865957054,1636.2612067769423,1538.4153695067703,1562.6633939128692,1408.985689710853,1553.070191518425,1523.4688588328258,1465.4697135262882,1773.4497442071888,1655.3158249535331,1381.511109392069,1620.912466796413,1599.2955937777615,1628.930456242414,1451.4499228978366,1603.3709075293068
2056,,1427.8919176803347,1386.457046763417,1749.9597100350884,1637.0848426684815,1319.4746742096486,1628.2836427555098,1561.4838674364169,1499.9681519577653,1374.1612707107652,1459.0819670031738,1499.5956802643113,1546.0747421811443,1802.5936200807755,1714.943643985699,1452.9614917059052,1603.7466933014543,1523.0328524341103,1541.978876977184,1386.6521551092997,1539.0283080468198
2057,,1530.5753685578857,1402.6295323085637,1675.053651573925,1573.6294752010117,1333.0079943994028,1547.5165596356824,1475.6796546666146,1479.1706772131597,1318.341284505414,1522.5119317722551,1452.1378288803617,1565.4936821823262,1760.872383938265,1655.9102620481858,1349.7739682588112,1645.6587358831152,1555.679578493753,1551.596153378317,1373.574585682375,1497.3057324899655
2058,,1535.763433760928,1439.4768816811115,1745.074867300903,1637.7228285513406,1380.4190817235262,1619.0534912235862,1457.5630682209062,1528.0027684633455,1321.6512739011732,1559.7873652019757,1453.643958178281,1510.3456341454516,1833.8877941749738,1593.0678899253012,1306.137508238783,1725.1912994992058,1558.0286634968334,1587.4686267784623,1436.345162710404,1552.723384096882
2059,,1511.698589413662,1508.2999695879134,1867.6660511425607,1559.0809796582162,1328.7479312375744,1668.5062731049425,1578.957773401809,1593.6474753609646,1376.0829479901618,1508.9679312201697,1509.955179780201,1546.130012104249,1745.7287510314832,1628.3864332051971,1370.0782623594223,1647.067407337,1602.5618020729644,1554.1504088006145,1485.3827119883067,1602.2092660150424
2060,,1515.6024465185133,1405.600074681809,1872.1193158148353,1630.5530568187128,1350.383826859439,1765.3185840936153,1609.61020034587,1490.7611464067068,1383.1840909525035,1574.9225153313723,1529.7701217827948,1566.9968664532985,1786.8461388381802,1638.3328220551698,1449.6525119320822,1664.5798243548638,1637.8895948401246,1573.2963120971658,1422.2614523959192,1506.9327712489112
2061,,1422.647917756924,1481.9005500405615,1808.8561251534702,1566.8620644393918,1322.6739624513393,1641.4588538826006,1590.5305479474546,1462.0154982605968,1421.4348387626424,1505.2420394928658,1492.8611361372314,1555.8397153733185,1874.5524246654527,1551.2719930034773,1419.8850014721756,1610.7918659792176,1531.6871859481403,1556.0371983585278,1432.3755971422825,1636.6869573654421
2062,,1530.753117966833,1470.4281589454495,1800.1221638222364,1645.5570462464652,1435.3511383368536,1516.0407018363762,1589.0588879337715,1542.020502889985,1411.4633097127726,1602.8934098834802,1551.1586167746846,1538.1118994771855,1850.030268445853,1501.0160273548772,1440.4082883332267,1601.9019518862474,1565.106317209717,1587.2260513034885,1442.0170683432443,1636.2686972201795
2063,,1477.4911243205484,1433.1775493563214,1750.3021732092716,1566.6708082857945,1296.8681013025393,1573.3263450064396,1535.3374175126878,1668.8576588091591,1397.3329565936565,1530.6704460427345,1558.3043281189975,1619.3106163520297,1880.7581212279988,1677.8870898447567,1414.6977484509607,1662.5262921215408,1622.3500640434145,1586.5949060754424,1434.8779747035264,1578.7416880680307
2064,,1541.5550390801677,1407.0159600324228,1772.0015950501843,1651.7325125924754,1382.4525338728931,1631.7711321120469,1539.253789728834,1571.9868672520597,1468.0750916408297,1477.08496204545,1528.7563440792883,1633.164330594293,1835.1726837344008,1620.0845327081915,1402.6584020346932,1681.4275378214338,1567.3266453690694,1586.9534530733363,1525.2138813488195,1682.4824104997947
2065,,1555.425497237935,1444.3684739002188,1718.0262330827104,1606.53291561269,1354.3658771291357,1590.4358611168968,1536.1419773107204,1560.1298203888546,1442.525292185779,1540.5324239425836,1490.3920424042121,1527.2659273912464,1914.823432689686,1755.7796576392439,1381.110580360908,1679.4903831980519,1551.2236242853105,1592.998297397125,1506.9260192473325,1631.5731497755687
2066,,1485.0777843412902,1433.8227848453698,1721.241300792561,1627.3582398561784,1340.1611787781685,1642.291524727118,1574.437568552673,1522.669471372299,1437.9561417385735,1653.676395687025,1569.8171559232824,1624.3778112603368,1824.253452191243,1601.433888149133,1436.6037619361432,1732.87184086771,1644.9323379500806,1515.7610107632345,1489.797832992383,1615.9355914688604
2067,,1525.1113015756637,1381.1621746225287,1780.9671376467263,1527.7978736519972,1354.7571602188846,1572.4580954900225,1572.2476346158296,1527.123257914673,1411.4797219169086,1544.3524511501705,1490.2851940813175,1635.656306248527,1905.781397345364,1737.8008103247507,1461.7664896688866,1728.6072886213633,1604.9907945621617,1553.7588241185776,1481.8143739940042,1694.7452083790513
2068,,1445.0588183558375,1468.8893140029563,1868.6752593657457,1598.6326338922909,1402.961296686577,1646.6603219809886,1608.259636184765,1549.473302537152,1439.9249154864556,1605.649594766283,1522.1602406910115,1597.3167087209981,1840.7650527414698,1617.8285675481693,1463.1291242216967,1584.0862210176938,1580.0225003140158,1607.4606745017718,1426.1244196483049,1646.8106832263552
2069,,1582.8924158815967,1495.291724738548,1787.8910694235801,1554.5902237413875,1393.5827875226728,1607.030958140825,1596.79689878596,1625.6647068212942,1410.410156170813,1613.2427673931484,1511.3675294747718,1540.7582938282626,1912.2942833924549,1655.310453439461,1508.1350179295946,1671.6172949756738,1655.4850330581967,1739.7111380383453,1512.157484920784,1640.465091827812
2070,,1522.3117873552073,1418.9675720970008,1771.1572406176183,1608.0030507550382,1354.4358142441624,1592.0419628169657,1594.4278337486326,1583.570737513578,1414.4491642838407,1697.9145283583694,1528.502177008912,1515.2265137663508,1906.3015419546978,1592.754617383956,1470.7345627290333,1649.0851195437908,1616.970552395368,1585.951859986129,1421.9970569898092,1621.653536687771
2071,,1561.6548783580442,1412.621598634404,1787.8609276833567,1503.0376681756898,1405.3263612862297,1749.7142511998559,1608.5386358535793,1500.4578052990555,1490.3717449072565,1634.6720070016868,1556.2108901219458,1515.7641516534131,1822.1866061581477,1703.3729313808158,1473.0466476698475,1755.469799643015,1595.8696635272236,1559.5990926967452,1455.2298381850865,1706.069487166535
2072,,1529.4159401147053,1450.047351035907,1811.701414316697,1634.5566009123913,1342.0861902283295,1598.622671798652,1587.4759699168626,1508.2759702370622,1440.4607405215143,1528.2480335265209,1567.5143350731441,1614.2172656751763,1870.1392803337835,1675.7225929787278,1490.221467554949,1685.1535889443448,1635.707466301416,1709.134892566456,1450.9666338937764,1587.6816076378882
2073,,1443.3997513568443,1494.469027119561,1822.305486381747,1647.3295217722325,1334.6643624083022,1592.623590525021,1636.6617793084788,1480.3084183949622,1379.1785098849255,1584.9237372057273,1527.479943532759,1615.4567033830385,1788.713913871521,1704.0472546164656,1473.0758763038157,1588.7758096395905,1632.4210238200822,1735.0074878039418,1503.2122885345743,1645.1911349874972
2074,,1583.330693752016,1510.145451163527,1788.3117516003294,1440.1460582260252,1361.2742157070488,1569.8974361857736,1604.765334910781,1617.588389226063,1437.356729455361,1611.2391008675409,1540.5460244544238,1606.2208632776078,1883.1991111246039,1680.3241756730895,1484.3189988323102,1718.354239435851,1696.152938750899,1589.3881436999864,1551.4892154391855,1657.7894616582312
2075,,1556.091397734806,1438.1475466079396,1841.7899921705534,1665.1318142215418,1320.2232130067937,1591.6883143911691,1556.7263409733887,1518.415263831887,1338.6755794778192,1544.8042979805641,1587.1386818474061,1500.2638311591877,1905.8039008987644,1685.348470004858,1591.6598318275474,1726.7967410638507,1676.358863483304,1648.2982050601154,1500.0168258258814,1666.902500098302
2076,,1519.0803142249274,1414.8199899350993,1826.46246036596,1529.413782943158,1424.1490415359126,1627.4018966905378,1486.0852251688939,1551.9601974897473,1415.0488872710944,1493.232926323447,1567.1976262767084,1609.0010597952787,1902.7077781047028,1690.2985211105347,1541.6688473557042,1783.2774050452113,1731.9875344564193,1615.771476898556,1515.0946696834617,1678.4275035117753
2077,,1553.6725503929365,1465.4036817248762,1828.816708202808,1628.976927834682,1419.3131159560135,1633.6359636167854,1543.273486630474,1561.4662555790746,1385.2276964983002,1655.5511317839691,1565.8960530508098,1625.7233349253083,2006.2300830335353,1714.047134793304,1395.588950241483,1791.0964990339976,1601.8363268434114,1716.9736374489312,1537.4584607649954,1632.546787621759
2078,,1536.6264192366316,1441.2263570379569,1887.1999838306142,1596.1519339610686,1330.4877858592977,1581.032539603541,1532.5694370394508,1577.4505389780238,1445.3059632883046,1604.9214186833656,1600.378074789589,1608.4612860276857,1896.9042343617725,1684.2151338597823,1530.0382200229465,1677.949520163606,1688.5380401861726,1684.0489110530134,1550.3560221390721,1623.3798055387501
2079,,1503.0786905037398,1496.2837481902875,1820.919570317632,1608.7425878945928,1344.144308541992,1500.2129467074978,1548.9534323587113,1603.533888604174,1489.3228429648984,1562.841435149956,1633.2777167876907,1608.699285178588,1938.4847769579565,1684.5064408621206,1565.5722921502202,1621.339750831935,1664.829248286409,1664.1052890245478,1541.850894767796,1628.8789819976287
2080,,1537.813155439207,1610.0395793606012,1808.6013471133306,1651.690281137976,1398.8413914096654,1653.0200950825883,1623.0863907782536,1625.8588374046517,1465.912566094632,1562.2198322843096,1618.8143305116741,1657.6678722104502,1992.629637282403,1818.3309161047255,1507.6144787176809,1735.5405296621425,1687.084156420662,1552.7321969855684,1510.6651904790883,1635.6875112058997
