year,ref,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2052,,3705.3929031922357,3939.0639231188343,3947.066177934038,3987.2653635662396,3945.716153528797,3887.84110803579,3835.3862268179987,3806.785989373623,3916.876478504244,3907.2999693929714,3860.3000102504366,3808.7571017940336,3912.672998063009,3943.6628207318395,3899.244351155529,3944.175008611291,3968.0105083077046,3800.035133899776,3960.0495130158297,3941.5050087315763
2053,,3778.959849151727,3766.8525609730796,4009.6781837455756,3710.9836481850234,3955.147585238108,3938.6066966298854,3908.192472175321,3934.23729274761,3907.1552178679067,3834.696062895697,3825.0707680241944,3847.4828808683046,3966.8333133612578,4006.755509785751,3959.743058315825,4086.1913685455106,3899.7030670385925,3897.536260087729,3888.3702446151733,3704.7896189242
2054,,3794.3604359719384,3840.2394069566403,3975.993065522492,3843.9412413388845,3905.002046823876,3970.1031232842392,3792.0563673927236,3859.8517582742265,3728.8678090170633,3839.095867060672,3935.74657528589,3827.5373083088857,4088.1110388000684,3897.4134874065417,3999.6359484807363,4067.636566813635,3840.8130475210596,3828.626362231244,3774.8527076444634,3982.465753415159
2055,,3876.419245631327,3840.5995575843463,3969.96102208515,3796.7523364108997,3806.6042745532704,3953.925999947571,3904.6153878358004,3897.0255760630903,3852.114106567501,3810.4506283501855,4021.12614334139,3707.1119874120814,3961.632630016557,4003.0120855623177,3988.61976645452,3973.4204835726687,4027.4106798803755,4058.447968663058,3967.9183123879425,3924.531684729953
2056,,3648.593269559335,3772.895219348055,3924.1107868159143,3948.1589002999417,3842.9268878283533,3966.4228053688935,3949.5220649006906,3786.329227275129,3799.264663385026,3592.6545153734337,3998.5469995784433,3869.387044329456,4016.693306372122,4114.898896012705,4131.514810703829,3916.382596163903,3881.2539690913595,3866.1031440044358,3825.6017857009138,3772.733939052397
2057,,3858.020764735132,3804.3430421152952,3783.3012356364457,3816.4384397713698,3881.06973612593,3776.821366841678,3783.0532600457386,3755.4723598182195,3698.9790133203965,3731.473718158428,3908.270249731221,3902.829097572275,3908.7939410742724,3991.951871235061,3936.85687369173,4000.054535689046,3931.596685917608,3887.7642707957775,3791.801865813823,3715.752362245486
2058,,3851.567770657368,3864.0435650489817,3894.2594120791664,3931.311761053676,3969.634543978223,3935.1946126558096,3757.6105881768144,3833.2391870030006,3705.6493278558537,3812.7911250189127,3913.3920301888475,3800.2814669393274,4044.6944716485978,3901.0300469786043,3827.1286303794413,4158.58937531538,3952.79276075678,3962.8508434005653,3934.7998785468153,3825.5654558589767
2059,,3798.710796054328,3975.191919313339,4143.358403961102,3779.7743984597496,3886.905379451724,4027.295197081713,3961.3084730126693,3969.1752937972037,3784.5234753226846,3716.887891391689,4004.9025101244824,3886.315543702682,3895.553580153416,3935.755249329678,3959.1205650241445,3980.6815946389165,4031.20697524863,3893.3836214707035,4028.1855464896416,3907.6073590744827
2060,,3798.493665835919,3792.1929825206275,4130.248238086548,3919.036750623276,3920.370980365503,4230.66780205745,4049.779200495408,3775.2317490711985,3819.2649007368295,3841.7034278749275,4043.01631763485,3930.105645650627,4006.440601011024,3947.789064256696,4149.234145134288,4032.44630674258,4098.053777886765,3928.148185966098,3893.9568993158705,3700.8275574105
2061,,3634.0538228291134,3926.2771315107457,3989.6338110771753,3817.836896185361,3855.6976562600976,3958.34475463545,3990.4112469349484,3732.387468131109,3898.9604530234674,3714.23333595556,3985.9706571433535,3883.122412271218,4152.143854390653,3812.4907353866292,4066.6252348615167,3921.1983974514055,3892.1483779619657,3885.623389475446,3922.198853541047,4018.803358431868
2062,,3849.3800560322343,3917.014943241897,4023.2101983788807,3970.7956360047606,4082.7254543380236,3725.6181249991396,3997.1329660920933,3857.5164522468353,3849.048822979248,3933.1000653489295,4079.8379800839216,3866.150818316488,4109.071383784381,3712.3726720274312,4123.045713384878,3899.5413182398083,3965.947303109079,3958.671441739464,3916.637578021696,4021.0633432329023
2063,,3714.9897754422027,3841.130481294825,3928.14459444497,3807.63073677064,3789.006654218804,3821.9846996881256,3896.2593869370403,4096.9721201777875,3830.8142600656915,3755.7594354495523,4102.429753549304,4026.775340616445,4148.476616293154,4040.454921259754,4069.9712514106864,4058.5665705907372,4053.10076085661,3961.233184543797,3904.947200737369,3895.110947105015
2064,,3869.7650510476446,3797.122668647729,3976.025796862209,3967.6690397600532,3966.93109565107,3939.226702899523,3883.3756400951997,3929.699401384625,3956.1618399475014,3651.723436913536,4047.8318957408665,4023.1973284856817,4059.345735515363,3920.923667983439,4016.973270766633,4044.0600599927297,3971.401132164466,3973.776870531152,4095.187174291142,4093.9600318134267
2065,,3881.626523200016,3870.6085932852952,3831.5568671867777,3885.3907574898276,3899.538115065505,3877.5980738300177,3892.3372232505635,3896.830294470887,3908.4517387292385,3758.42711897611,3988.8526124524415,3844.059496948323,4230.820046432563,4199.7286891545,3977.992681287896,4049.621967705509,3937.012646452587,3979.0166656084566,4048.548333328383,3975.306949785042
2066,,3758.1998308759867,3854.510744312623,3840.9048232193795,3908.4773578749846,3883.3037201658312,3959.7007932966144,3975.3145219004805,3812.749078367093,3914.267797995232,4038.7878650826556,4130.57063481517,4010.4691350280477,4018.5141262361053,3885.024257848371,4083.8947991480422,4136.222246856701,4113.69500968158,3808.7640882487094,4013.743590783204,3939.1161587601496
2067,,3856.93954257561,3747.260527354799,3974.9728497580213,3753.0590338361394,3943.949829082557,3842.893590678126,3942.403779395111,3838.2245566482493,3861.48784785835,3783.0513999170003,3967.189190519082,4023.0492418855865,4213.875465527299,4153.457978268558,4129.513266961173,4137.704478912598,4044.61250958519,3896.9825162261877,4008.7897561590253,4131.75941956077
2068,,3681.066723535132,3901.395305847158,4137.4772312869845,3871.4245611635133,4006.360897915045,3978.245565010283,4020.2733039144505,3871.47909354893,3912.5788728701295,3896.9296644548244,4034.5433620245026,3970.1981720837557,4075.618971920273,3895.2366537044754,4132.886478137939,3866.49677739277,3981.8227630477636,3969.2108247498204,3898.4083809910517,4023.1295129819414
2069,,3951.1470280912094,3956.351473895387,3948.106030918044,3787.4890115130015,3998.0301763406874,3898.4112662898383,3990.965349802462,4030.732417288297,3865.9825630945347,3952.582034105721,4011.797814896556,3839.1385238996872,4205.5212163655815,3998.1352820689626,4230.278578779406,4034.639615780671,4131.230067441717,4276.4546100197895,4070.303298218653,4034.4585555100152
2070,,3825.9940847786233,3813.946659288641,3925.5446562330126,3888.8761282080786,3922.670888990552,3917.0830388058957,4009.2217245418024,3953.6548148836687,3866.0502296920904,4149.657575811624,4054.935189460696,3813.3927617684776,4189.731233099599,3868.5347938751866,4149.807409264776,3997.2318686105955,4046.983835205289,3965.7411883101727,3895.876493739242,3992.8582828579165
2071,,3909.832345000817,3812.032423563144,3990.8153525049843,3670.746700058618,3996.8567191952716,4154.146504861013,4031.310566376122,3770.6002274390553,3999.9582655372983,3988.1450586964766,4091.751467857051,3817.183340934874,4013.0591979999326,4084.9061970077028,4176.9137911809485,4192.15040187547,4025.2579198696235,3908.108855140126,3946.7152172621722,4144.200669688837
2072,,3809.240566849752,3873.938359220878,3995.749768024973,3931.331798222065,3905.3150816264574,3877.278523717452,3997.9615424148965,3786.539247285893,3903.7346711055766,3760.3718776503024,4109.21816862445,3990.9773362502037,4123.419259061243,4054.424000803311,4179.784574637569,4067.1174367745452,4097.6654445364065,4214.129225282295,3963.7365861416133,3896.9272695260247
2073,,3684.220360870594,3959.668229435806,4052.7877364175815,3971.142709523786,3892.750169044767,3904.5916085917383,4103.431454970144,3722.554201041392,3784.4385880557843,3881.1226567007443,4048.7977917581893,4024.980857542045,3966.9763709583476,4111.615425357521,4158.299050389469,3865.087810857745,4066.7140754825223,4274.608238833379,4060.87268077247,4026.2882556429586
2074,,3948.546220403055,3992.327766239774,3986.5662521620766,3575.952442600315,3929.810475572476,3815.8898867996163,4023.2640248194366,4011.6665149190753,3883.237433064637,3925.9765923014456,4064.1016884517326,3989.9219723502524,4153.828434228914,4054.4091381622334,4177.39030698822,4139.473174441992,4213.069982737222,3986.9609284377743,4122.683771287611,4036.105816131598
2075,,3882.296444364318,3857.514089265822,4090.347110149458,4009.3764542814356,3861.1820842383254,3879.5834987102076,3932.770163007345,3815.8700377189084,3722.3614962410093,3778.759523420388,4147.736319874913,3783.1434818231287,4210.010116382274,4054.768063855234,4392.069686463522,4163.915667742251,4179.439088704069,4086.351033136042,4015.082014643171,4035.403339475698
2076,,3818.9734305558936,3805.110433683144,4046.172615186345,3728.4212408112985,4050.3843732780856,3937.8773183046537,3780.538600566837,3887.7778150402123,3875.3501388123104,3677.085669138579,4111.654049029503,4000.3080559264217,4196.122229740254,4060.1741555391404,4280.590755673366,4255.435048196659,4286.563956876177,3994.030818767686,4074.6494623449325,4092.741671236244
2077,,3871.663218272276,3901.6278237017373,4051.3242282192646,3943.883239595028,4043.627951941693,3945.6811065647535,3899.3970012312134,3897.040184214398,3825.9955762509444,4014.8622119826655,4111.040682353717,4023.2028399239357,4373.185240418993,4103.521380921379,4000.1335228816324,4264.661694794525,4019.2257385300286,4223.557344081607,4100.75464020824,4003.268356077313
2078,,3834.396806787611,3843.4244883344804,4191.635743323295,3873.959099183052,3873.970857768226,3845.07210127852,3869.3772288812215,3934.651864019115,3918.2509872280466,3931.732639500269,4172.498698439272,3982.9967619836766,4173.04234177453,4036.0283226498395,4272.378291799652,4037.083988410072,4214.639897778421,4156.000805958103,4118.771268739764,3954.2581675675456
2079,,3801.360035280935,3969.9087987033927,4025.1181749287684,3887.6513267867645,3891.566535193115,3658.4682281572145,3927.718441728117,3991.2620002507106,4006.2302004548797,3824.644757670767,4233.494635198862,3974.313666548437,4263.536604434788,4043.3928056108275,4335.99244581603,3952.013691868549,4159.156134986386,4102.482346070915,4110.024662374757,3979.6005778914737
2080,,3883.9791175325295,4153.668997844494,3986.403340477,3957.7271209234355,4000.0448700395227,3993.7433549662032,4047.1271376658888,4022.620099583311,3929.710367969813,3794.139410413519,4206.566626257112,4073.758159021375,4323.774291824945,4306.54751964321,4199.847072641815,4155.920332584895,4187.502853768451,3902.61176407579,4044.0785549705142,4005.591447458878
