year,ref,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2057,,86.75766224247548,67.75100581516027,79.14218728424468,91.8847845573183,79.59475255483511,95.16069825053117,77.64426093482226,95.8457637382556,90.33798165204172,97.08435614500807,65.34990949091454,84.79540122005062,74.28261680795484,93.33904238903528,79.82808802980216,85.13945128391606,84.167702234326,85.60342590771087,98.08277790603701,111.30798436280476
2058,,73.02892275861342,68.90109140065888,81.09050989323615,78.9268959771548,65.04869723297871,89.58520874322629,101.17061808558992,84.46558341520765,89.58892937865582,95.693097976759,75.91949687865842,91.87897671031112,73.63738597521031,73.81476598511986,74.3719691849181,75.18507660285529,96.99348431474583,72.71160917145228,85.43212905018743,100.53809168507554
2059,,79.86781100376984,94.32282317661581,57.65025135578618,74.81756708720525,78.3947743379599,71.08106957614397,53.256134825757464,63.98271444911825,110.22857868475863,79.99035470325687,62.92768836640767,80.95951847637417,66.22085546400494,100.03869479349075,85.59210972198774,104.18940760018933,82.54043819950073,93.8776750998589,63.892972408026864,87.77581266762883
2060,,65.13480293085077,94.2632919825403,89.17215393676162,81.38955829920558,80.36535878678208,78.9391910834215,75.48253593912112,103.64392734139945,99.5489039204526,88.39553659855743,60.4226813082553,89.08307946906386,79.71445590113477,88.22401669438719,64.27372694216217,95.44785257441607,76.7415417604682,81.46894362463534,100.90592388038145,117.46232272378582
2061,,97.62215185610825,85.63496215247214,67.8288158927692,82.29196259207252,79.19470944442665,79.94138872078713,69.37116029574011,107.40179739778122,106.4673425494818,81.11301865271427,59.83950053289277,92.2817129236794,65.37907415352215,72.20376384095137,89.42091696352125,91.35088138638264,87.30044497258424,91.05285772847107,96.66703511810233,75.63799193455218
2062,,75.42194291657093,84.06820301813369,69.23739554071518,74.73428061865876,59.77222855090568,93.78488309084683,86.36431598236665,94.81369489273686,87.6250640976831,86.85280591811438,60.20935122039604,92.25977137369927,85.54120674380313,91.09167452572261,83.9866067079352,101.313632642087,99.65575833400946,75.89632747924492,81.21756861664997,83.10598523208371
2063,,78.20427016686925,74.6551063931604,74.9243063772799,94.65518691315678,66.31727275419512,100.76453086223039,68.1815720833567,69.17601362163603,94.39084520908877,87.47636415540738,53.666489559876425,75.51964389764706,67.43258075850426,79.4136778756889,60.274756145718065,93.10458660584169,65.70356571346353,95.75227461074539,89.04314798323071,95.72290718544258
2064,,87.27638856957022,71.06124348772961,80.83376044106019,98.02476116033984,63.699066916429935,89.22270699927438,68.40223072527094,87.0517790408004,112.24089217798317,80.65075220491619,71.21709335567346,73.67699399781489,68.52238903100796,91.46348925568303,93.87104445665261,83.75685650083578,84.83164237887229,89.90073471888581,69.81245893145424,86.68359057682297
2065,,72.81388408314928,102.92806121059229,74.75336900444249,76.2851689879916,70.43296852981584,97.54642090366463,81.24838736991832,73.22486963656043,105.91461698399891,75.82646037099339,77.41580365635814,102.60368335579548,75.19739965119108,78.02002542092882,88.07024256072299,98.61772428068527,52.7504886324894,86.90126544409038,66.62412177833968,96.30512203193186
2066,,86.39309996818807,85.85298906941007,78.65549050373578,73.84971333716759,70.8317504753584,82.2951212528232,75.34554097476634,82.78564209604718,82.4202524441023,72.81132779259669,69.94104061103883,83.75539681835748,71.53696507851876,90.91721834658003,73.17432359022779,73.74441449874149,90.30889964032819,94.0464424304669,67.48433024353882,99.5961592360001
2067,,96.16561663400333,113.45027999783728,71.65371855977092,73.77793850683133,72.27495362215868,81.94998876358675,53.05447357955777,97.3499398804968,105.64029798710662,89.64419939690265,74.76500176402253,64.8663242867361,58.98476803125772,67.83629753174037,85.14863420964208,90.66061837648385,70.754725903666,104.83775873278141,84.03244799319238,66.26773547141191
2068,,82.94313356094261,84.50142256682584,70.78121318317608,74.352657281777,68.52273751535908,90.32316612131982,53.48871736376367,80.63052792602956,95.87834703960617,83.79650427363666,73.66723454254861,91.01941560009374,62.30157917202603,86.85709986524732,92.26286652150716,97.72460201965404,88.49390934207554,89.8702147963077,70.02495605461155,95.36854918073067
2069,,71.82484143537512,87.50845658207888,76.66415054082701,71.39302648758347,65.80056008810378,102.2243639498262,58.298811129948724,64.76724227284414,81.9488429932937,78.8996834378305,77.12027855730624,88.34631153813584,64.99625461894567,80.53500706066188,59.40706339634228,86.630333926947,99.10302452797455,71.98101270564062,79.41773908742894,87.3718509751541
2070,,85.75183213018497,80.4739598208651,82.46519021461425,89.18456936931702,69.38988648289686,110.23611209482334,70.9933787575811,64.60988422750904,73.5074012033908,74.8317153290284,69.69674920451371,104.5723694606171,62.454633348626274,70.47554521127314,65.85767085822467,113.72184153348496,103.9657267720355,82.47501783434139,81.54036533111922,84.65084689233488
2071,,79.10757206057644,83.20435760590753,87.45565229442407,90.2232881339377,60.06751918859729,66.59564524169478,60.3206521627046,82.68299472195706,81.58410631481986,71.79059354914968,54.6674019225285,94.29354444923601,74.00912432466515,89.80017601195087,95.25317100424992,74.13932555222249,73.63259047937352,92.27843587119719,97.397885287191,61.628659562254704
2072,,74.06543447999907,87.01650885432795,64.8424254246636,77.2483509403622,82.34713437158848,91.67792750993047,83.0230767177809,101.50399297161727,100.01743769905113,62.18220640492565,69.35083038626621,72.03229052643496,63.05293193041309,73.43484885261323,73.32600500174762,100.53970725357911,86.30602532954873,80.89387037178402,87.63076558346357,88.55740360369524
2073,,105.25841334137694,75.42151776592333,73.9467647985831,83.82008864023963,82.25193810289221,94.20965567674705,58.877706299839474,95.4193932871172,82.69986213132738,82.99948535634351,64.29173335022966,87.55389809528131,60.78191018429819,94.32399336428513,72.96338932150077,115.14595765369566,75.758272859575,74.50708455430012,87.72661143806282,83.61556534225542
2074,,84.77526272655489,119.63319764135952,78.1831249241742,78.99186828720036,70.49129018589049,110.24989128713284,72.50513436321245,80.57173131753585,88.0549572939272,69.48213508709199,74.96761127631001,81.62729826622287,60.90125388874819,83.50876182725412,64.576410289619,87.62602046638918,79.06979971974161,91.50248183622303,61.96762607072944,86.54774857873024
2075,,77.83381754234222,81.5982288092583,66.58776632156783,78.64051814835805,76.60872276676596,83.27931404103234,79.5110477763148,91.72425780733087,111.92309658047377,85.17560990656716,58.59469767936546,111.24569704887519,58.738224293742306,91.17179620042752,75.80694091143143,81.09543510345007,76.05498568158086,75.67275238086273,82.93030710544286,76.24869009565685
2076,,81.09532186850036,85.36090005981563,78.82961880395709,86.22015677951994,65.53269802410189,96.36637594122413,83.16935258699314,78.60515631176744,106.51906055870784,83.60005613304376,53.3230436566663,89.25637798630642,50.93993294639029,78.29771274064422,74.07405299580489,88.9800523576508,84.29172805174822,93.25824383132796,79.68471150033483,78.3201919513725
2077,,77.14666656685641,71.61300533966555,82.21538058471894,73.67045986929955,59.593929976299854,76.10098465908014,79.82485761734387,78.0351364965069,74.91985897137793,89.81302965471043,56.83182622646633,85.26073518894059,105.35443940835577,67.01206924229942,68.67757995260392,68.20069608358553,85.91057768947101,74.31238505496465,74.14086515083724,73.19540690306438
2078,,81.4822896989529,94.09410135498065,68.83632228378474,87.99970013266609,78.45644921182786,88.06403089305017,85.38222138556193,83.22216230668488,68.84137870742651,75.57040373560297,56.0131127939801,96.36879118398156,64.90211864565507,76.34041397397345,77.72699546736962,91.9619298387647,79.60696434263124,73.0118351027518,79.83604692334269,112.5043094534928
2079,,88.14954381160413,73.28090694504351,71.19638227090358,98.04567818229712,66.24457527728828,105.94746233274581,85.59147652726968,72.95235250131765,96.98472001993073,68.24598125463905,70.64530568375739,74.16548444405014,64.68477719951575,89.13689361294144,86.10183439880127,97.00958352056006,67.58930512402353,80.2478726988689,80.8756917558373,102.13862408266907
2080,,87.63543722762557,83.87806668102522,70.21114926861347,89.39560788174587,76.30104380575864,80.60301191363055,56.63680063874375,68.2362764888373,98.15607834566471,80.91376600626324,58.95114385959078,78.47682420396457,60.439659151661786,76.57149799370549,69.78231765431282,75.16854659499005,73.75376859940694,101.76079202845293,75.37130254362539,98.97052534430503
2081,,85.85034369695454,86.40021273010642,84.31263898218553,107.43714850953369,69.59057719516763,94.78628379233929,70.61784561690394,67.30630490432122,100.00706340332822,87.2478375155822,64.17250532539846,91.01329720996374,66.64645220786292,70.70366920988299,86.58658378915685,104.0769601646493,73.48585591896078,80.11520781132064,91.67340095692818,104.57706472254102
2082,,82.21794939545397,83.89684169868909,79.61407693357832,92.84272906206748,86.21420684901543,89.14497254631593,66.93509014503691,91.72579280635036,96.76823729569769,83.51417612848444,73.2290675803631,87.769368190271,63.36124295952197,80.82310300930796,89.8955506988456,91.21591033914477,90.93497011170285,77.99693756781646,73.18829658260378,99.86986457098733
2083,,74.47050748695848,93.5882794550194,96.07746401336172,62.013720313720995,66.36931330621613,85.47281225304256,73.51786868707086,77.52838085012674,85.96946295595949,90.01703671456524,53.66471569641052,91.16534003863774,66.36143241055215,73.59789185358547,92.25918204816656,74.93153597989678,71.74314823018948,79.32629622144032,64.37635572549883,93.45757215110612
2084,,91.1880028803419,85.64192334216986,70.32201979611824,89.75054925674249,69.25040218205707,85.77600164517924,84.7260916064927,67.9018657991595,100.33532326399902,86.5693460589907,57.82806923712118,106.82893244973272,58.44474688674448,75.15065373833565,58.29445637710347,96.53139492035966,94.26937010374495,59.02239461973054,89.37487655844795,90.2087365019204
2085,,85.00454829692424,83.71728415796026,69.41171612338968,92.59480998191913,67.77804715642907,69.02522062066303,82.49148954761628,82.05268082322014,88.23471846455404,87.99268735983772,43.87901876215164,96.83249953090075,70.17394792176589,83.32286365069727,59.22987650544922,91.14110314075013,81.17870658228527,76.97073805353348,77.56061105320508,83.3903661007843
2086,,70.94776274397731,103.24621187308584,76.42348376158922,83.27610925866819,62.64333022324011,92.52702464212824,102.29987102901565,82.88122428613143,95.60620762030415,83.74604002193973,54.88208476679155,91.61234749592208,54.01904270081264,92.48011983844174,51.75448363271169,83.94403909111658,89.91738572540746,86.74779320498872,94.15342903516674,104.96538370296264
2087,,90.26500302672682,101.41455574804695,63.883340718301014,82.67770687145014,63.088430896375385,78.36941523207449,67.22074375851777,60.1794434679282,98.3894320651885,86.21393995846269,93.18015418715466,82.21048192085071,54.72158290815424,75.79030136241839,61.23051419021649,82.37736907390098,78.84098348307653,68.91684895202467,88.22955523457733,98.55388790643343
2088,,93.92717525162969,92.92699403183397,61.721677012096805,90.17524838620079,68.40885887180892,84.49293537552258,70.0953248497444,87.32260279938362,101.14697218470664,75.93841329141074,68.0604585574863,88.71670847979411,58.12675798201018,68.91244723616119,74.75049193404048,97.71445826871667,83.52384935077202,57.90458394011257,70.21053419580461,118.67729268678477
2089,,86.1931944386091,87.82811640640207,61.32321899361179,77.53809793503603,59.486999491902765,86.50728584138129,86.63291556333668,90.51198827586735,72.04494666897838,89.58568482218632,45.44069982214623,77.61864103288991,70.14570963305684,73.29515974779358,43.94465057591226,93.50803023602306,79.23673867618336,66.6092334433261,88.53485895118408,85.12490993892766
2090,,77.76213410974569,101.28759968148447,58.15114909348286,81.20017942828305,62.65044016358138,75.77198139055636,84.98821826967473,72.63445464730806,70.64116606275037,100.17588003580494,57.01170442507345,84.69478922677744,47.603968609164205,79.03879269597954,60.8191687700054,100.83435632958,83.79835101551392,71.87075833259948,85.03686651067045,117.47207898990912
