,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
29,2010,2797.37028124928,3084.50648419262,2992.86665361808,3183.1498624592,3022.4201189146,2818.93864925355,3152.14023848279
30,2011,,3074.88640522066,2981.48067627482,3205.29683569911,3021.94143033745,2812.67226404674,3196.74764625502
31,2012,,3005.56433041579,2888.83875109768,3097.86712072911,3012.81440046965,2884.58081507719,3186.34283801978
32,2013,,3029.2537230415,2879.31417511728,3123.94417295309,3025.23748266048,2841.52481620482,3216.19843263925
33,2014,,3045.67993224807,2952.5264649715,3261.54356008835,3042.1001849936,2835.34994114069,3198.4906363735
34,2015,,3059.23990522595,2819.51772548984,3236.14160877595,2978.81435318807,2886.80976937172,3073.88332045892
35,2016,,3055.54091460578,2976.77260372009,3216.1045574164,3079.25985990152,2867.57719767924,3318.17444224126
36,2017,,2998.11564647048,2853.82668069848,3164.0811572638,3035.63240296354,2835.44105545289,3242.20630861275
37,2018,,3027.27483629761,2845.82400253468,3286.94903920826,3044.59585454346,2896.8222198731,3221.39709667019
38,2019,,3038.04206497164,2909.86446419955,3146.64398322765,3062.63558119898,2923.56986206682,3224.81402608746
39,2020,,3058.59389522448,2966.81877706462,3202.47106204752,3056.13380445965,2887.931346203,3309.54160972101
40,2021,,3062.46065684293,2908.88144919004,3244.31867745399,2995.17789660054,2906.92483172473,3050.58767347784
41,2022,,3066.79650211673,2917.09757486385,3236.32410467835,3107.04245006662,2964.34161910634,3247.12639002011
42,2023,,3082.23531142627,2910.35063537744,3272.95926787712,3078.09930759393,2999.39042399393,3264.72817435937
43,2024,,3092.96750167095,2916.09524162881,3217.61030671702,3081.44689135488,2958.69006519728,3245.40906271561
44,2025,,3074.19986546074,2939.80003594562,3202.40224357917,3060.27479829555,2905.19977909302,3176.75434526572
45,2026,,3131.56129313066,2991.16517363534,3249.46838892739,3080.38551062648,2913.06311507434,3186.30947846544
46,2027,,3062.13193897438,2952.88014496679,3208.15982243369,3088.8757621368,3021.61124427511,3179.79762422374
47,2028,,3083.50697899761,2963.28492237938,3180.42703944468,3066.08325452827,2960.48653082293,3290.83397865632
48,2029,,3105.14173715603,2975.20772695878,3245.46286033687,3099.29927780824,2941.98264260291,3342.85737185952
49,2030,,3116.16675667599,2964.18741436699,3401.78333717648,3108.46160842389,2934.62225137935,3223.03991840199
50,2031,,3051.6573226815,2890.52694298454,3304.31096016793,3098.57484617609,2978.13556972815,3152.44433897901
51,2032,,3085.02504269975,2910.06380784849,3295.85677820345,3156.62505977179,3034.66620231201,3295.85514346659
52,2033,,3084.01112371448,2900.96859346774,3238.2312817873,3114.93727124203,2940.42812070246,3394.74830487829
53,2034,,3093.29017094406,2975.63743447073,3207.02629317541,3139.79350372708,3007.36298294907,3280.92758563765
54,2035,,3072.5907583007,2928.8350618722,3252.49063096472,3036.07851034539,2950.46713870947,3126.43388663922
55,2036,,3096.13497049875,2901.92162212602,3188.50676400642,3074.58580313814,2906.51491263077,3252.32752072041
56,2037,,3088.50288607369,2976.44541682391,3236.33153860751,3115.91758905287,3049.58456735833,3259.48747665226
57,2038,,3121.20440889927,2954.08223787397,3293.95518728477,3083.32129995448,2958.14512586877,3193.95751110811
58,2039,,3088.16070442549,2851.89093504629,3341.88440538731,3105.94545307723,2985.55862513654,3255.46542307056
59,2040,,3112.19245884064,2961.61415118615,3225.86633310564,3114.87091960058,2977.78681040372,3220.05655393579
60,2041,,3111.01008272217,3009.74151818319,3232.68137869764,3144.12241457408,2985.01102436553,3277.12729859152
61,2042,,3133.47857226384,3015.0789978065,3327.45442573014,3144.63430613804,3016.48404703294,3247.97343440414
62,2043,,3177.5650325629,3097.81267317297,3326.27418207682,3130.84571012647,2925.26926593745,3347.56885430191
63,2044,,3124.02100084745,2878.05911203106,3229.54234423738,3171.28529385561,3051.23578778087,3287.05295278766
64,2045,,3083.67206915987,2828.1456118651,3264.75368362874,3142.04712989894,2976.58479166055,3335.46105108957
65,2046,,3097.37532565258,2978.1658429508,3234.91250227426,3115.64551810125,2978.18434669032,3239.91585421833
66,2047,,3159.28612712676,2969.56819507677,3336.42782044628,3196.66246239709,3072.42414673798,3346.11972179459
67,2048,,3153.12033458541,2979.66853871817,3347.55604376772,3200.15382476213,3032.86104448768,3334.21135836803
68,2049,,3160.82560995177,3066.67218792568,3305.73040724578,3160.16594094021,3027.35216782416,3308.69913847983
69,2050,,3152.64377294761,3059.63212578041,3225.57756528548,3133.03522623039,3033.04358780243,3211.81692846545
70,2051,,3174.52574953639,3043.26105742527,3367.61786335795,3156.87024640783,3045.80133397842,3285.31587447458
71,2052,,3173.68266346559,3010.05846555789,3273.30856771125,3205.76954966263,3115.86577426947,3302.39454500277
72,2053,,3199.62932068161,3020.6587618175,3419.86453300644,3186.11197813648,3032.49100118279,3303.23842699547
73,2054,,3155.2827310551,3053.92556730228,3255.48529232523,3209.83284635941,3085.93702448921,3389.88325934583
74,2055,,3157.62792635191,3066.79623604822,3260.18625972923,3236.12513088228,3084.71432632652,3330.15337238338
75,2056,,3130.92952513587,2985.79178498129,3254.59956050927,3239.61990784007,3084.73171162943,3439.95263144789
76,2057,,3085.62223200674,3000.30693466098,3167.1223047192,3200.01676299453,3035.17926437314,3348.1720012035
77,2058,,3164.5540000526,3002.16633525563,3296.34167021742,3222.0226943275,3112.35173391377,3437.91986751739
78,2059,,3188.99252486301,2964.41055455468,3440.34445701554,3216.39157297436,3078.76170819643,3333.4107043313
79,2060,,3225.81291041143,3066.4779816631,3497.90113303471,3247.77992349103,3055.34249819438,3436.6360902632
80,2061,,3171.09919041487,2998.85331429749,3356.54971554828,3215.88062777026,3058.15854380366,3464.09681996827
81,2062,,3226.27319710085,3104.55804949651,3392.37927042705,3252.92547119999,3047.62264513702,3397.70169566815
82,2063,,3157.20592819397,3034.96393668577,3365.75758045542,3292.61090843979,3103.68589636145,3514.29519948531
83,2064,,3194.88092620801,3047.42920517136,3392.12868327354,3304.82763077087,3164.61849009274,3417.54842578409
84,2065,,3183.4612431645,3047.55668127466,3257.75293251421,3297.95525713858,3149.38268211457,3560.86441718942
85,2066,,3217.72548085764,3099.59603663702,3341.75788783688,3285.95070086938,3053.14428106706,3365.42694462429
86,2067,,3170.52984065006,3097.09005152214,3296.31867640511,3322.11086400687,3153.07964714745,3496.35912354041
87,2068,,3224.0519626266,3057.82515400798,3435.16379803177,3242.95685090986,3075.11165906408,3422.92490253572
88,2069,,3239.99141214757,3096.70240506434,3378.01750298202,3331.78354097407,3183.68852090989,3524.2988325023
89,2070,,3229.87337158506,3105.83288112211,3362.35496684703,3284.80727512256,3126.50885535507,3532.19632396354
90,2071,,3232.49497667536,3043.13212195461,3365.45747884981,3285.46890022606,3131.84637041093,3401.03790398051
91,2072,,3211.2966072652,3124.21065419227,3368.74565503044,3339.4801894432,3105.36233434563,3475.05756071323
92,2073,,3217.8078256269,3051.09473849124,3420.56905878215,3319.02239670621,3176.27879337777,3591.77581795567
93,2074,,3202.56580989862,2958.46624447368,3330.37890271103,3336.78828540018,3199.00030731374,3506.51449913904
94,2075,,3172.31379883664,2976.65622264115,3345.89451819818,3341.02948224552,3131.42147942313,3535.43109086506
95,2076,,3191.05433435142,3033.48496999733,3416.54146576941,3401.0790229248,3222.52168788378,3626.81314787404
96,2077,,3230.13209152127,3113.53140928537,3396.6807478695,3359.77744762303,3247.88049446541,3632.48913020822
97,2078,,3208.2333430095,3107.87386606829,3490.23692456543,3361.18676039309,3216.83788486594,3482.77300445335
98,2079,,3214.49876907133,3109.97442871179,3357.25871293864,3363.81489800957,3142.31733436016,3561.31203495086
99,2080,,3232.39982343621,3052.27028254684,3353.19072993523,3382.81632680579,3148.23825817292,3611.91475105266
100,2081,,3237.7297939135,3017.97413267018,3395.39540711818,3375.65787623838,3211.60629800019,3706.50360496653
101,2082,,3158.52520652967,3074.88950975716,3257.78964329486,3380.62547991099,3236.84762411925,3544.19246287964
102,2083,,3219.26890653854,3015.92565605938,3486.00749499504,3384.67991199327,3238.93468314814,3661.086392845
103,2084,,3203.88567400209,3074.32490958416,3469.10964041422,3402.88426056058,3202.46962273837,3660.02001818941
104,2085,,3246.81166113307,3100.95427369577,3457.63103633877,3400.04279378771,3187.20123107208,3634.2373574491
105,2086,,3199.71274804304,3030.55666351283,3373.78392023266,3397.00934722165,3239.77192036883,3668.41885496651
106,2087,,3183.08232269264,3054.25127944179,3324.67663154859,3395.06926286831,3211.63253829035,3611.82787042557
107,2088,,3234.69211193896,3021.04699906019,3445.87021035514,3473.10010895505,3242.38422565046,3774.06858472199
108,2089,,3260.99033806853,3104.8370404308,3415.21158716926,3407.12741610316,3185.75638481574,3749.89855358406
109,2090,,3216.60971145449,3063.49769417428,3428.24700660485,3366.27344190511,3212.89931570727,3644.39518297111
