year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1993,1032.7742819488049,958.3819761889292,764.5790773206849,824.524213552392,631.8938319900292,884.1006926116206,1060.5472446640867,1027.1346029216447,882.6333379325849,1065.1948382021983,912.4681914790483,836.9465883315195,827.1818061633783,848.8724748315767,807.69911931631,955.1899808915045,919.9744285654149,807.6399213849785,865.9011348559527,907.3738822754278,951.2598724685206,770.5019672561986,795.5805080030652,627.8808548681782,880.441788225047,1051.2888539120263,831.6083923863096,1079.7684292797226,1063.2351067396467,1016.6347366180124,871.3481705294405,1057.572553835689,909.4738423711594,823.2323537573895,832.6486664447757,854.7064846405284,804.3778206567938,945.1467914868173,899.5509447798381,803.7644797219908,856.0041554059464,913.0130824778599
1994,1044.8624739348888,990.4739586365959,830.2071325217798,778.5118073348209,617.0758635569915,911.7386972942163,1131.7192373521814,985.6732667279189,764.5251956192362,1001.2310256631438,931.5894512686482,855.4291123809488,881.1607035927409,807.9325086405211,811.0404280364306,880.2336890630711,896.289169006676,843.1853447088214,735.4453330858937,881.8112570596979,992.4679638154064,836.0582301363793,756.1804855409466,608.6320886117096,908.4150913165954,1121.6454436529477,812.9700811924539,1083.8639941807965,852.1249116912406,978.9221238772195,760.8699359604286,983.5348409235102,924.5610381658373,847.9217286540894,885.7640602247639,807.9198083325701,808.8598030608832,866.657226583389,880.1635148984603,835.0046634400092,723.7205421005758,892.7538419260767
1995,1051.8535573482513,922.5938039290571,777.9155764081431,826.5714147639317,734.8385032917797,825.6155622657154,1078.5846329306319,976.5869230003998,820.8051565616385,938.3388659180641,1005.7722191812038,888.7278343093114,887.1330772439316,827.6932800926564,888.5496370764067,847.6276546324519,939.3313782692228,892.659967121768,805.36996347615,916.7644924127387,922.6323017492986,783.0704704368234,798.5073505565953,725.3327950019201,818.8998384643195,1071.7387065314965,951.8977938787141,903.5376133503339,909.6984500543192,970.4273068553636,804.0049543319803,910.2342633702408,999.6596812410401,878.4185869973803,886.8141945028226,827.4751751551365,886.5339727078451,836.6354500892259,926.0105419665696,887.070980690213,791.4047587666041,928.3973741275065
1996,1028.3939233720303,891.2830875396181,774.8231520848806,814.9177813137244,460.6727174892445,908.544978859068,1128.5009859438642,1083.9363117118314,869.6839514083078,921.0754079472136,1040.61415433631,808.5144244531393,813.1835080972944,897.6606677064398,776.1223691154775,910.0597978159341,848.1391317111495,953.1585326441116,888.4800766327332,936.1470473759507,888.2736633675358,775.3065030146349,786.9359360378647,454.3797370082741,906.3309086804506,1123.3014432251098,1022.2659397774281,909.3806469878816,790.4602072105866,1072.5028772193148,835.3379471127441,905.3750027669458,1032.9949558894343,788.5568749317694,831.5193318604399,899.0298262990592,768.0654598519873,898.4243326668621,840.6817092338878,945.807363030825,873.1503388621863,938.4913721476389
1997,1059.5481823831797,908.0705154010634,945.2977892189365,849.2758180440978,677.1615750607468,950.1020823573012,995.217420467277,1045.4654797843152,880.8883977298268,998.5913445948133,1083.5569277037225,875.6966553865849,861.8768783446004,925.8737738898201,823.3125036479499,965.1060823438565,899.6654565710473,949.3904019287525,759.7012575578434,918.2326361728939,908.2285720077691,949.0232292571512,819.7668966440084,664.3056900565755,938.9606778810783,985.6755661076561,854.8161360645507,1008.6643822280853,929.1670937283532,1037.1903895220473,864.5562008788183,972.6564248357538,1071.5844184307314,869.038765987882,865.1378452004365,924.6001374630995,822.281297705651,961.0868762240674,886.4054249764766,941.9266706398115,744.1669634613775,922.8354253986864
1998,972.0908734202385,941.5064827563235,869.0464716219153,814.8675439559455,688.8543596533518,673.8645009619702,947.5778471040809,925.9833414550536,1036.5601869563952,1004.0885684198154,920.1219333097838,792.5169102386965,820.5486124951201,821.9235905498676,806.4809959234364,931.340954113902,906.9438501326333,821.6462005184018,789.5431963200549,834.8410737566289,948.6050199433297,873.4956239282993,778.3098650876232,683.7128072913997,666.7277468611842,928.6003688944611,913.9933758749255,977.310057200772,1018.3887199705197,912.8790074715141,1002.4242448500739,980.3240775290151,907.2835187993139,771.3401597840973,824.6944577821178,823.7546208184492,799.9834599016842,921.299597016002,895.5904444770212,815.6227883170714,779.6707459297536,850.2683970402588
1999,992.5408120602369,961.2399491136438,875.9423086741572,661.4785735552157,650.6043289161245,740.7971378772634,977.6705818868927,865.8109875133819,1090.2363889665783,1040.5616219867804,958.7411250585179,869.7454521545045,902.3863639320354,865.6144055640299,853.4765920130108,907.5974200084004,924.5971987585601,914.795859843616,893.0587822328126,865.5804720451613,965.7351692561958,882.4877063560768,614.6937245902102,646.4343345163868,732.9572708650758,958.5298758998196,995.063854321846,983.7926647308121,1107.2059287988377,862.9195946844982,1062.5508217694862,1023.381016243074,952.0106446834745,865.6624443300332,904.1307386035423,851.8070883379219,846.8985622261881,903.5978546670358,912.7006285546262,904.6635101459945,878.531821878064,869.5116252543555
2000,1047.0758067816496,941.2805379202896,826.1122013768165,773.2258809159065,482.59878694905717,898.1571689652113,973.383830839133,1047.998572169862,924.3493223626641,939.5855231918886,966.1172229059106,897.8775954914344,878.115703912526,916.243168899537,784.2991822963517,900.6795998001945,820.5554636020098,904.051404634208,723.7262512236159,890.3157427403665,945.1541766843918,828.6615496691578,750.9599966201682,473.76912597182877,894.0386177816405,964.4658444182546,1013.5106642525379,945.3340404822784,895.9934482020423,1039.5649547025757,899.0000691422631,919.1204203816163,958.7299948500468,897.7623673907235,882.7459048076357,924.3409882169005,779.7814368984045,894.6199166451767,823.7612754252742,894.8253935735056,708.2902846619799,895.5142691401984
2001,1048.5088261812925,887.3792319279505,856.5971068549416,951.9000289412663,530.961508074291,835.3447599477422,886.38062735295,1073.688800649071,730.5527960800893,1138.869628858613,976.4204437110907,829.9313725800238,861.3977505496312,991.6077138610924,883.3560721337119,853.0863227791812,882.6963569731919,878.3767640535607,814.0342049038366,923.6811807243932,894.5067603986325,865.593602436973,917.0366824138346,527.208628438029,826.5036500876349,860.9714402624394,960.9604907892262,838.6977737809534,852.4472382409713,1062.9060213171326,707.0496119993904,1133.206661497656,965.3635699489882,808.6254516316144,871.8856643697691,983.8374224591304,881.081379215215,844.4451967385968,864.7951165430935,869.7087389685892,795.9229216059723,935.8200774694552
2002,1017.3487639725208,940.7682038744106,754.1910627013656,1008.8758572307337,721.308225544388,828.5873932610835,843.3968933193148,1001.1509124114002,868.5672547913331,1125.0542527959087,986.4967934939566,815.2140284971913,823.9062531522886,851.6634022479149,806.218759393383,960.2712234830676,909.3880621262277,908.9200272873434,818.3275177351748,935.0405784126468,945.3583694027736,763.2253741845954,978.246744967938,709.096681311429,819.7476375905702,815.1651974050332,901.0316701459269,907.7375022077377,1014.2032312009457,993.8088051321972,851.6185165343377,1115.3425626409621,975.4284997847028,810.0509433412162,832.540502357381,857.9980557378108,800.759761627801,956.67873616524,894.2663040235296,895.2458125095038,807.7712989124061,942.6293812135326
2003,915.8481800854206,1016.011989526658,833.5011041066775,866.3870291497611,421.6968695053719,929.8177302859026,887.9493655197058,1072.4548565652508,916.7653160684029,1021.7725231299496,1009.0664647685303,862.4241355903555,863.6641084480476,869.4946826256196,813.1456854466085,919.99966395815,830.3443696185506,934.6422574886749,831.3342121441124,862.4398452896676,1006.5065562852858,841.5658867190484,843.1438935022234,416.66599191000415,923.6477961320583,864.540706233747,856.6918619651944,949.170888278731,908.9030295394791,1060.545728019955,900.3311254887703,1010.786329388298,999.0139225928871,854.3118799898618,867.8986299977201,868.460639144233,809.5971169930051,902.1534471546216,830.7988430349753,919.3792660774808,808.0436178998921,882.1006300318226
2004,1015.9185939133167,966.8114372389582,824.3874441393727,836.0316083862045,536.1804115904806,856.009194308603,927.3086476760768,1025.3473837098181,837.9784745728348,1071.7216979554028,966.0958131263399,806.9662622517953,869.5404333960037,902.1199899872522,775.6250651721119,884.0734227531527,863.6123036760093,844.8335838363769,882.0871956139694,913.6763254721889,963.6736188413479,823.134563443716,803.5577035629176,529.2398593281764,852.9058252436894,901.434096915809,835.4408517983701,892.4526734702612,902.2279197372304,1022.2415315266518,816.793154261842,1062.567822890493,951.8643838311959,784.4918624028855,873.6922236909281,903.3459723493032,770.3980887214861,871.0363057434184,851.5957924592898,838.6257429601349,871.6387257031241,919.8993390564725
2005,963.113710001111,900.529304852399,775.0898422193607,739.4513656708752,672.5832738416565,1027.7703097842518,1060.0528378890003,1049.2107134569392,789.3247136614127,967.3933381822707,1050.034295039955,826.270658253605,844.050421834534,857.4250108571255,825.0036065770523,967.1896384325854,884.4479070408906,936.6510829705875,804.5676258232688,855.4876889029154,906.3591328023813,786.6777710820065,717.2006869251175,661.1491844125873,1022.6124940017177,1053.8102026496963,850.1415492919632,930.1540221514317,921.5158391166381,1036.990484317279,757.1783728847089,954.9539575811633,1039.4852569674135,812.1445264394927,848.1367227637049,848.7466667913435,823.2906559892871,968.1254516902831,875.7958302793007,929.8455954116414,786.1045225757787,862.4143149607594
2006,990.1108080744743,922.202260000647,765.2300947733952,750.8269101148867,721.6384354553097,932.0892799377359,990.1333577354301,1109.5816953541587,881.535164613392,992.6457745176479,986.7594014194406,796.8875579390532,853.4511894355167,969.3022767103904,838.7689515760458,903.6745129449896,924.0543388937018,877.2542944738652,777.8330259681479,929.8333628368744,905.606503627056,726.621158617294,722.1115183281261,681.65085488091,987.1383677131018,1064.8158280854848,789.7117615195021,837.4052653594777,1097.7796824919853,1096.5763528679504,886.7187067201487,1006.177241888076,1045.6877970989526,807.5802853271622,857.5682764379791,916.2751644811868,870.1272385294096,903.2251344793824,891.953344443589,882.1982937747061,839.4971328623664,906.4998586875586
2007,907.0836582034826,922.6506916214951,732.3794590110798,602.383632373982,696.7475268538251,894.6206177509101,867.5878547883452,1137.4983223153436,806.9770126736496,1064.742742988443,984.1712189306434,838.3580723244377,844.0252327600506,926.6786758405922,766.6444487003062,919.9330047671307,837.7405930591291,896.1758210520263,809.0411205645566,921.3662946157649,932.0255475355652,793.2672187314179,796.8217764077683,611.4650474346171,872.6337123499803,1030.8265437148161,690.0843693942708,748.5458667434339,947.5103364180555,1110.6922032969007,1019.2857527104825,1039.5412099020482,1020.8114333072358,789.0786747469233,888.2994272503988,877.4913772377837,889.2596060742942,818.8441496237633,907.8432735354095,859.8754258428424,805.5871855620641,956.8983100307823
2008,965.2793187350035,1067.799914120254,689.884607464372,731.5588410017838,528.3249988642269,1006.6229850415315,773.8436274825785,1070.138202412054,677.5241629406137,1071.6660840222185,1125.8889750299131,845.9479647067078,864.9420169983598,826.201160309392,865.0258355401746,875.907750936016,846.9690747827915,915.439386837583,826.9960419928768,931.2374129594003,1031.7096426494986,798.2975298400563,834.4178278906629,505.3743041270216,774.7197056391718,1035.706811153583,716.0271332202555,900.2870758614415,784.5198662116641,1088.29250591316,942.7144125941659,1030.9714729176644,1013.2795686325661,834.3752302909638,834.111383894329,862.0545900794202,877.4261263547828,932.7341670074293,882.7440305876419,842.3999065848492,888.0562592597396,794.668913645785
2009,1018.5000994205475,995.2458238574478,767.7161371337172,791.525816809049,396.34253506892213,827.5773150582021,964.6891442618033,958.8825274718241,749.7847862155911,1024.3110540553714,933.155154432867,857.6556007275428,826.1791946882576,870.6906756464634,843.4177964894266,928.4958662817253,770.3198228616927,885.469427473173,902.455642908256,921.6985556681695,939.0171819675724,867.7710083844906,704.9229868211723,652.4792727364421,802.1859063268416,967.2235268770604,803.7235427863008,991.8546379211872,954.9467275821034,1002.4246810573096,941.430875594516,1035.7831061979527,964.1520821393069,837.2777642087517,816.2604583984504,871.7003190253529,796.9422007557553,985.8844799439203,882.0382876338874,942.4828169072501,946.5655568973506,934.8047007424209
2010,1008.843325227499,976.656068724574,773.3762141410652,736.6526110672775,204.96214313432108,841.9578061817429,974.2974726224757,970.7944018466977,613.7762053822787,1041.8870997753504,994.3571040923131,804.6480878803376,849.1454948836755,885.7774707660385,794.7266723216227,932.6818097646793,793.1760389618436,896.1212753782681,803.8361285877572,941.2239518162008,917.9526762861472,777.8325520335975,667.5607803795598,335.3461239641687,873.5476945782376,901.0306401268081,887.717142056003,1053.933486474556,747.6878570531482,927.2675179488222,839.0100059057822,1010.2658538420625,1005.0387308754855,856.9438190238159,868.8778076596527,856.0627281034441,796.5902040744654,983.2241577089254,830.2797460003524,966.1940692903912,926.1444338284097,886.7307766130347
2011,,990.9022422737004,900.5928618485619,629.3751135430668,450.02854090192585,726.7664192209263,878.094707879956,1053.4804885877807,742.9757879075564,1037.4313781195103,823.2270145017786,783.9361799401975,813.7652858887997,846.1220837340938,797.2562587764305,890.7903246589126,895.3967561767294,828.071401187302,907.6003853612277,962.158800254007,941.6371125958734,765.1154094270491,664.1887485150862,532.1219821566481,788.8179360839617,963.1746026642354,795.8313592176601,894.3809898923294,857.2007382259684,907.3470383521893,778.4004312578041,968.4494350863727,1044.372685696154,762.0584078946664,909.4983796748852,933.8554111868825,846.9364622255614,892.4886183744131,874.1920635113819,915.9287858341938,793.3245020169402,959.325316425442
2012,,993.3516361229902,823.2042593482452,530.6096778123054,493.34579268747916,737.7777192655765,915.9174206579556,1081.1442039814758,731.6234457476846,810.1844056124644,899.5717520772238,831.1628639156714,857.3845453513059,847.8616882831976,859.0638252448143,907.3571633556389,914.0884227124352,912.6918101505054,877.3585042109636,977.2883148408613,1020.7497348575719,915.7990364813472,526.0277142420478,563.0031461868098,833.1225892151273,982.356258021136,893.5149284283584,699.9980877417831,893.1845439979913,934.127537852629,834.5587193367104,965.8183939864043,977.2705880064206,776.8032489102108,913.5767010207566,884.6156037083848,855.9398228026572,916.0309610171273,887.3686628429434,902.2227724667184,768.0151466702584,905.7057162615617
2013,,954.2639881822737,838.6547176408624,765.1752265766064,544.4033881961989,805.6391438630018,1006.1037067333715,1131.3038640612936,784.2958895845284,870.7224805590221,1029.7431782628828,860.8724814816277,856.6319588927714,923.6956388610763,815.8905283829006,939.6834362376616,894.7226694657464,936.9301559878254,801.1259426388299,934.8283958777406,940.2373600969565,891.1645933253261,589.6569587602949,376.375461933309,713.2872872893076,927.8757510200584,785.8614923808817,790.957951744594,759.0729960701756,1063.6354502568101,983.3670065371813,742.1635642699379,793.0051568230596,879.1678064759042,867.2795002283628,856.7079106669736,739.0241094210605,890.7254665366606,900.5013279471441,848.2271935993228,863.727586854077,946.5763691735542
