year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,21.891666666666666,-18.608333333333334,8.891666666666666,17.891666666666666,-15.608333333333334,-11.108333333333334,-12.608333333333334,10.891666666666666,-13.108333333333334,-2.1083333333333343,-16.108333333333334,-18.108333333333334,5.891666666666666,3.8916666666666657,7.391666666666666,14.891666666666666,-12.108333333333334,0.8916666666666657,13.391666666666666,-11.108333333333334,2.8916666666666657,-30.608333333333334,21.891666666666666,-12.108333333333334,17.891666666666666,-11.108333333333334,12.891666666666666,10.891666666666666,12.891666666666666,-17.608333333333334,-12.608333333333334,5.891666666666666,2.3916666666666657,-13.108333333333334,8.891666666666666,-2.1083333333333343,-16.108333333333334,7.391666666666666,14.891666666666666,-11.108333333333334,-12.108333333333334,-18.108333333333334,12.891666666666666
1992,0.0,34.141666666666666,-12.108333333333334,-18.608333333333334,27.891666666666666,-14.108333333333334,9.891666666666666,-6.108333333333334,-7.108333333333334,9.891666666666666,9.141666666666666,-9.108333333333334,-5.108333333333334,16.141666666666666,2.8916666666666657,-8.108333333333334,-6.108333333333334,-5.358333333333334,-6.858333333333334,-4.108333333333334,13.891666666666666,-31.108333333333334,-12.108333333333334,34.141666666666666,8.891666666666666,27.891666666666666,9.891666666666666,33.891666666666666,-7.108333333333334,15.891666666666666,-14.108333333333334,-6.108333333333334,16.141666666666666,-31.108333333333334,10.641666666666666,-18.608333333333334,9.391666666666666,-9.108333333333334,-8.108333333333334,-2.1083333333333343,13.891666666666666,-5.608333333333334,-14.608333333333334,-6.108333333333334
1993,0.0,19.891666666666666,0.8916666666666657,-20.108333333333334,27.891666666666666,-2.8583333333333343,-10.108333333333334,-25.108333333333334,-3.1083333333333343,2.1416666666666657,11.891666666666666,-14.108333333333334,1.3916666666666657,-7.108333333333334,-2.1083333333333343,-6.358333333333334,-15.108333333333334,-7.858333333333334,-29.608333333333334,-23.108333333333334,10.891666666666666,-2.1083333333333343,0.8916666666666657,19.891666666666666,6.641666666666666,27.891666666666666,-10.108333333333334,4.891666666666666,-3.1083333333333343,-7.108333333333334,-2.1083333333333343,-25.108333333333334,-7.108333333333334,-5.858333333333334,2.1416666666666657,-20.108333333333334,11.891666666666666,-14.108333333333334,13.891666666666666,-15.108333333333334,10.891666666666666,-6.108333333333334,-2.6083333333333343,-22.108333333333334
1994,0.0,23.891666666666666,-31.108333333333334,0.8916666666666657,10.891666666666666,3.8916666666666657,-0.10833333333333428,2.8916666666666657,-30.858333333333334,-17.108333333333334,-9.108333333333334,11.891666666666666,-7.108333333333334,-11.108333333333334,-23.608333333333334,2.8916666666666657,-22.358333333333334,-9.108333333333334,0.8916666666666657,-1.3583333333333343,11.391666666666666,-14.108333333333334,-31.108333333333334,23.891666666666666,-24.108333333333334,10.891666666666666,-0.10833333333333428,13.391666666666666,-28.108333333333334,-11.108333333333334,3.8916666666666657,2.8916666666666657,-12.108333333333334,-1.1083333333333343,-23.108333333333334,0.8916666666666657,-11.108333333333334,11.891666666666666,2.8916666666666657,-17.858333333333334,10.891666666666666,-9.108333333333334,-11.608333333333334,-8.608333333333334
1995,0.0,33.141666666666666,-21.108333333333334,9.641666666666666,17.891666666666666,4.391666666666666,24.641666666666666,-9.108333333333334,-14.108333333333334,-1.1083333333333343,-16.608333333333334,10.891666666666666,0.8916666666666657,-17.108333333333334,-2.1083333333333343,-9.108333333333334,-24.858333333333334,-20.108333333333334,-18.108333333333334,13.141666666666666,1.8916666666666657,19.141666666666666,-28.108333333333334,33.141666666666666,6.891666666666666,17.891666666666666,24.891666666666666,-1.1083333333333343,-3.1083333333333343,5.891666666666666,4.391666666666666,-9.108333333333334,-17.108333333333334,3.8916666666666657,-1.1083333333333343,9.141666666666666,-16.108333333333334,10.891666666666666,-9.108333333333334,-16.108333333333334,1.1416666666666657,-8.108333333333334,3.8916666666666657,12.891666666666666
1996,0.0,12.891666666666666,-20.108333333333334,-2.1083333333333343,53.891666666666666,-24.108333333333334,2.8916666666666657,2.8916666666666657,-10.108333333333334,-10.358333333333334,5.891666666666666,-3.1083333333333343,-11.108333333333334,-0.10833333333333428,-30.108333333333334,22.891666666666666,-3.1083333333333343,-19.108333333333334,-10.108333333333334,-15.108333333333334,-21.608333333333334,24.891666666666666,-20.108333333333334,12.891666666666666,-19.608333333333334,53.891666666666666,2.8916666666666657,-2.1083333333333343,-10.108333333333334,30.141666666666666,-24.108333333333334,2.8916666666666657,-0.10833333333333428,-30.108333333333334,-10.358333333333334,-2.1083333333333343,5.891666666666666,-4.858333333333334,22.891666666666666,-3.1083333333333343,-21.358333333333334,-31.108333333333334,2.8916666666666657,-15.108333333333334
1997,0.0,11.891666666666666,-14.608333333333334,6.891666666666666,12.891666666666666,-1.6083333333333343,3.8916666666666657,-2.6083333333333343,-31.108333333333334,23.891666666666666,-1.1083333333333343,-8.108333333333334,-11.108333333333334,-7.108333333333334,-31.108333333333334,-6.108333333333334,-27.358333333333334,-2.1083333333333343,-31.108333333333334,-5.108333333333334,26.391666666666666,-2.1083333333333343,-17.108333333333334,11.891666666666666,-31.108333333333334,12.891666666666666,3.8916666666666657,17.891666666666666,-31.108333333333334,-15.608333333333334,-3.1083333333333343,-7.108333333333334,-7.108333333333334,-6.108333333333334,23.891666666666666,6.891666666666666,-6.108333333333334,-8.108333333333334,-6.108333333333334,-16.108333333333334,26.641666666666666,-2.1083333333333343,-15.108333333333334,-5.108333333333334
1998,0.0,20.891666666666666,-4.108333333333334,9.141666666666666,24.891666666666666,15.891666666666666,-0.10833333333333428,4.641666666666666,-8.108333333333334,27.891666666666666,-9.108333333333334,4.891666666666666,-6.108333333333334,-22.108333333333334,-11.108333333333334,4.891666666666666,12.641666666666666,18.891666666666666,3.8916666666666657,-17.108333333333334,-5.108333333333334,-23.608333333333334,-4.108333333333334,20.891666666666666,-16.108333333333334,24.891666666666666,-0.10833333333333428,-14.108333333333334,-8.108333333333334,11.391666666666666,15.891666666666666,2.8916666666666657,-22.108333333333334,-11.108333333333334,27.891666666666666,7.391666666666666,-9.108333333333334,4.891666666666666,4.891666666666666,12.891666666666666,-4.108333333333334,18.891666666666666,-6.108333333333334,7.891666666666666
1999,0.0,17.891666666666666,-12.108333333333334,-31.108333333333334,25.891666666666666,11.891666666666666,-6.108333333333334,-13.108333333333334,18.391666666666666,-14.108333333333334,-6.358333333333334,4.641666666666666,-2.8583333333333343,-12.108333333333334,4.891666666666666,-22.108333333333334,-8.858333333333334,-0.8583333333333343,3.8916666666666657,8.641666666666666,11.891666666666666,-4.108333333333334,-12.108333333333334,6.391666666666666,-13.108333333333334,25.891666666666666,-6.108333333333334,26.891666666666666,18.391666666666666,-26.358333333333334,11.891666666666666,-13.858333333333334,-12.108333333333334,4.891666666666666,-14.108333333333334,-31.108333333333334,-7.108333333333334,-17.108333333333334,-22.108333333333334,0.8916666666666657,11.891666666666666,-8.358333333333334,-3.1083333333333343,8.891666666666666
2000,0.0,24.891666666666666,13.891666666666666,-2.6083333333333343,23.891666666666666,14.141666666666666,-1.1083333333333343,4.891666666666666,2.8916666666666657,-5.108333333333334,3.8916666666666657,-3.1083333333333343,-5.108333333333334,-5.608333333333334,-14.358333333333334,13.891666666666666,18.641666666666666,8.141666666666666,-5.108333333333334,10.891666666666666,11.891666666666666,7.891666666666666,13.891666666666666,24.891666666666666,-11.108333333333334,23.891666666666666,-1.1083333333333343,28.891666666666666,3.8916666666666657,17.891666666666666,13.891666666666666,4.891666666666666,-5.608333333333334,-12.108333333333334,-5.108333333333334,-3.1083333333333343,3.8916666666666657,-1.1083333333333343,13.891666666666666,19.891666666666666,11.891666666666666,8.891666666666666,1.6416666666666657,8.141666666666666
2001,0.0,18.891666666666666,-6.108333333333334,-2.1083333333333343,20.891666666666666,-4.608333333333334,-31.108333333333334,-31.108333333333334,2.8916666666666657,5.891666666666666,-3.1083333333333343,-26.108333333333334,-2.6083333333333343,12.891666666666666,12.641666666666666,1.8916666666666657,-21.608333333333334,-2.3583333333333343,-25.108333333333334,-1.1083333333333343,-26.108333333333334,21.891666666666666,-6.108333333333334,18.891666666666666,-9.108333333333334,20.891666666666666,-31.108333333333334,5.891666666666666,2.8916666666666657,-3.1083333333333343,-8.108333333333334,-28.358333333333334,10.891666666666666,15.891666666666666,5.891666666666666,-2.1083333333333343,-3.1083333333333343,-21.108333333333334,1.8916666666666657,-21.358333333333334,-20.608333333333334,-2.3583333333333343,-1.1083333333333343,-18.108333333333334
2002,0.0,32.891666666666666,1.6416666666666657,1.8916666666666657,9.891666666666666,-13.108333333333334,-18.108333333333334,-17.108333333333334,-4.108333333333334,-0.6083333333333343,11.891666666666666,-27.108333333333334,-24.108333333333334,-24.858333333333334,-6.608333333333334,0.3916666666666657,6.391666666666666,-4.608333333333334,-1.1083333333333343,-3.1083333333333343,1.1416666666666657,19.641666666666666,-0.10833333333333428,32.891666666666666,-28.608333333333334,9.891666666666666,-18.108333333333334,23.891666666666666,-4.108333333333334,-9.108333333333334,-13.108333333333334,-18.108333333333334,-25.108333333333334,6.891666666666666,-0.10833333333333428,1.8916666666666657,11.891666666666666,-24.108333333333334,1.1416666666666657,12.891666666666666,0.8916666666666657,-7.108333333333334,-24.108333333333334,-8.858333333333334
2003,0.0,-0.10833333333333428,-3.1083333333333343,12.891666666666666,61.891666666666666,-5.108333333333334,-2.1083333333333343,-1.1083333333333343,21.891666666666666,-17.108333333333334,-5.108333333333334,1.8916666666666657,4.391666666666666,11.891666666666666,-18.108333333333334,-5.608333333333334,6.391666666666666,-9.108333333333334,8.891666666666666,-30.358333333333334,-10.858333333333334,9.891666666666666,-19.608333333333334,-0.10833333333333428,12.891666666666666,61.891666666666666,-2.1083333333333343,25.891666666666666,10.891666666666666,12.891666666666666,-5.108333333333334,-1.1083333333333343,11.891666666666666,-19.608333333333334,-17.108333333333334,12.891666666666666,-5.608333333333334,1.8916666666666657,-5.608333333333334,6.891666666666666,-10.358333333333334,-7.608333333333334,11.891666666666666,-31.108333333333334
2004,0.0,12.891666666666666,-6.608333333333334,6.891666666666666,28.391666666666666,-15.108333333333334,-7.108333333333334,3.8916666666666657,-8.108333333333334,11.891666666666666,4.891666666666666,-23.108333333333334,-15.108333333333334,2.8916666666666657,11.141666666666666,11.891666666666666,-16.608333333333334,3.8916666666666657,-3.6083333333333343,-11.108333333333334,13.391666666666666,5.891666666666666,-12.858333333333334,12.891666666666666,28.891666666666666,28.391666666666666,-7.108333333333334,23.391666666666666,-8.108333333333334,18.641666666666666,-15.108333333333334,-6.858333333333334,2.8916666666666657,12.391666666666666,11.891666666666666,6.891666666666666,4.891666666666666,-25.108333333333334,11.891666666666666,8.891666666666666,12.391666666666666,3.8916666666666657,-15.108333333333334,-16.108333333333334
2005,0.0,17.391666666666666,-7.108333333333334,17.891666666666666,20.891666666666666,-8.608333333333334,-1.1083333333333343,17.891666666666666,17.891666666666666,-7.108333333333334,13.891666666666666,0.8916666666666657,-12.108333333333334,10.891666666666666,17.891666666666666,7.891666666666666,10.641666666666666,-11.358333333333334,15.891666666666666,-0.10833333333333428,24.891666666666666,27.641666666666666,-7.108333333333334,17.391666666666666,10.891666666666666,20.891666666666666,-1.1083333333333343,20.891666666666666,17.891666666666666,3.8916666666666657,-14.108333333333334,17.641666666666666,9.891666666666666,17.891666666666666,-7.108333333333334,17.891666666666666,13.891666666666666,8.891666666666666,8.141666666666666,10.391666666666666,24.891666666666666,-4.608333333333334,-12.108333333333334,-0.10833333333333428
2006,0.0,-12.108333333333334,-9.108333333333334,-19.108333333333334,28.891666666666666,8.391666666666666,26.391666666666666,-23.108333333333334,22.391666666666666,18.891666666666666,-14.108333333333334,-3.1083333333333343,19.141666666666666,15.891666666666666,18.141666666666666,7.641666666666666,-12.858333333333334,18.641666666666666,-0.10833333333333428,-2.1083333333333343,16.391666666666666,16.391666666666666,-31.108333333333334,17.891666666666666,7.641666666666666,24.891666666666666,-1.1083333333333343,16.891666666666666,-18.858333333333334,18.891666666666666,11.391666666666666,3.8916666666666657,17.891666666666666,0.8916666666666657,-19.858333333333334,-3.6083333333333343,-13.108333333333334,-3.1083333333333343,-15.108333333333334,-20.608333333333334,-1.1083333333333343,-27.608333333333334,-16.108333333333334,14.891666666666666
2007,0.0,14.891666666666666,1.3916666666666657,9.641666666666666,27.891666666666666,-2.1083333333333343,3.1416666666666657,1.8916666666666657,-14.608333333333334,-15.608333333333334,-10.108333333333334,6.891666666666666,3.8916666666666657,-31.108333333333334,19.641666666666666,-0.10833333333333428,14.141666666666666,-18.108333333333334,-14.108333333333334,8.891666666666666,3.8916666666666657,3.8916666666666657,-18.108333333333334,3.1416666666666657,0.8916666666666657,33.891666666666666,-3.1083333333333343,32.891666666666666,-14.108333333333334,18.891666666666666,-4.108333333333334,-5.108333333333334,-5.108333333333334,-22.358333333333334,1.8916666666666657,8.891666666666666,-8.108333333333334,-9.608333333333334,-5.108333333333334,5.891666666666666,17.141666666666666,-2.3583333333333343,-4.608333333333334,6.891666666666666
2008,0.0,40.891666666666666,-4.108333333333334,-12.108333333333334,26.891666666666666,-5.108333333333334,-28.108333333333334,-13.108333333333334,-2.1083333333333343,-9.108333333333334,-14.608333333333334,10.141666666666666,-9.108333333333334,-11.108333333333334,-0.8583333333333343,2.8916666666666657,-3.3583333333333343,-15.108333333333334,-19.108333333333334,-6.608333333333334,9.391666666666666,-10.108333333333334,-10.108333333333334,28.891666666666666,-18.108333333333334,12.891666666666666,5.891666666666666,19.891666666666666,26.391666666666666,28.391666666666666,-13.108333333333334,-2.1083333333333343,-3.6083333333333343,-16.108333333333334,3.8916666666666657,11.391666666666666,14.891666666666666,3.8916666666666657,-2.1083333333333343,3.8916666666666657,-13.108333333333334,-8.108333333333334,-10.108333333333334,-15.108333333333334
2009,0.0,13.641666666666666,-29.608333333333334,10.891666666666666,67.64166666666667,13.891666666666666,10.891666666666666,9.891666666666666,7.891666666666666,6.891666666666666,2.8916666666666657,-1.1083333333333343,-1.1083333333333343,-6.108333333333334,14.891666666666666,3.3916666666666657,16.891666666666666,15.891666666666666,22.891666666666666,-0.10833333333333428,-7.108333333333334,0.6416666666666657,-2.1083333333333343,30.891666666666666,-26.608333333333334,16.891666666666666,20.891666666666666,28.891666666666666,-1.1083333333333343,0.8916666666666657,-1.1083333333333343,-14.108333333333334,-12.358333333333334,8.891666666666666,-21.108333333333334,-0.6083333333333343,11.891666666666666,5.641666666666666,8.891666666666666,-3.1083333333333343,-1.1083333333333343,6.391666666666666,-13.108333333333334,-18.608333333333334
