year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,615.45960316062,869.2182126927931,776.1388995157897,547.6879963219247,461.41121245628733,574.3146528325426,671.8577167560992,669.4934954232132,668.6675249291018,627.4299538881136,529.2129175165998,539.4591431569468,573.3381340210948,666.0687900369646,541.8305210434557,651.1304960429391,613.2517898194908,566.5790675564735,478.1824423390048,671.4192558933062,656.4127548024553,439.854748123158,848.9745920035256,705.9212605395539,521.3091792215577,474.7726517739,569.0569211379733,343.856559266685,712.3009032027037,703.8589108654519,715.1844910126333,614.9215413440385,678.1998922022806,672.1329754029086,545.1064376594575,514.0135721951875,590.5177123598145,695.0363927632195,591.6506530607111,646.2282735163778,585.2279227233694,524.196732226296,460.7102132009766,598.1497440707361
1992,733.4188659787184,262.8077327474019,285.40618168874283,328.8091647834466,533.2803675008452,592.7619802497397,447.81296947530484,761.7605792493464,715.5460795118718,401.9571671096812,518.5768866950805,412.81428101206234,304.75352141526184,635.1518231533148,763.6357582940968,611.9673490389506,845.1257145444737,451.36266407178204,908.2366219802051,429.06173886897864,549.6791708393247,801.1118494216385,286.6580562038405,306.5372653631545,321.8696400999646,594.8663245753111,570.5713958930212,465.883929223304,705.6584275729999,778.2100518091551,397.66506490678927,715.4787751388601,733.045020874941,410.7621763799625,530.4439332969542,407.149669879136,283.5002251038426,622.2468121027539,762.5635756332676,611.5858580263255,773.334099318786,447.43197053644496,871.3012256497436,412.371391943008
1993,516.6217447221259,386.58281845072435,511.23253266886155,434.62895434778886,634.9061485668983,660.1594587091955,436.848253019086,417.21197117763745,401.04332181932875,532.1642395406096,575.6598566934077,638.3042999685938,742.4492810423927,511.29867931981505,544.4044486909593,712.5044987763673,522.0095910460838,467.40938186664147,578.6027343906067,490.9257112671269,501.8020208151387,530.978185032073,408.9057961143307,489.442690063029,468.8024529300879,577.6488107438228,674.5523101631377,510.5407973160037,646.1904820202413,584.4824830904276,430.4335976964948,407.226263533998,396.1410966772881,542.6887046091636,597.0782925395273,611.7941313171156,680.4113890979824,544.0802322309146,570.9938045463982,693.8832101788972,502.29528266422057,472.43053630976397,542.2739387173608,460.79976570349123
1994,795.6182666122911,428.5433871599154,843.2471815856477,355.2733235464721,364.08842261685015,549.4669440699548,528.2081852368833,416.3898514130727,708.8921299332294,597.6881542426097,566.121111834532,514.7590378094733,507.91700982954126,917.1314338885056,550.9766850471383,499.14656822034624,589.0098187278221,472.90333985391453,564.0199220302856,748.2712902493708,452.90891514082426,400.0565750664746,458.2515269047259,857.1671691651574,366.8524856074923,393.3794966647703,546.7824132261786,504.4135725697388,565.6159815996223,508.2558248960065,535.0229861698188,400.2521002578078,729.9692419921632,587.3058150039444,590.5641177747403,491.725615604274,489.0365976998092,917.5529903494676,551.5128715215517,559.0664100272022,580.499287172598,471.28291811136705,524.9519176056697,820.6440014373611
1995,591.2614689469337,482.3080625663697,452.5701356050314,349.530231247993,690.3263733821943,507.06488636883915,599.067276405096,595.6104246001069,459.2206715889168,598.8787501478782,582.4318011154129,746.4252363073084,460.57087824146925,402.90080251569316,755.0268533794535,374.9937504630857,630.8258651699916,502.9162082005,436.309209210777,605.5053948338903,436.7353547832838,1005.7558529820002,512.3648568938868,452.798445358883,347.8160403656359,715.3377259541919,487.5298149504623,671.751862633861,901.0532772906195,757.4692566881188,625.1575337099933,550.148196975479,463.7125036456517,584.4320288683887,587.4249304140753,710.6101373404747,445.1422296951472,411.8591613549679,695.7121847854091,378.40808373908084,633.8771013088609,527.1178129036153,460.8696452433278,571.5562984266023
1996,678.6088674962523,773.8633561191668,362.4994779579031,189.03064818888086,789.565738949002,649.2302609863855,509.6478575628305,346.08808812632685,456.37189589931074,514.6298575360795,470.64762269745376,481.5295595023158,468.45397499621305,469.8701697910234,415.5025003361618,642.7511113021408,472.3324561451829,677.3614713508015,662.1288843550167,480.7615128428456,434.37483160605746,562.5041345402029,820.7703370768761,331.7822929806462,181.90102265034167,821.7266042110191,649.1428260644263,400.808093104225,571.9648262704036,380.51570193570365,511.43758941772205,326.22183745081696,488.32782434306716,601.4028469235609,451.8067965640019,471.2047325958557,413.44418813128476,477.6021252416703,407.3755780823068,586.0682441675413,474.4480130216566,659.5547973557974,633.6639580789147,458.103389086596
1997,591.1185130774954,502.89175014152414,750.3086486388673,448.3425890516413,539.8164306106323,609.0102089150414,531.6349453251219,830.0559919761732,611.5158043042587,586.6638000842283,499.77373064070207,562.9733872417474,448.58576299068613,568.7851318921225,492.6760445088749,551.8568483214588,706.5862950460294,623.7419228744991,381.2191907866944,434.74204384057504,571.7339611621944,573.1468098586483,514.5681773249471,748.4998175278454,448.24783248403094,536.9505492633174,578.1028025814135,503.18893604932725,587.4131019096565,615.5466078654732,543.2958224355752,802.9444944051481,635.502222427226,552.583432262088,554.2656017731883,557.1582817928631,441.13611965438804,588.3517407495085,471.20481562987675,533.6250335308983,629.9972922389313,632.1911642879072,356.76703389578273,381.4444805238729
1998,452.1740633547335,536.9168620197039,329.76183927777345,392.06542868877597,254.9589428675299,718.2024758977036,579.4091062365067,663.047280493759,506.9300124743404,420.37527118212006,422.905539445407,447.600543776677,1153.2600662003158,644.3655617238164,481.5539842992911,530.2332773849827,395.4110957400847,594.3768926192591,418.0615222648369,403.6112993600258,403.39501579750674,411.84120812995917,561.8134646764314,322.8266317145874,369.6415448338852,229.42447408217174,681.5011293676986,570.374920603105,462.13289941583724,561.0020906640768,605.5335947143989,614.8738976352465,499.44455385693215,410.729792797519,441.6950998219979,450.1564934836851,1098.8334655019773,655.0068080999808,483.0409014846132,535.8820433653991,386.05397027392684,612.4147789739886,390.8784492149525,390.2236435077039
1999,848.7313873469831,460.6490801355236,386.98667129801163,476.3964316925303,547.6375021725581,525.1956065166924,495.827142268497,952.4885026745457,405.3668994645118,404.3633974617911,855.9267243327547,595.9459838272093,604.3541538058082,438.2673226124824,722.2293157075896,492.4846425018113,865.3261207902736,458.91479093863086,567.6578190738844,504.5274224337047,792.5837351683648,372.22637102257784,476.0827193558858,365.8611373413885,453.7075046866507,535.2778449396349,518.5566322262254,683.8711164940197,458.4665675486734,725.7339793410573,524.1036740060897,873.1626903829184,396.5869891359737,393.5896822169874,904.3631352731645,585.3086135740347,584.7960735857628,458.0787519969664,703.8398512337571,469.6091947544604,841.2748434079472,483.5900547491219,545.8840325829298,481.78090170383007
2000,555.2445843815804,390.43115952005326,627.1194567115908,447.11090107571636,626.5377649469968,383.0415968426096,537.9369009227671,383.6788414829829,420.6276023769361,845.5544053766382,605.7813953905411,521.1578234224289,570.2606393067621,635.6853244523174,711.0932679391358,464.5407744866582,715.7985899123174,558.9283751308044,378.9163111316397,654.7656772746109,904.1719640039906,651.0087257979094,400.360951404051,608.0219877261416,437.37132191626637,621.0463151935217,376.8384667240162,535.6296685809168,573.9965555820074,276.27402298846675,529.6507174843478,370.211975121125,400.5190609922745,814.247270496051,628.9536407975817,504.10868837753014,555.6688673731892,665.890783082174,752.664019728112,455.73271739143826,658.7289304254491,568.1376927598207,363.15641813865534,621.1662900678871
2001,497.1272438764574,366.88052421281316,444.8438111422418,314.1034173974563,256.6332087993833,576.0613768906735,689.5605871810396,405.04309987777816,595.0676941872248,519.5872346158991,526.2345950231659,650.5166077368959,666.828670137337,519.9681841418128,680.1291164639558,554.291611802262,643.1761713352512,636.0033196075708,463.96321915511254,472.46408372542703,677.821418645793,566.0438522547356,398.38412139886753,433.5555021949642,313.2838988581521,266.6101594698088,563.5520724520605,623.8995189307598,575.3700456516528,552.2604890992466,686.1398059356619,369.4175544869347,581.1587764908469,567.0110519421919,539.7303182998442,592.3842414842709,619.340464162062,530.5399496294225,643.6739749176352,564.091854999146,633.6891458965466,644.6134704714461,454.96224928779674,449.5340882514712
2002,403.29979720711935,594.7562825156472,652.2933238667665,528.3438429921371,466.9492430545712,699.0534676902901,492.8338813642416,536.6349824864349,584.298453716586,380.2344409113299,704.9969720647671,628.0698504075752,696.8759389745613,645.5243914997361,556.7122928058507,755.5918627608394,717.8559868713241,515.4619777906826,580.5149041426187,371.86794358346003,532.444733562543,568.4022964439791,627.0167262221538,631.7950232919196,515.2655190102055,428.560114793603,705.4711312150935,597.5594416245755,567.7225644366627,495.74958261062903,478.92697951827427,517.2738201679593,588.8979647079874,384.17684743479765,702.5769126959188,616.1453022139033,685.8682807873544,666.1551953555329,555.7429290945403,722.2114337522036,683.9187825795563,531.2836198148709,511.8769246491146,354.2961568609032
2003,578.591883867979,551.9984812499389,391.685777852416,191.3797955372813,456.21342199545745,506.92350427589315,462.0475078983466,449.070189281319,414.5419173561708,551.8268855089294,616.4152342392587,795.6822664831727,735.0628529070316,489.86210400165186,464.8418213258378,454.28587126998445,537.7643830987158,483.1215158972966,494.30828658364254,806.2522189292815,658.7793232526365,429.7166740103191,554.8584677788424,369.84421339233586,177.39627527876982,439.85495446083235,501.6639053540193,483.1568198934629,541.7716935283272,1005.9556911749623,456.26755598757165,408.46676894290005,407.1380317223697,546.1625049330263,623.629214895405,716.3467405693254,708.4199560230527,500.36494924177936,453.34953001586643,445.0137877636084,557.0134803586607,525.1629784547787,455.18002145661046,720.1312844134709
2004,415.36434078216257,487.3365814350121,478.3837713300992,367.7267027565709,679.5264540419372,427.73489236705166,692.7481374792312,581.2309631394812,933.3265626240993,612.0253252473815,418.38250113058984,626.5917181021305,627.3166528715017,606.3393061182657,531.0569919084974,446.4227502314357,615.3368678384461,609.2143956492406,582.7352336997558,495.1704121754268,435.5568388009242,675.5048375706051,541.0050576691715,473.7347179430456,374.97879513246306,711.0304433838483,420.9162081879797,393.2779029174453,307.5498676405442,335.33746250397,671.3292338430138,534.5474666280752,935.348135099288,580.9597679258359,423.5105090181844,615.6013349305159,634.1572676963585,614.72904168166,501.2714503057929,440.89590193773523,605.6370240423191,600.6588797540946,545.911211361608,474.8638331406309
2005,427.02338880300283,360.9502421955232,544.4222498149944,342.20144461333797,705.2587921378331,595.6286079999237,825.778646878562,639.8402476568675,594.0575140053966,450.5888767992403,386.6887874324091,537.7648837339931,774.5222678988932,558.8648934612057,641.4104819139288,639.6813302017476,529.624879614085,687.4059430912099,559.7314609163218,479.6424711383547,430.41081064170214,430.15389115649447,369.0344683626608,483.1003741674914,335.2183202632342,724.0993258810911,605.32633166734,543.088457060478,657.9459088599601,532.6276363478377,815.8364433127942,571.2263365578698,552.3913492975456,466.7539503442977,399.38359937166604,540.9822519647797,763.5174180464869,568.7703206920401,638.8984695774529,561.6733488743494,509.4850182015823,720.6052604022309,502.33309564238493,418.3195243179017
2006,364.52377176285023,384.260671058904,361.156912259696,583.1987277051577,378.5967565116656,356.3255189356459,886.941401363264,841.1086747652071,690.5953410005878,571.9206539964945,547.9346723286159,695.6946231501181,484.6870224391081,596.3512407704113,415.2170682195167,409.5393365540455,737.0948611381547,952.032685445414,399.58510567308065,488.3158409269463,527.5607057765014,459.8660344063517,694.7897281627887,550.7383799240588,383.11709306946983,546.8045557178689,582.9523436734924,448.8474367849369,266.20149672521677,503.69584052121195,692.6195509147032,1259.6644742552064,577.1942939132819,576.0672328455842,488.79977225749553,660.7772755776455,486.4073463880235,519.7747134647235,676.1409851206156,590.7629641749155,888.8156935393836,533.2323443287994,557.1198944515361,726.0482548759659
2007,443.1304668486119,550.0687568422823,370.97223857457385,419.6864787352208,817.6371681447617,460.56827686394354,480.376587165026,427.1767434869533,640.4392464434356,800.0043650249517,598.3890142728161,432.27871113331867,677.2174425244609,601.0184590251966,542.3598467827569,823.4834016432699,529.829735982854,769.5994557594872,666.3327770871816,528.8540661426487,690.0082143203,942.084729488565,505.238005098534,652.3607321397037,302.30184133127386,429.0462690143669,479.84716889661325,597.9517961752825,478.233829377804,443.8080575876984,633.2504976926145,768.7112283982442,779.0346095747988,653.0662639306645,522.5754178522916,653.3248769133088,413.74521459952706,608.9323444582924,587.7236207667869,420.691834193369,678.3691892698125,612.3157515925938,587.1140563113439,522.8367557144343
2008,634.6328048110033,609.5926929250043,421.66316834049536,206.159231939753,734.2362591550657,393.3441470461962,446.36186304468094,480.47066854296054,453.2838010761301,583.2258812569927,538.5822571330023,577.2698077856137,600.7542630078535,465.8483749073274,548.7912695915459,979.3818303982783,433.321618480032,688.675482401458,523.2074099149097,639.4775856287769,819.6459046776433,724.1594266419845,683.3313433854873,314.3398959686399,349.6055060958764,356.8918275126497,405.4730443724792,481.7186413237726,572.1752039052661,518.2414347066945,466.54821517466826,595.4175635480623,529.9425021046658,366.93955363087935,755.9665602407273,483.4939235398783,601.6698186327174,374.96255891474374,718.169039614973,638.8358957468007,519.6564689866407,484.2215179001524,845.4669012546191,549.6861986403235
2009,686.3719123899936,631.3300100960441,617.4601560676397,286.697996129019,402.6155423147127,676.2962388781821,406.566435956024,509.0262970984235,719.0950467247678,452.8151365842273,524.2062251881146,635.1307386869578,503.48024426043037,473.23146532338393,478.9143315828143,751.5008622333985,486.6216404370816,398.53294186183786,624.010279423622,508.2807324490281,358.9868361374196,439.23096317275997,343.2134880477518,364.271151698504,500.99023481088165,630.6567065962704,714.3812595494348,547.0064006444151,492.60417868811356,637.0079673181456,621.0422940954996,599.5096321935699,620.2532524924964,770.1697757226793,467.704616355261,785.040297441521,696.3507586614362,478.06213911009223,642.3531499514771,592.4360318623418,646.0047481825017,571.1098364346719,947.0517253366431,902.7759684736582
2010,662.0565257072452,598.7167946971998,346.16182129049673,189.50436678491982,484.07190728325077,573.046446378474,732.060616089628,340.94021355451116,724.4588061787316,357.8507190690843,437.9765214295518,618.9337906520328,536.3691920014468,458.2346083064972,566.5027276913008,467.6588592726668,417.6487753066974,867.4845913779249,809.0443538677262,697.8982791451281,495.9753720925434,411.6316585961365,322.9778642385595,437.8960611700427,78.89769457612996,549.6823861565696,533.1658808253967,357.6961882523225,658.5601672268069,174.01122590586647,493.4580239381657,251.56465170362026,540.7309115858423,470.86262864107624,557.8790924741782,602.5545093806509,557.6816721348757,759.7123740935517,541.8981692906692,894.4627852682954,439.8257748769835,798.4756331251366,739.3776637698936,613.7089723370618
2011,,803.4992622637661,502.60105696348904,320.0621708919732,193.64917899888053,522.1285629707007,688.9773923198129,476.3481059901844,441.6361818747487,302.8760900364712,521.944284248966,874.1405080134472,589.7210782043604,855.5465430648809,438.7866831900583,675.7423849589637,582.7704304165345,509.7187064770193,729.1871855104366,615.9418857679359,528.4729225209825,356.05837141320046,514.5108596776578,592.2678470090298,383.3504057732931,599.7699768222324,858.8850496837539,498.24989938392184,499.30006594022194,487.04998995902474,658.1192773162562,534.920740069336,746.1847261432123,564.6494758904611,368.3868937584585,687.1062097781094,560.1400956999786,579.1825474198138,497.4878864097576,762.1464583390784,709.6609124127563,532.3349797801999,490.2954769614947,392.1142639281413
