year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,22.719116,20.22261125149396,20.811246301238555,22.38285920968616,23.572679647484676,22.802367412971023,21.73619270476945,21.98868224169945,22.86115815129034,20.21396694908981,19.56297450940889,21.43086622755402,20.21305444045737,22.637599989422483,20.033206370455332,20.653940324523774,21.734309628264327,21.290164915889136,21.359724075505994,20.534797746254526,20.897253258917203,20.48376205501438,22.637599989422483,23.572679647484676,22.38285920968616,20.22261125149396,23.666151916739807,22.86115815129034,22.493574263346204,22.248183717391782,21.73619270476945,21.43086622755402,21.98868224169945,20.21396694908981,20.811246301238555,19.56297450940889,22.802367412971023,20.21305444045737,21.290164915889136,20.033206370455332,20.534797746254526,21.359724075505994,21.734309628264327,20.653940324523774
1992,22.695557,21.113012108152816,21.380146402233777,23.260349759231644,23.12871446448736,21.913343591143473,21.225839408995682,21.380118978382825,21.977768023832084,20.429268490494962,19.783198884535807,21.38952345498268,20.97714073686643,21.449367014955953,19.842267691404857,20.745123700219438,22.270042396903875,21.753590521230365,20.216066521277583,20.314165840577175,20.85790085749113,19.41113136275652,21.449367014955953,23.12871446448736,23.260349759231644,21.113012108152816,23.453722826143235,21.977768023832084,22.218534504286254,22.63967475994508,21.225839408995682,21.38952345498268,21.380118978382825,20.429268490494962,21.380146402233777,19.783198884535807,21.913343591143473,20.97714073686643,21.753590521230365,19.842267691404857,20.314165840577175,20.216066521277583,22.270042396903875,20.745123700219438
1993,22.941498,20.53180270860696,21.262944960393895,23.220452945194836,23.192510756460138,22.003008483429312,21.11521628540015,21.346793442010778,21.61636070202337,20.36776470919426,19.44459169699644,21.413033736030172,20.89648216475257,21.819789455850525,19.832291772486315,20.102918734145078,22.86619682634455,21.729685840417858,20.327413124676525,20.67453735188701,20.760418939745307,19.5340210820047,21.819789455850525,23.192510756460138,23.220452945194836,20.53180270860696,23.99428279241738,21.61636070202337,22.7398585900483,22.55349380433438,21.11521628540015,21.413033736030172,21.346793442010778,20.36776470919426,21.262944960393895,19.44459169699644,22.003008483429312,20.89648216475257,21.729685840417858,19.832291772486315,20.67453735188701,20.327413124676525,22.86619682634455,20.102918734145078
1994,22.373474,20.605517314774374,21.090827639862596,22.52155654436325,23.67075041337506,22.61541290524292,20.756297482522257,21.431190428130947,22.852379192956676,19.97656844124799,19.754013660704743,21.330672769895955,20.61932311309829,21.47593663698501,19.701895775551577,19.887572129972682,22.239774202319893,21.251907632626,20.710807769295684,20.817641688498327,20.813334852760704,20.061559363139963,21.47593663698501,23.67075041337506,22.52155654436325,20.605517314774374,23.92899045589303,22.852379192956676,22.866698821840487,22.21872636989906,20.756297482522257,21.330672769895955,21.431190428130947,19.97656844124799,21.090827639862596,19.754013660704743,22.61541290524292,20.61932311309829,21.251907632626,19.701895775551577,20.817641688498327,20.710807769295684,22.239774202319893,19.887572129972682
1995,22.744568,21.482629033740523,21.98462068575202,23.298933912532277,23.51668939107907,22.651876231206984,21.08481126740122,21.328634646108583,22.325349574970687,20.4733155815361,19.921623650463687,21.49641396244232,21.24224516692857,21.961097186970733,19.823434140424297,20.466267146873463,21.37785569122974,22.469221233885037,20.644998395062657,20.685326703963028,21.030842945090114,19.886020506551688,21.961097186970733,23.51668939107907,23.298933912532277,21.482629033740523,22.698521021123213,22.325349574970687,22.345928520023335,23.01789901572107,21.08481126740122,21.49641396244232,21.328634646108583,20.4733155815361,21.98462068575202,19.921623650463687,22.651876231206984,21.24224516692857,22.469221233885037,19.823434140424297,20.685326703963028,20.644998395062657,21.37785569122974,20.466267146873463
1996,22.87027,20.8433268842374,20.94410352649595,22.47730466269934,23.490565990422965,22.581462915593363,22.21208837045174,22.48016594676193,22.24980701862961,20.713667755993015,19.685323727470518,21.675778261941502,20.004671537461377,21.4655802774854,20.56316648906892,21.48607248061535,21.64741746163105,22.898850749927135,20.72994931265123,20.59683068047309,20.82736022214914,19.95513371717709,21.4655802774854,23.490565990422965,22.47730466269934,20.8433268842374,23.033785231903835,22.24980701862961,22.317349831469016,22.278335138670002,22.21208837045174,21.675778261941502,22.48016594676193,20.713667755993015,20.94410352649595,19.685323727470518,22.581462915593363,20.004671537461377,22.898850749927135,20.56316648906892,20.59683068047309,20.72994931265123,21.64741746163105,21.48607248061535
1997,23.006226,20.861309845506867,21.450711765910796,22.832322877248032,23.235653240042836,22.365565971698743,21.406808690118055,21.93786542243936,22.37174355149631,20.705292544504744,19.71352372338049,21.79254153187793,20.651373500057844,21.658742998477294,20.59047676648379,21.324572618711386,22.739132977489135,22.663065736141846,20.809550377022617,20.54898504611549,21.076630255947464,19.945279784287152,21.658742998477294,23.235653240042836,22.832322877248032,20.861309845506867,23.91226833037979,22.37174355149631,22.233512793760383,22.78945794761995,21.406808690118055,21.79254153187793,21.93786542243936,20.705292544504744,21.450711765910796,19.71352372338049,22.365565971698743,20.651373500057844,22.663065736141846,20.59047676648379,20.54898504611549,20.809550377022617,22.739132977489135,21.324572618711386
1998,23.501068,21.417922348922957,21.3865786545864,23.006497483839212,23.35371751088519,22.46295228699512,21.668186437510712,22.08814665099112,22.625744437359913,20.694064824903023,19.949081890030413,21.171990903456447,21.008285805619437,22.158202610450587,19.7444709464865,20.30564382571515,22.110858837661283,22.19749313236548,21.1406034188405,20.831333275241207,20.699988744922166,20.211581107858024,22.158202610450587,23.35371751088519,23.006497483839212,21.417922348922957,23.661144082669466,22.625744437359913,22.56849200099515,22.648849872000312,21.668186437510712,21.171990903456447,22.08814665099112,20.694064824903023,21.3865786545864,19.949081890030413,22.46295228699512,21.008285805619437,22.19749313236548,19.7444709464865,20.831333275241207,21.1406034188405,22.110858837661283,20.30564382571515
1999,22.352966,20.593293155488197,21.02272630616602,22.69799773987421,23.937103846712148,23.50237860760285,21.772941209750456,22.107925043381215,23.374882132159144,20.514596376463032,19.48223294392608,21.353509171521466,20.654884253770888,22.567616555431698,20.136061204991904,20.372074608021137,21.938541865807736,22.355145930388005,21.632019896075178,21.473538546258283,20.780691754698182,20.92834090104725,22.567616555431698,23.937103846712148,22.69799773987421,20.593293155488197,23.21007922835662,23.374882132159144,22.155387436188335,22.680715269990117,21.772941209750456,21.353509171521466,22.107925043381215,20.514596376463032,21.02272630616602,19.48223294392608,23.50237860760285,20.654884253770888,22.355145930388005,20.136061204991904,21.473538546258283,21.632019896075178,21.938541865807736,20.372074608021137
2000,22.585022,21.03304977041836,21.073799262627972,22.55127754535738,23.7024184246128,22.776078852040257,21.65435817320946,22.151573346821635,22.574220352071336,20.985397320605387,20.091324153616767,21.89813663158168,20.22096553365884,22.25866985360318,20.391822753569954,21.039686553772583,22.502614064021486,22.07322547214619,21.141877905230842,21.18732937793203,21.127602670292333,20.20781178989637,22.25866985360318,23.7024184246128,22.55127754535738,21.03304977041836,24.11259143369341,22.574220352071336,23.092254976050015,22.277408256371018,21.65435817320946,21.89813663158168,22.151573346821635,20.985397320605387,21.073799262627972,20.091324153616767,22.776078852040257,20.22096553365884,22.07322547214619,20.391822753569954,21.18732937793203,21.141877905230842,22.502614064021486,21.039686553772583
2001,22.895569,21.303679192630113,21.42265567955866,23.146901842303407,24.09373482093946,22.681607093608477,22.017072056509733,22.57084352873477,22.89215960590076,21.162849728429194,20.123083336887532,21.787671275274874,20.525471040863295,22.283483407623862,20.60663902814531,21.19350813245819,21.8595319282544,22.2526092402087,20.879833511307652,21.38222214891306,20.990602510795952,20.16774051066932,22.283483407623862,24.09373482093946,23.146901842303407,21.303679192630113,23.04892707343754,22.89215960590076,22.93771690267414,22.741506638262706,22.017072056509733,21.787671275274874,22.57084352873477,21.162849728429194,21.42265567955866,20.123083336887532,22.681607093608477,20.525471040863295,22.2526092402087,20.60663902814531,21.38222214891306,20.879833511307652,21.8595319282544,21.19350813245819
2002,23.088013,21.523075127750417,21.827975519441907,23.232931925810817,23.51671285284999,22.745794644364196,21.634319367863156,21.86899191762251,22.450559927210918,20.514918945104057,20.083814859917254,21.679826583348415,21.115258284289496,22.467071139368215,19.980493797255406,22.107968155012827,22.353549011107646,22.147462340653874,21.329088858206603,21.22483309518509,20.963805889214825,20.440801840673373,22.467071139368215,23.51671285284999,23.232931925810817,21.523075127750417,23.5617355314331,22.450559927210918,22.671739622016446,23.01943514629818,21.634319367863156,21.679826583348415,21.86899191762251,20.514918945104057,21.827975519441907,20.083814859917254,22.745794644364196,21.115258284289496,22.147462340653874,19.980493797255406,21.22483309518509,21.329088858206603,22.353549011107646,22.107968155012827
2003,22.912903,20.818022093829597,21.28109505277712,22.974005469546057,23.632291982348647,23.643001092214035,21.564258043764426,21.825642783876674,23.728122203642215,20.615955792564193,19.876839039623974,22.36568313444741,20.394786976566138,22.292511453344787,20.096101320926834,20.521086817501953,22.71108051129977,22.265855607144488,22.045150932909507,21.36543945935159,21.32867937630425,21.10045306566326,22.292511453344787,23.632291982348647,22.974005469546057,20.818022093829597,24.18919069583376,23.728122203642215,23.25775628319053,22.542078493556176,21.564258043764426,22.36568313444741,21.825642783876674,20.615955792564193,21.28109505277712,19.876839039623974,23.643001092214035,20.394786976566138,22.265855607144488,20.096101320926834,21.36543945935159,22.045150932909507,22.71108051129977,20.521086817501953
2004,23.08136,20.862799273755115,21.466132491490328,23.062833663800404,24.08019736509368,22.6685236672713,22.148993407341152,22.222923814547528,22.381130516025507,20.747058719999927,20.04893017932835,21.68397412079338,20.54896017727782,22.634171683956936,20.734806425815975,20.524122949299,22.597965403602586,22.214965651045475,20.98214782946019,21.428857633787345,21.086386807108283,19.951037384565325,22.634171683956936,24.08019736509368,23.062833663800404,20.862799273755115,24.143892353258707,22.381130516025507,23.444073768935937,22.685988421163643,22.148993407341152,21.68397412079338,22.222923814547528,20.747058719999927,21.466132491490328,20.04893017932835,22.6685236672713,20.54896017727782,22.214965651045475,20.734806425815975,21.428857633787345,20.98214782946019,22.597965403602586,20.524122949299
2005,23.289001,21.172328308023737,21.985116178019098,23.57524602172799,23.833975850505965,22.95424341182428,21.76307715191183,21.650034263996417,22.82493326597745,20.9259990828088,19.78751750692055,22.649969851180856,21.019536350813553,22.35944838380493,20.054591923997123,21.209636096318718,23.268318368962753,22.399743294339487,21.149762377663535,21.04733962712902,21.488375709629167,20.148173196836808,22.35944838380493,23.833975850505965,23.57524602172799,21.172328308023737,24.90908273811948,22.82493326597745,22.84174540267196,23.02202421591676,21.76307715191183,22.649969851180856,21.650034263996417,20.9259990828088,21.985116178019098,19.78751750692055,22.95424341182428,21.019536350813553,22.399743294339487,20.054591923997123,21.04733962712902,21.149762377663535,23.268318368962753,21.209636096318718
2006,22.801361,21.170792143307438,22.142471217605703,23.35521348599167,23.471710258952726,22.310487290319372,22.470741769024357,22.68382346532144,22.165794444365645,20.962291932798223,19.91882607454255,22.377668426041396,21.395045788585378,22.659486723735483,20.850485407016095,21.31028056041265,22.502020957658658,22.391872486487216,20.646569134704123,21.132525071864848,21.571968689809808,19.71310045827471,22.20056436786956,23.32851458957981,23.519684854618106,21.535563253935493,23.558879984863836,22.605192789775515,23.054563955348613,23.08334038709239,21.72322673744486,22.53092796558377,22.072928879262122,21.11946453836748,21.684800343435086,20.29225181215287,22.852990623566825,21.073266246200546,22.348836924193733,20.452273503860397,20.843083808406845,21.157698087476888,22.32282391298901,20.841502515208788
2007,22.752594,20.791841889315606,22.203291590443598,23.78544086170075,24.404879362924078,22.600052708900535,22.40212483019519,22.290092759626077,22.451006840477135,21.89994692047111,19.622119180158393,21.791534492307562,21.259458197328854,22.255623742769444,20.77464040869711,21.50726074717926,22.345779114225138,22.143531056403617,21.194213972364082,21.006175691440774,21.26156287443132,20.417352963909252,21.899073523806237,23.686356013105808,23.37749679462621,21.272686649894126,23.46076244904384,22.73296293978933,22.770068141362003,23.147736448233616,21.59179057065944,21.847804979007265,22.141872576577953,21.136826647621263,21.771410897455382,20.21473474812956,22.547503646318034,21.109118313632393,22.55497219022476,20.40484159221637,21.427868032364984,21.074180615768,22.45203813850901,22.410406122366112
2008,22.86435,21.83994482509172,21.934453234318823,23.532931056884195,23.975010000269037,22.815862311439105,21.913764033698158,22.30152445619285,23.082651728782366,21.043058922628518,20.738844907042733,22.27395803461104,20.961165404577116,22.261218184487518,20.487028726076176,21.02794401402832,22.05375795967086,22.790319310105588,21.45403563251699,21.425692308198393,21.414605716135213,20.42031252048008,22.60566275640889,23.876414050839628,23.461849478817157,20.95410446183746,23.844160375673937,23.136099035689597,23.015752199003884,23.137277129373842,21.372731998760344,22.032893976777473,21.684523412062333,21.031134997974334,21.73319642170611,19.97017300935363,22.847290629199847,21.163982544346766,22.707193924541173,20.269057281180324,21.43821216684165,21.22819893605555,22.38898542983992,20.750154272507075
2009,22.780457,21.482464080849923,22.014795135598945,23.580176391608177,23.50481956306737,22.781024987803903,22.045079086912835,22.342442842389573,22.781857033743336,21.13858562186971,20.262113848130525,22.35997116952285,21.261595968533186,22.473370766705045,20.593113740592628,21.19231236079912,22.655120709211303,22.792923735450927,21.31950761426765,20.947289033955144,21.67186232610038,20.197947015718285,22.430698216150518,24.14004703300327,23.28096500944696,21.5211602744248,24.580889394192127,22.962833356262593,22.93429453309318,23.02698152142119,22.22526789811485,22.27945943817474,22.322065457930023,20.70231634958526,21.978363549088897,19.84919211379247,23.21374147117973,21.357431871000188,22.60558903077873,20.7042368327061,21.478599480688672,21.563076746582738,22.679063406131377,21.18088407962665
2010,23.418854,21.164794125057938,21.802356758678684,23.44560942141004,23.552368579169638,23.392048410906057,22.072793235842425,22.171880403207183,23.312562951932932,20.86859251835125,20.05641655378264,22.099139876223376,20.785799272990573,22.517153460261454,20.449839584165773,21.560411979578646,23.00333067855172,22.533885611201868,21.619283042206973,21.375985862084292,21.341236675989478,20.79466961522536,21.994642774034048,23.84794150888348,23.708481601778942,21.545773460275484,24.6922920403253,22.83832860865374,23.205286865107666,23.288929571563813,22.369543413508836,22.8312625904054,22.85640186452906,20.877192810739302,22.12611938004602,20.094089224843515,22.65703061573788,21.14052944972474,21.816732390254685,20.756198957675224,22.00066143762689,21.28193700322953,23.081308907997254,21.820440872028257
